,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,86.84,23.04,99.19,0.0,17.23,0.0,1.43,139.46
1,1,1,Small Forehead,87.73,15.06,99.41,24.37,14.92,0.0,2.06,76.54
2,1,2,Cheeks and Nose,87.73,13.29,99.16,0.0,16.25,0.0,11.07,84.09
3,1,3,Left Cheek,86.84,12.41,99.3,17.23,14.92,0.0,8.59,61.03
4,1,4,Right Cheek,87.73,13.29,99.14,0.0,16.25,0.0,18.23,150.68
5,1,5,Crop Face,87.73,12.41,99.2,0.0,16.99,0.0,48.83,96.88
6,2,0,Big Forehead,86.84,14.18,99.02,26.32,16.99,0.0,21.09,147.16
7,2,1,Small Forehead,87.73,15.06,99.31,19.9,19.05,0.0,95.9,126.78
8,2,2,Cheeks and Nose,86.84,9.75,99.18,19.9,16.25,0.0,3.24,78.3
9,2,3,Left Cheek,86.84,13.29,99.22,17.23,12.85,0.0,10.42,53.39
10,2,4,Right Cheek,87.73,23.04,99.17,22.25,16.25,0.0,5.59,100.36
11,2,5,Crop Face,86.84,9.75,99.18,17.23,16.99,0.0,58.56,37.22
12,3,0,Big Forehead,87.73,15.06,99.14,19.05,30.12,0.0,126.86,90.4
13,3,1,Small Forehead,87.73,14.18,99.32,0.0,12.85,0.0,9.75,74.61
14,3,2,Cheeks and Nose,87.73,16.84,99.23,30.12,25.34,8.33,13.75,43.28
15,3,3,Left Cheek,86.84,17.72,99.26,21.3,25.62,0.0,99.18,55.91
16,3,4,Right Cheek,87.73,22.15,99.11,14.07,12.85,0.0,13.74,4.05
17,3,5,Crop Face,87.73,23.93,99.13,0.0,0.0,0.0,0.0,0.0
18,4,0,Big Forehead,88.62,9.75,99.06,0.0,21.49,0.0,2.71,54.6
19,4,1,Small Forehead,87.73,17.72,99.3,0.0,12.85,0.0,4.83,48.26
20,4,2,Cheeks and Nose,88.62,9.75,99.25,24.37,24.87,0.0,88.52,91.71
21,4,3,Left Cheek,89.5,9.75,99.34,19.9,28.14,0.0,77.61,76.07
22,4,4,Right Cheek,88.62,9.75,99.27,17.23,26.17,0.0,127.3,528.1
23,4,5,Crop Face,88.62,9.75,99.15,26.32,16.99,0.0,6.58,8.47
24,5,0,Big Forehead,87.73,12.41,99.14,30.12,26.42,0.0,95.98,38.02
25,5,1,Small Forehead,87.73,13.29,99.45,30.12,25.07,0.0,16.95,154.17
26,5,2,Cheeks and Nose,88.62,9.75,99.25,23.33,27.46,0.0,29.51,127.44
27,5,3,Left Cheek,88.62,9.75,99.36,26.94,27.46,0.0,30.03,35.73
28,5,4,Right Cheek,88.62,23.04,99.43,26.94,24.79,0.0,13.23,357.7
29,5,5,Crop Face,87.73,10.63,99.19,26.94,27.46,0.0,95.22,49.22
30,6,0,Big Forehead,88.62,12.41,99.25,0.0,22.06,0.0,11.83,34.72
31,6,1,Small Forehead,87.73,10.63,99.25,0.0,21.49,0.0,42.49,41.42
32,6,2,Cheeks and Nose,88.62,14.18,99.28,26.32,25.69,0.0,36.18,37.95
33,6,3,Left Cheek,87.73,10.63,99.38,18.07,22.25,0.0,1.88,63.89
34,6,4,Right Cheek,87.73,11.52,99.34,0.0,16.99,0.0,47.22,55.3
35,6,5,Crop Face,87.73,14.18,99.24,0.0,16.99,0.0,16.6,168.82
36,7,0,Big Forehead,90.39,9.75,99.33,23.33,17.12,0.0,12.9,31.95
37,7,1,Small Forehead,90.39,9.75,99.46,26.94,15.85,0.0,7.96,28.53
38,7,2,Cheeks and Nose,90.39,19.5,99.35,25.2,16.71,0.0,13.64,54.32
39,7,3,Left Cheek,90.39,23.93,99.36,26.94,16.71,0.0,16.81,19.88
40,7,4,Right Cheek,89.5,20.38,99.16,19.05,19.77,0.0,34.04,80.77
41,7,5,Crop Face,90.39,9.75,99.29,23.33,17.12,0.0,4.08,86.14
