,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,79.74,9.75,99.38,18.07,28.84,0.0,113.14,388.88
1,1,1,Small Forehead,80.62,9.75,99.38,37.63,22.69,20.0,28.12,34.39
2,1,2,Cheeks and Nose,79.74,10.63,99.32,50.73,49.0,27.27,351.63,248.97
3,1,3,Left Cheek,83.28,11.52,99.29,33.0,34.04,16.67,6.12,602.43
4,1,4,Right Cheek,79.74,9.75,99.54,25.2,49.43,8.33,835.42,849.96
5,1,5,Crop Face,79.74,9.75,99.36,42.21,31.86,36.36,101.37,395.44
6,2,0,Big Forehead,78.85,9.75,99.41,27.61,38.54,10.0,380.43,375.57
7,2,1,Small Forehead,78.85,22.15,99.47,14.76,23.12,0.0,6.59,16.83
8,2,2,Cheeks and Nose,77.97,11.52,99.22,27.61,27.43,0.0,285.31,276.96
9,2,3,Left Cheek,78.85,9.75,99.45,24.6,35.47,0.0,134.27,1065.12
10,2,4,Right Cheek,77.97,23.92,99.56,48.95,28.84,30.0,13.28,271.3
11,2,5,Crop Face,77.97,9.75,99.33,41.74,36.96,30.0,204.03,171.77
12,3,0,Big Forehead,79.74,9.75,99.43,24.6,26.03,0.0,94.67,299.44
13,3,1,Small Forehead,79.74,9.75,99.47,33.0,40.29,20.0,399.74,973.44
14,3,2,Cheeks and Nose,78.85,9.75,99.29,11.0,18.73,0.0,44.03,134.72
15,3,3,Left Cheek,78.85,22.15,99.29,29.52,25.95,10.0,108.46,71.16
16,3,4,Right Cheek,76.19,9.75,99.45,33.0,41.98,20.0,223.33,370.29
17,3,5,Crop Face,78.85,21.26,99.38,24.6,15.94,0.0,27.71,45.22
18,4,0,Big Forehead,78.85,9.75,99.43,14.76,30.51,0.0,59.7,220.9
19,4,1,Small Forehead,79.74,9.75,99.5,40.42,31.15,20.0,214.91,397.24
20,4,2,Cheeks and Nose,78.85,9.75,99.28,0.0,0.0,0.0,0.0,0.0
21,4,3,Left Cheek,78.85,9.75,99.25,0.0,15.94,0.0,0.61,95.27
22,4,4,Right Cheek,75.31,9.75,99.53,58.02,45.23,54.55,39.05,156.73
23,4,5,Crop Face,78.85,9.75,99.34,0.0,0.0,0.0,0.0,0.0
24,5,0,Big Forehead,78.85,19.49,99.43,46.67,35.6,40.0,131.46,942.17
25,5,1,Small Forehead,78.85,21.26,99.49,43.03,34.47,20.0,250.49,526.69
26,5,2,Cheeks and Nose,78.85,12.4,99.32,25.56,33.89,0.0,63.82,350.56
27,5,3,Left Cheek,78.85,13.29,99.18,14.07,89.92,0.0,1691.82,3071.37
28,5,4,Right Cheek,77.08,9.75,99.28,27.61,42.68,10.0,294.97,1050.34
29,5,5,Crop Face,78.85,11.52,99.36,18.07,27.43,0.0,8.08,41.92
30,6,0,Big Forehead,78.85,20.38,99.46,15.56,10.44,0.0,18.45,91.37
31,6,1,Small Forehead,79.74,9.75,99.56,24.6,17.04,0.0,38.45,130.08
32,6,2,Cheeks and Nose,77.97,9.75,99.36,23.33,30.51,0.0,294.71,229.37
33,6,3,Left Cheek,78.85,17.72,99.2,29.52,33.89,10.0,50.19,510.61
34,6,4,Right Cheek,79.74,9.75,99.22,14.76,45.16,0.0,229.71,1097.1
35,6,5,Crop Face,78.85,21.26,99.37,37.63,28.84,20.0,52.98,251.0
36,7,0,Big Forehead,76.19,10.63,99.34,14.76,34.18,0.0,25.51,142.74
37,7,1,Small Forehead,77.08,9.75,99.25,50.05,31.15,30.0,40.23,166.24
38,7,2,Cheeks and Nose,77.97,9.75,99.38,20.87,31.15,0.0,89.31,709.85
39,7,3,Left Cheek,77.97,11.52,99.24,10.44,36.15,0.0,347.83,1003.71
40,7,4,Right Cheek,77.08,16.83,99.5,18.07,42.45,0.0,101.2,413.36
41,7,5,Crop Face,77.08,9.75,99.36,18.07,27.43,0.0,151.84,294.99
