,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,77.96,9.75,99.17,31.46,23.69,18.18,23.76,342.74
1,1,1,Small Forehead,77.96,9.75,99.29,45.49,39.3,20.0,21.19,259.39
2,1,2,Cheeks and Nose,83.28,9.75,99.19,31.46,27.55,9.09,37.74,260.74
3,1,3,Left Cheek,98.34,9.75,99.23,30.12,32.57,8.33,211.04,209.12
4,1,4,Right Cheek,83.28,9.75,99.23,19.9,21.49,0.0,205.83,563.96
5,1,5,Crop Face,83.28,9.75,99.21,14.07,19.05,0.0,72.35,194.18
6,2,0,Big Forehead,98.34,9.75,99.18,15.56,55.66,0.0,415.87,1186.14
7,2,1,Small Forehead,70.88,9.75,99.44,45.35,56.63,22.22,519.93,2335.07
8,2,2,Cheeks and Nose,99.23,23.92,99.13,59.7,62.07,63.64,873.11,1297.21
9,2,3,Left Cheek,94.8,23.04,99.13,34.25,24.58,7.69,2.18,100.75
10,2,4,Right Cheek,83.28,9.75,99.22,23.33,54.66,8.33,882.42,1999.54
11,2,5,Crop Face,96.57,23.92,99.18,25.56,59.53,10.0,75.9,380.43
12,3,0,Big Forehead,78.85,9.75,99.13,24.37,32.87,0.0,7.5,250.36
13,3,1,Small Forehead,83.28,9.75,99.47,79.79,66.77,15.38,607.01,1340.29
14,3,2,Cheeks and Nose,76.19,9.75,98.94,34.61,64.33,20.0,171.82,2654.61
15,3,3,Left Cheek,74.42,9.75,99.16,117.31,113.01,45.45,2470.81,2814.22
16,3,4,Right Cheek,78.85,9.75,99.17,59.7,56.87,36.36,639.55,424.61
17,3,5,Crop Face,76.19,9.75,99.1,14.07,20.51,0.0,146.7,511.39
18,4,0,Big Forehead,91.25,23.04,99.19,161.67,105.73,63.64,3646.94,2465.88
19,4,1,Small Forehead,64.68,9.75,99.18,137.54,99.58,36.36,3191.97,1840.96
20,4,2,Cheeks and Nose,92.14,9.75,99.12,44.68,28.94,16.67,91.45,90.04
21,4,3,Left Cheek,93.03,9.75,99.1,33.0,21.79,8.33,38.06,67.84
22,4,4,Right Cheek,93.03,9.75,99.12,47.63,47.85,16.67,227.56,280.05
23,4,5,Crop Face,93.03,9.75,99.19,44.68,28.7,16.67,40.59,82.29
24,5,0,Big Forehead,80.62,9.75,99.21,28.14,49.0,18.18,128.6,1500.99
25,5,1,Small Forehead,79.74,9.75,99.26,48.74,43.28,36.36,83.36,1017.22
26,5,2,Cheeks and Nose,80.62,9.75,99.2,34.47,38.43,18.18,45.13,1588.55
27,5,3,Left Cheek,79.74,9.75,99.25,29.85,47.63,9.09,306.11,439.36
28,5,4,Right Cheek,82.39,9.75,99.22,0.0,29.71,0.0,233.88,250.54
29,5,5,Crop Face,80.62,9.75,99.25,34.47,49.67,18.18,323.36,566.43
30,6,0,Big Forehead,92.14,9.75,99.21,41.02,24.87,18.18,2.64,51.71
31,6,1,Small Forehead,93.03,9.75,99.3,208.65,162.21,27.27,7035.48,5385.58
32,6,2,Cheeks and Nose,91.25,9.75,99.15,23.33,32.57,0.0,240.62,301.17
33,6,3,Left Cheek,91.25,9.75,99.21,16.5,28.94,0.0,69.66,210.75
34,6,4,Right Cheek,90.37,9.75,99.18,55.55,42.27,33.33,202.65,1106.42
35,6,5,Crop Face,91.25,9.75,99.22,26.94,24.79,0.0,37.36,47.63
36,7,0,Big Forehead,85.94,9.75,99.16,14.07,21.49,0.0,101.5,99.46
37,7,1,Small Forehead,82.39,9.75,99.38,34.35,35.25,16.67,3.91,84.66
38,7,2,Cheeks and Nose,87.71,9.75,99.2,17.23,14.92,0.0,30.7,61.77
39,7,3,Left Cheek,88.6,9.75,99.26,9.53,31.71,0.0,48.22,121.16
40,7,4,Right Cheek,85.94,9.75,99.28,28.14,30.94,9.09,56.09,94.86
41,7,5,Crop Face,87.71,9.75,99.23,14.07,26.17,0.0,133.82,140.41
