,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,79.73,18.6,99.38,34.79,32.82,22.22,24.08,55.81
1,1,1,Small Forehead,79.73,16.83,99.71,52.18,45.92,41.67,104.13,643.7
2,1,2,Cheeks and Nose,79.73,9.74,99.39,39.05,30.83,20.0,61.84,278.13
3,1,3,Left Cheek,79.73,21.26,99.23,31.46,20.51,18.18,14.47,159.41
4,1,4,Right Cheek,79.73,20.38,99.6,39.05,30.83,30.0,75.26,185.24
5,1,5,Crop Face,79.73,19.49,99.27,27.61,25.95,0.0,105.8,102.86
6,2,0,Big Forehead,76.19,15.06,99.34,15.56,10.44,0.0,14.55,63.99
7,2,1,Small Forehead,77.07,16.83,99.58,78.35,69.59,36.36,1585.1,1802.58
8,2,2,Cheeks and Nose,76.19,13.29,99.28,0.0,13.91,0.0,38.09,51.08
9,2,3,Left Cheek,75.3,19.49,99.08,50.73,52.88,54.55,436.54,1475.12
10,2,4,Right Cheek,76.19,16.83,99.59,40.42,36.42,30.0,106.62,312.8
11,2,5,Crop Face,76.19,15.06,99.24,26.94,17.39,0.0,9.58,149.45
12,3,0,Big Forehead,77.07,12.4,99.47,44.27,34.18,40.0,87.65,498.64
13,3,1,Small Forehead,77.07,9.74,99.44,40.42,30.83,30.0,57.04,127.38
14,3,2,Cheeks and Nose,78.85,9.74,99.56,20.87,34.18,0.0,216.43,527.59
15,3,3,Left Cheek,80.62,23.03,99.28,31.31,44.27,20.0,61.52,1154.12
16,3,4,Right Cheek,78.85,9.74,99.56,28.14,23.69,9.09,170.31,404.35
17,3,5,Crop Face,77.07,12.4,99.43,14.76,34.18,0.0,349.86,665.92
18,4,0,Big Forehead,80.62,21.26,99.46,37.63,24.77,30.0,56.59,52.18
19,4,1,Small Forehead,79.73,9.74,99.55,20.87,22.25,0.0,38.53,252.86
20,4,2,Cheeks and Nose,79.73,20.38,99.35,0.0,36.96,0.0,7.56,532.77
21,4,3,Left Cheek,79.73,19.49,99.31,37.23,58.79,18.18,898.96,1096.28
22,4,4,Right Cheek,79.73,9.74,99.33,34.47,67.24,27.27,238.7,1113.43
23,4,5,Crop Face,79.73,21.26,99.39,29.52,24.77,0.0,45.52,45.83
24,5,0,Big Forehead,77.96,16.83,99.44,42.21,24.87,27.27,77.65,518.13
25,5,1,Small Forehead,76.19,18.6,99.51,51.3,33.42,41.67,4.3,326.27
26,5,2,Cheeks and Nose,77.96,9.74,99.35,33.0,20.51,9.09,29.24,40.4
27,5,3,Left Cheek,76.19,22.15,99.14,41.02,38.43,27.27,223.53,442.54
28,5,4,Right Cheek,84.16,15.95,99.32,222.36,152.76,55.56,4037.65,4497.55
29,5,5,Crop Face,77.96,19.49,99.35,31.46,35.76,9.09,390.6,621.4
30,6,0,Big Forehead,80.62,12.4,99.4,39.05,32.39,30.0,45.49,181.95
31,6,1,Small Forehead,87.7,9.74,99.48,98.5,71.0,54.55,751.08,580.46
32,6,2,Cheeks and Nose,77.96,15.06,99.31,28.14,43.28,0.0,127.24,183.86
33,6,3,Left Cheek,77.07,17.72,99.22,51.59,50.29,33.33,294.97,240.74
34,6,4,Right Cheek,78.85,16.83,99.35,9.53,60.94,0.0,730.6,3455.06
35,6,5,Crop Face,78.85,14.17,99.33,20.87,17.8,0.0,49.77,78.27
