,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,67.32,9.74,99.26,40.42,71.47,20.0,307.9,1880.44
1,1,1,Small Forehead,67.32,9.74,99.27,65.17,87.08,70.0,663.04,1352.62
2,1,2,Cheeks and Nose,66.43,23.92,99.38,47.06,35.24,33.33,188.12,775.85
3,1,3,Left Cheek,67.32,12.4,99.31,54.3,56.65,22.22,427.86,2214.49
4,1,4,Right Cheek,66.43,23.92,99.35,53.89,69.56,66.67,1225.84,2047.08
5,1,5,Crop Face,66.43,12.4,99.34,47.06,52.64,33.33,426.28,704.16
6,2,0,Big Forehead,63.77,9.74,99.36,0.0,71.4,0.0,1664.87,2927.52
7,2,1,Small Forehead,65.55,23.92,99.42,106.81,84.17,55.56,170.04,379.14
8,2,2,Cheeks and Nose,64.66,9.74,99.26,34.79,44.41,22.22,159.01,284.8
9,2,3,Left Cheek,64.66,23.03,99.01,22.0,65.87,0.0,492.8,2153.45
10,2,4,Right Cheek,63.77,9.74,99.43,118.98,84.35,75.0,208.76,1215.32
11,2,5,Crop Face,63.77,9.74,99.38,41.16,68.92,33.33,403.67,305.83
12,3,0,Big Forehead,64.66,15.94,99.3,87.17,70.16,44.44,804.29,447.62
13,3,1,Small Forehead,66.43,14.17,99.27,61.34,38.11,45.45,27.22,445.54
14,3,2,Cheeks and Nose,65.55,14.17,99.29,35.71,27.97,12.5,213.25,786.03
15,3,3,Left Cheek,66.43,15.06,98.57,86.64,79.48,55.56,687.34,4289.27
16,3,4,Right Cheek,65.55,9.74,99.38,41.74,63.75,20.0,1985.64,4169.15
17,3,5,Crop Face,64.66,12.4,99.28,29.48,41.34,11.11,504.39,660.63
18,4,0,Big Forehead,66.43,15.06,99.31,31.11,50.21,22.22,29.54,1735.55
19,4,1,Small Forehead,66.43,15.06,99.72,60.25,78.31,55.56,2117.53,2465.41
20,4,2,Cheeks and Nose,68.2,9.74,99.4,72.69,52.56,66.67,331.1,2555.5
21,4,3,Left Cheek,67.32,9.74,99.25,28.58,22.23,0.0,77.46,157.38
22,4,4,Right Cheek,67.32,9.74,99.14,36.48,27.17,22.22,7.43,283.39
23,4,5,Crop Face,68.2,9.74,99.36,39.66,46.51,33.33,701.63,1119.27
24,5,0,Big Forehead,68.2,15.94,99.34,45.92,53.9,22.22,666.78,494.18
25,5,1,Small Forehead,68.2,9.74,99.4,48.74,44.77,36.36,173.2,1054.42
26,5,2,Cheeks and Nose,65.55,16.83,99.26,52.16,61.55,44.44,177.29,1617.72
27,5,3,Left Cheek,67.32,9.74,99.0,41.78,28.2,33.33,24.48,512.81
28,5,4,Right Cheek,65.55,13.29,99.42,41.6,83.32,22.22,2987.63,3590.44
29,5,5,Crop Face,65.55,16.83,99.31,31.11,50.76,22.22,50.66,1044.87
30,6,0,Big Forehead,73.52,9.74,99.29,59.7,51.62,45.45,252.12,468.16
31,6,1,Small Forehead,75.29,23.92,99.24,44.27,57.33,20.0,35.85,264.33
32,6,2,Cheeks and Nose,69.98,15.94,99.3,68.93,70.82,54.55,544.62,1444.58
33,6,3,Left Cheek,69.09,23.92,99.48,44.27,49.95,40.0,362.02,845.43
34,6,4,Right Cheek,69.09,9.74,99.35,53.89,41.3,33.33,49.2,370.08
35,6,5,Crop Face,69.98,20.37,99.28,86.22,54.49,25.0,462.23,445.48
36,7,0,Big Forehead,66.43,9.74,99.21,98.22,80.07,33.33,635.57,1337.26
37,7,1,Small Forehead,93.89,9.74,99.23,83.05,47.7,58.33,12.89,118.59
38,7,2,Cheeks and Nose,66.43,9.74,99.1,47.95,26.03,44.44,42.14,68.56
39,7,3,Left Cheek,65.55,21.26,98.18,33.0,42.45,20.0,300.52,379.26
40,7,4,Right Cheek,66.43,9.74,99.35,100.16,79.45,66.67,121.13,3090.51
41,7,5,Crop Face,66.43,9.74,99.17,58.21,75.53,44.44,1510.87,4429.97
