,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,80.63,13.29,98.98,14.76,17.8,0.0,74.31,166.8
1,1,1,Small Forehead,80.63,11.52,98.87,18.07,19.9,0.0,16.92,28.4
2,1,2,Cheeks and Nose,80.63,9.75,99.06,19.9,23.69,0.0,63.69,125.51
3,1,3,Left Cheek,80.63,21.26,99.19,37.63,24.77,20.0,72.31,284.97
4,1,4,Right Cheek,80.63,9.75,99.44,25.56,17.23,0.0,28.32,58.75
5,1,5,Crop Face,80.63,9.75,98.97,20.87,27.43,0.0,255.03,251.53
6,2,0,Big Forehead,77.08,9.75,99.12,0.0,9.95,0.0,13.54,47.33
7,2,1,Small Forehead,77.97,9.75,99.07,25.56,19.9,0.0,66.93,182.93
8,2,2,Cheeks and Nose,77.97,20.38,99.23,14.76,19.9,0.0,13.98,82.34
9,2,3,Left Cheek,77.97,9.75,99.24,14.76,23.12,0.0,202.09,402.62
10,2,4,Right Cheek,78.86,9.75,99.33,87.31,53.95,30.0,671.7,252.14
11,2,5,Crop Face,77.97,19.49,99.26,0.0,13.35,0.0,4.16,75.96
12,3,0,Big Forehead,79.74,14.18,99.14,20.87,15.41,0.0,52.58,137.9
13,3,1,Small Forehead,79.74,12.4,99.07,36.15,37.49,30.0,23.49,608.57
14,3,2,Cheeks and Nose,79.74,9.75,99.3,14.76,26.7,0.0,63.55,142.57
15,3,3,Left Cheek,79.74,9.75,99.34,20.87,17.8,0.0,24.66,55.6
16,3,4,Right Cheek,79.74,9.75,99.46,0.0,17.23,0.0,59.43,163.54
17,3,5,Crop Face,79.74,16.83,99.33,0.0,19.9,0.0,52.82,196.52
18,4,0,Big Forehead,80.63,9.75,99.03,38.11,23.07,22.22,26.85,57.7
19,4,1,Small Forehead,80.63,9.75,99.08,51.59,32.07,22.22,135.18,132.75
20,4,2,Cheeks and Nose,80.63,9.75,99.25,0.0,0.0,0.0,0.0,0.0
21,4,3,Left Cheek,80.63,9.75,99.29,31.11,23.07,22.22,153.96,70.84
22,4,4,Right Cheek,81.51,9.75,99.41,47.95,39.51,22.22,202.08,217.66
23,4,5,Crop Face,80.63,9.75,99.26,34.79,23.33,11.11,58.17,129.03
24,5,0,Big Forehead,78.86,19.49,98.69,33.0,34.47,10.0,121.06,414.63
25,5,1,Small Forehead,79.74,14.18,98.85,39.05,21.34,20.0,7.95,22.09
26,5,2,Cheeks and Nose,79.74,9.75,99.13,33.0,34.18,10.0,251.0,260.13
27,5,3,Left Cheek,79.74,9.75,99.39,46.67,38.26,22.22,55.75,130.07
28,5,4,Right Cheek,77.97,9.75,99.4,48.95,33.89,30.0,109.1,298.96
29,5,5,Crop Face,79.74,22.15,98.99,15.56,10.44,0.0,14.02,7.95
30,6,0,Big Forehead,74.43,9.75,99.01,14.76,39.05,0.0,468.88,1303.19
31,6,1,Small Forehead,73.54,9.75,98.98,37.23,39.38,9.09,50.6,262.95
32,6,2,Cheeks and Nose,73.54,9.75,99.18,37.63,43.82,20.0,985.68,839.48
33,6,3,Left Cheek,74.43,9.75,99.31,27.61,37.23,10.0,107.42,221.85
34,6,4,Right Cheek,73.54,9.75,99.3,40.42,27.07,30.0,65.44,135.23
35,6,5,Crop Face,73.54,9.75,99.12,23.33,33.0,10.0,120.43,538.0
36,7,0,Big Forehead,70.88,9.75,99.25,39.05,33.89,20.0,78.69,128.14
37,7,1,Small Forehead,70.88,9.75,99.15,55.22,34.18,40.0,225.81,176.31
38,7,2,Cheeks and Nose,70.88,23.04,99.09,25.56,57.85,0.0,205.71,707.54
39,7,3,Left Cheek,71.77,21.26,99.24,33.0,33.3,10.0,60.3,134.86
40,7,4,Right Cheek,70.88,21.26,99.24,56.28,65.18,27.27,629.79,747.86
41,7,5,Crop Face,70.88,23.04,99.26,44.27,39.3,40.0,204.96,238.18
