,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,70.29,9.79,98.82,46.67,69.43,44.44,929.68,2895.84
1,1,1,Small Forehead,60.5,17.8,98.33,66.0,60.52,30.0,588.12,1421.87
2,1,2,Cheeks and Nose,72.07,15.13,99.2,31.46,61.87,18.18,128.88,477.58
3,1,3,Left Cheek,73.85,20.46,98.97,33.0,25.56,10.0,106.66,110.52
4,1,4,Right Cheek,72.07,23.13,99.32,44.5,50.41,18.18,619.94,3177.4
5,1,5,Crop Face,72.07,11.57,99.06,22.0,35.64,0.0,258.51,229.39
6,2,0,Big Forehead,69.4,22.24,98.84,130.63,84.16,44.44,98.52,671.03
7,2,1,Small Forehead,68.51,18.69,98.68,83.42,63.54,66.67,562.85,735.61
8,2,2,Cheeks and Nose,71.18,10.68,99.22,209.0,148.21,77.78,1659.34,1801.52
9,2,3,Left Cheek,77.41,9.79,99.16,89.16,107.67,66.67,898.6,1993.25
10,2,4,Right Cheek,54.28,23.13,99.41,173.74,149.06,75.0,4821.42,3963.72
11,2,5,Crop Face,52.5,22.24,99.18,66.0,52.06,33.33,218.69,1418.73
12,3,0,Big Forehead,75.63,14.24,98.86,46.67,31.86,18.18,97.71,78.35
13,3,1,Small Forehead,75.63,9.79,98.74,31.46,40.62,18.18,301.95,1083.49
14,3,2,Cheeks and Nose,76.52,23.13,99.06,25.56,21.34,0.0,3.9,208.54
15,3,3,Left Cheek,75.63,18.69,99.16,39.66,35.47,33.33,79.71,234.69
16,3,4,Right Cheek,77.41,9.79,99.03,31.46,42.99,18.18,214.1,282.18
17,3,5,Crop Face,76.52,23.13,98.93,20.87,17.8,0.0,3.91,155.19
18,4,0,Big Forehead,80.97,10.68,98.69,81.44,69.41,27.27,248.49,950.0
19,4,1,Small Forehead,83.64,10.68,98.09,51.12,49.55,40.0,585.0,1547.82
20,4,2,Cheeks and Nose,79.19,12.46,99.25,25.56,22.69,0.0,18.92,171.03
21,4,3,Left Cheek,80.08,9.79,99.37,39.8,33.99,27.27,85.98,696.5
22,4,4,Right Cheek,79.19,16.02,99.51,59.03,43.82,20.0,199.08,220.8
23,4,5,Crop Face,79.19,15.13,99.18,29.52,22.69,10.0,26.38,157.86
24,5,0,Big Forehead,79.19,9.79,99.13,27.61,27.07,0.0,120.65,389.08
25,5,1,Small Forehead,82.75,21.35,99.13,64.33,76.81,40.0,162.03,1042.92
26,5,2,Cheeks and Nose,76.52,20.46,99.11,66.0,58.31,44.44,410.71,1808.34
27,5,3,Left Cheek,86.31,16.91,99.14,191.96,137.49,66.67,3677.74,2502.37
28,5,4,Right Cheek,70.29,22.24,99.0,102.76,68.95,44.44,135.45,1805.85
29,5,5,Crop Face,78.3,17.8,99.2,27.61,25.56,10.0,145.61,600.67
30,6,0,Big Forehead,78.3,11.57,99.25,25.56,45.16,0.0,255.98,611.94
31,6,1,Small Forehead,77.41,11.57,99.18,36.15,39.8,10.0,152.11,254.82
32,6,2,Cheeks and Nose,79.19,21.35,99.16,36.48,23.07,11.11,93.41,74.06
33,6,3,Left Cheek,78.3,18.69,98.92,108.65,90.1,60.0,1710.48,848.79
34,6,4,Right Cheek,80.08,16.91,99.2,29.1,32.82,0.0,144.92,168.29
35,6,5,Crop Face,78.3,12.46,99.27,39.05,34.47,30.0,183.95,266.99
36,7,0,Big Forehead,77.41,9.79,98.88,39.8,34.82,27.27,95.96,104.99
37,7,1,Small Forehead,82.75,9.79,98.77,48.95,40.29,20.0,81.25,344.43
38,7,2,Cheeks and Nose,76.52,9.79,99.1,45.49,28.84,40.0,100.74,32.15
39,7,3,Left Cheek,80.08,17.8,98.85,49.19,61.84,44.44,577.2,1844.04
40,7,4,Right Cheek,77.41,9.79,99.03,31.31,26.7,10.0,41.7,50.85
41,7,5,Crop Face,77.41,9.79,98.94,44.27,33.89,30.0,39.93,353.27
