,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,82.41,9.75,98.98,39.8,24.87,27.27,22.16,62.5
1,1,1,Small Forehead,83.3,9.75,99.11,25.56,27.43,0.0,20.56,504.04
2,1,2,Cheeks and Nose,82.41,9.75,98.93,31.46,29.71,9.09,125.42,62.27
3,1,3,Left Cheek,83.3,9.75,99.19,28.14,28.14,0.0,189.26,83.51
4,1,4,Right Cheek,82.41,21.27,99.11,28.14,33.0,0.0,32.9,189.53
5,1,5,Crop Face,82.41,9.75,98.86,25.56,17.23,0.0,3.52,44.63
6,2,0,Big Forehead,80.64,23.93,99.02,18.07,13.35,0.0,11.4,90.62
7,2,1,Small Forehead,80.64,15.06,99.18,10.44,27.43,0.0,37.06,93.27
8,2,2,Cheeks and Nose,80.64,19.5,99.1,0.0,0.0,0.0,0.0,0.0
9,2,3,Left Cheek,80.64,9.75,99.27,0.0,17.8,0.0,37.78,69.04
10,2,4,Right Cheek,80.64,21.27,99.2,10.44,22.69,0.0,20.59,103.44
11,2,5,Crop Face,80.64,19.5,99.09,18.07,22.25,0.0,51.18,380.49
12,3,0,Big Forehead,85.07,21.27,99.11,33.0,32.39,20.0,35.32,399.5
13,3,1,Small Forehead,85.96,9.75,99.22,17.23,26.17,0.0,16.74,86.72
14,3,2,Cheeks and Nose,85.07,20.38,99.08,20.87,22.69,0.0,59.15,134.14
15,3,3,Left Cheek,85.07,13.29,99.02,14.76,16.65,0.0,66.19,52.94
16,3,4,Right Cheek,84.19,9.75,99.08,31.31,32.39,10.0,261.84,480.14
17,3,5,Crop Face,85.07,21.27,99.13,25.56,24.77,0.0,67.4,423.41
18,4,0,Big Forehead,78.87,9.75,99.12,54.22,48.95,50.0,465.82,1739.51
19,4,1,Small Forehead,77.98,9.75,99.29,39.05,36.96,20.0,131.28,465.61
20,4,2,Cheeks and Nose,77.98,19.5,99.22,31.46,42.99,9.09,151.73,592.5
21,4,3,Left Cheek,78.87,9.75,99.31,37.23,24.87,18.18,61.54,287.01
22,4,4,Right Cheek,90.39,19.5,99.35,13.47,38.25,0.0,132.92,84.41
23,4,5,Crop Face,78.87,23.93,99.22,28.14,32.87,9.09,202.46,325.57
24,5,0,Big Forehead,85.96,17.72,99.04,59.03,47.3,50.0,162.89,284.96
25,5,1,Small Forehead,85.07,17.72,99.14,55.0,98.14,33.33,1260.64,5278.89
26,5,2,Cheeks and Nose,49.63,17.72,99.06,52.65,47.37,27.27,44.87,1386.37
27,5,3,Left Cheek,47.85,12.41,99.1,34.47,40.62,18.18,162.03,900.58
28,5,4,Right Cheek,46.97,9.75,98.8,82.05,59.91,54.55,86.39,1337.33
29,5,5,Crop Face,47.85,18.61,99.07,39.8,38.54,27.27,10.7,484.89
30,6,0,Big Forehead,85.96,9.75,99.03,0.0,14.92,0.0,9.95,60.7
31,6,1,Small Forehead,85.96,9.75,99.12,0.0,0.0,0.0,0.0,0.0
32,6,2,Cheeks and Nose,85.96,9.75,98.98,24.37,24.37,0.0,57.5,67.1
33,6,3,Left Cheek,85.07,10.63,98.85,14.07,16.99,0.0,8.05,62.1
34,6,4,Right Cheek,85.07,9.75,98.74,25.2,34.25,8.33,29.88,628.08
35,6,5,Crop Face,85.96,9.75,99.06,0.0,12.85,0.0,5.89,93.02
