,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,72.95,9.79,99.21,23.33,15.41,0.0,7.11,86.63
1,1,1,Small Forehead,72.95,9.79,99.37,29.52,22.69,0.0,83.13,348.55
2,1,2,Cheeks and Nose,74.73,9.79,99.11,34.79,22.27,11.11,52.74,45.17
3,1,3,Left Cheek,73.84,9.79,99.37,39.05,29.85,30.0,71.48,279.21
4,1,4,Right Cheek,74.73,9.79,99.27,15.56,26.03,0.0,55.88,461.4
5,1,5,Crop Face,74.73,9.79,99.24,15.56,10.44,0.0,14.48,7.76
6,2,0,Big Forehead,80.07,13.35,99.14,29.85,47.72,18.18,18.14,241.4
7,2,1,Small Forehead,79.18,13.35,99.34,34.47,40.92,9.09,274.94,388.63
8,2,2,Cheeks and Nose,80.96,9.79,99.18,17.23,35.76,0.0,146.76,273.98
9,2,3,Left Cheek,80.96,9.79,99.26,38.54,38.43,27.27,21.56,610.21
10,2,4,Right Cheek,80.07,11.57,99.27,42.21,37.23,36.36,542.49,646.3
11,2,5,Crop Face,80.96,9.79,99.18,26.32,50.98,9.09,397.44,768.03
12,3,0,Big Forehead,80.07,9.79,99.36,33.0,37.49,20.0,364.48,572.15
13,3,1,Small Forehead,80.96,9.79,99.44,33.0,38.54,20.0,274.28,542.51
14,3,2,Cheeks and Nose,78.29,23.13,99.32,48.95,41.26,50.0,240.31,629.2
15,3,3,Left Cheek,78.29,22.24,99.45,37.63,24.77,20.0,73.18,107.18
16,3,4,Right Cheek,79.18,20.46,99.34,14.76,9.95,0.0,18.83,90.47
17,3,5,Crop Face,79.18,23.13,99.28,27.61,21.34,10.0,58.98,204.71
18,4,0,Big Forehead,74.73,9.79,99.27,39.05,38.54,20.0,360.17,679.45
19,4,1,Small Forehead,74.73,9.79,99.42,38.11,26.03,22.22,10.67,489.92
20,4,2,Cheeks and Nose,73.84,9.79,99.33,36.15,39.8,20.0,83.21,121.34
21,4,3,Left Cheek,73.84,9.79,99.38,39.05,56.11,20.0,376.3,1170.68
22,4,4,Right Cheek,72.95,9.79,99.37,29.52,53.95,10.0,505.81,1352.06
23,4,5,Crop Face,73.84,9.79,99.38,44.27,36.96,40.0,123.03,165.57
24,5,0,Big Forehead,72.06,20.46,99.1,11.0,31.88,0.0,101.1,293.62
25,5,1,Small Forehead,72.06,22.24,99.33,56.28,49.42,36.36,271.59,1064.67
26,5,2,Cheeks and Nose,72.06,9.79,99.06,53.21,38.54,40.0,272.45,1429.78
27,5,3,Left Cheek,72.06,19.57,99.32,0.0,64.02,0.0,331.31,1671.64
28,5,4,Right Cheek,75.62,22.24,99.35,102.25,72.02,40.0,871.18,770.34
29,5,5,Crop Face,72.06,22.24,99.07,26.94,31.11,0.0,155.99,779.54
30,6,0,Big Forehead,74.73,9.79,99.08,33.0,41.98,20.0,33.94,332.27
31,6,1,Small Forehead,74.73,22.24,99.34,44.5,44.12,27.27,312.09,1215.69
32,6,2,Cheeks and Nose,74.73,9.79,99.13,39.05,37.23,30.0,382.37,301.62
33,6,3,Left Cheek,74.73,9.79,99.37,39.05,27.07,30.0,139.72,208.28
34,6,4,Right Cheek,73.84,23.13,99.33,44.27,27.07,40.0,12.62,90.18
35,6,5,Crop Face,74.73,9.79,99.16,39.05,31.15,30.0,95.06,365.16
