,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,85.05,9.75,98.88,26.94,29.66,8.33,180.11,129.64
1,1,1,Small Forehead,85.05,9.75,99.02,40.42,28.21,33.33,33.05,150.02
2,1,2,Cheeks and Nose,85.05,9.75,99.19,40.42,40.76,25.0,139.5,55.63
3,1,3,Left Cheek,84.17,9.75,99.18,19.9,27.55,0.0,180.77,606.62
4,1,4,Right Cheek,85.05,9.75,99.18,28.14,23.69,0.0,10.13,161.01
5,1,5,Crop Face,85.05,10.63,98.96,35.64,27.46,16.67,11.6,47.95
6,2,0,Big Forehead,87.71,9.75,98.66,0.0,14.92,0.0,31.53,63.43
7,2,1,Small Forehead,88.6,9.75,98.66,19.9,29.85,0.0,102.29,122.15
8,2,2,Cheeks and Nose,89.48,9.75,98.15,19.9,17.23,0.0,55.61,119.72
9,2,3,Left Cheek,88.6,9.75,98.0,24.37,28.58,0.0,16.53,137.05
10,2,4,Right Cheek,90.37,9.75,98.33,26.32,34.47,0.0,32.73,326.95
11,2,5,Crop Face,89.48,9.75,98.25,22.25,17.23,0.0,22.11,25.38
12,3,0,Big Forehead,89.48,18.61,99.03,26.94,29.66,0.0,14.99,471.39
13,3,1,Small Forehead,89.48,19.49,98.94,38.11,34.04,25.0,189.06,254.45
14,3,2,Cheeks and Nose,89.48,9.75,98.86,41.02,25.69,27.27,67.85,341.12
15,3,3,Left Cheek,89.48,17.72,98.88,64.48,39.38,45.45,33.66,226.2
16,3,4,Right Cheek,88.6,9.75,99.0,19.05,34.04,0.0,182.94,287.17
17,3,5,Crop Face,89.48,17.72,99.03,25.2,31.26,8.33,20.22,315.7
18,4,0,Big Forehead,93.91,22.15,98.45,21.3,19.77,0.0,27.23,116.89
19,4,1,Small Forehead,93.91,21.26,98.58,24.37,16.99,0.0,50.27,56.41
20,4,2,Cheeks and Nose,93.03,16.83,98.18,25.2,23.93,0.0,23.69,237.78
21,4,3,Left Cheek,92.14,23.04,98.75,0.0,24.79,0.0,40.07,149.32
22,4,4,Right Cheek,93.03,11.52,98.26,40.42,25.34,25.0,93.82,201.2
23,4,5,Crop Face,93.03,22.15,98.03,0.0,21.46,0.0,89.54,274.1
24,5,0,Big Forehead,88.6,20.38,98.86,13.47,28.21,0.0,55.1,563.91
25,5,1,Small Forehead,86.82,9.75,98.78,18.31,27.78,0.0,62.69,337.37
26,5,2,Cheeks and Nose,88.6,20.38,99.25,13.47,41.78,0.0,181.31,241.49
27,5,3,Left Cheek,87.71,9.75,99.16,19.05,32.57,0.0,19.11,114.16
28,5,4,Right Cheek,88.6,9.75,99.03,19.05,25.62,0.0,128.99,123.8
29,5,5,Crop Face,88.6,20.38,99.14,16.5,25.34,0.0,111.78,218.27
30,6,0,Big Forehead,89.48,15.06,98.54,42.21,26.17,27.27,57.85,67.6
31,6,1,Small Forehead,88.6,17.72,98.52,38.83,49.71,15.38,386.96,289.43
32,6,2,Cheeks and Nose,88.6,19.49,99.23,26.32,24.37,0.0,9.86,180.69
33,6,3,Left Cheek,89.48,18.61,99.27,23.33,21.46,0.0,118.78,366.63
34,6,4,Right Cheek,89.48,20.38,99.3,50.13,54.09,38.46,738.55,1037.98
35,6,5,Crop Face,88.6,18.61,99.08,14.07,31.46,0.0,83.99,412.32
