,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,71.18,9.79,99.23,26.94,28.04,0.0,68.73,134.63
1,1,1,Small Forehead,72.07,9.79,99.05,36.15,72.63,20.0,393.53,833.27
2,1,2,Cheeks and Nose,71.18,9.79,99.51,31.11,18.73,11.11,54.47,117.17
3,1,3,Left Cheek,72.07,9.79,99.59,0.0,15.94,0.0,38.17,49.42
4,1,4,Right Cheek,71.18,9.79,99.58,51.17,51.82,22.22,266.14,335.94
5,1,5,Crop Face,71.18,9.79,99.42,15.56,22.0,0.0,206.76,251.44
6,2,0,Big Forehead,71.18,23.13,99.26,53.21,56.81,60.0,862.63,1012.64
7,2,1,Small Forehead,71.18,22.24,99.12,42.21,51.38,27.27,440.22,254.05
8,2,2,Cheeks and Nose,71.18,9.79,99.38,15.56,30.85,0.0,179.47,277.02
9,2,3,Left Cheek,70.29,9.79,99.65,108.78,65.23,55.56,176.21,383.91
10,2,4,Right Cheek,71.18,9.79,99.58,45.49,46.24,40.0,132.12,939.24
11,2,5,Crop Face,71.18,22.24,99.38,11.0,17.04,0.0,95.28,96.34
12,3,0,Big Forehead,72.07,9.79,99.35,0.0,51.62,0.0,320.4,1163.17
13,3,1,Small Forehead,72.96,23.13,99.13,42.21,63.12,18.18,122.87,510.78
14,3,2,Cheeks and Nose,72.96,9.79,99.5,41.74,42.68,40.0,208.52,602.12
15,3,3,Left Cheek,72.96,23.13,99.61,39.05,51.12,20.0,458.93,277.06
16,3,4,Right Cheek,71.18,9.79,99.57,52.34,38.38,22.22,98.06,359.22
17,3,5,Crop Face,72.96,9.79,99.51,37.63,36.42,20.0,131.95,392.94
18,4,0,Big Forehead,72.96,9.79,99.43,63.68,50.85,22.22,190.17,652.93
19,4,1,Small Forehead,68.51,9.79,99.34,24.37,40.92,9.09,2.05,413.33
20,4,2,Cheeks and Nose,72.96,9.79,99.38,51.12,42.68,60.0,186.27,348.24
21,4,3,Left Cheek,72.07,9.79,99.71,55.22,49.15,40.0,206.1,267.73
22,4,4,Right Cheek,73.85,9.79,99.5,39.05,27.07,30.0,164.22,121.99
23,4,5,Crop Face,72.96,9.79,99.45,33.0,45.16,20.0,99.62,539.46
24,5,0,Big Forehead,73.85,9.79,99.25,20.87,32.39,0.0,227.58,793.22
25,5,1,Small Forehead,72.96,23.13,99.21,31.46,51.38,18.18,558.3,384.12
26,5,2,Cheeks and Nose,72.07,20.47,99.35,37.63,54.13,30.0,654.17,247.24
27,5,3,Left Cheek,72.07,9.79,99.72,47.57,30.06,22.22,88.49,97.18
28,5,4,Right Cheek,72.07,19.58,99.6,78.86,58.35,22.22,41.9,894.95
29,5,5,Crop Face,72.96,23.13,99.32,37.63,34.18,20.0,289.28,238.44
30,6,0,Big Forehead,74.74,9.79,99.22,41.16,23.07,22.22,20.8,33.27
31,6,1,Small Forehead,74.74,9.79,99.23,34.79,58.72,22.22,771.61,1966.98
32,6,2,Cheeks and Nose,74.74,9.79,99.42,39.05,44.5,10.0,321.79,202.65
33,6,3,Left Cheek,75.63,9.79,99.65,34.79,26.03,11.11,88.25,480.13
34,6,4,Right Cheek,75.63,9.79,99.59,42.6,30.32,22.22,130.54,619.44
35,6,5,Crop Face,75.63,9.79,99.41,44.27,39.8,40.0,267.65,382.2
