,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,93.43,9.79,99.41,16.5,14.47,0.0,24.61,48.08
1,1,1,Small Forehead,72.07,10.68,99.52,42.6,44.37,25.0,51.63,282.48
2,1,2,Cheeks and Nose,95.21,22.25,99.31,13.47,9.15,0.0,4.57,9.95
3,1,3,Left Cheek,94.32,10.68,99.1,61.34,47.63,45.45,151.85,1037.5
4,1,4,Right Cheek,83.64,22.25,99.11,38.11,35.25,25.0,94.72,891.5
5,1,5,Crop Face,95.21,9.79,99.35,25.2,15.85,0.0,27.51,36.12
6,2,0,Big Forehead,96.1,20.47,99.35,26.94,25.07,0.0,5.41,91.95
7,2,1,Small Forehead,94.32,18.69,99.46,30.36,28.1,15.38,88.14,191.66
8,2,2,Cheeks and Nose,94.32,12.46,98.86,41.94,32.82,23.08,124.12,497.12
9,2,3,Left Cheek,92.54,16.91,98.49,28.14,45.51,18.18,268.73,1430.42
10,2,4,Right Cheek,93.43,13.35,99.06,30.12,24.79,16.67,15.79,389.37
11,2,5,Crop Face,94.32,9.79,99.0,13.47,30.12,0.0,275.35,554.33
12,3,0,Big Forehead,99.66,9.79,99.37,25.89,25.42,15.38,103.52,430.62
13,3,1,Small Forehead,97.88,9.79,99.55,43.37,65.75,27.27,324.89,1466.37
14,3,2,Cheeks and Nose,97.88,9.79,99.33,21.3,15.85,0.0,1.27,57.83
15,3,3,Left Cheek,97.88,9.79,98.91,25.89,24.95,0.0,47.29,66.44
16,3,4,Right Cheek,97.88,9.79,99.3,13.47,40.07,0.0,79.51,323.7
17,3,5,Crop Face,97.88,9.79,99.32,0.0,0.0,0.0,0.0,0.0
18,4,0,Big Forehead,104.11,21.36,99.33,28.58,39.54,8.33,276.38,732.28
19,4,1,Small Forehead,96.99,9.79,99.44,37.23,68.15,27.27,491.84,715.53
20,4,2,Cheeks and Nose,105.89,9.79,99.39,22.42,15.47,0.0,35.97,47.09
21,4,3,Left Cheek,105.89,18.69,99.13,49.5,42.27,41.67,611.98,1326.26
22,4,4,Right Cheek,107.67,9.79,99.19,12.94,21.32,0.0,86.76,117.82
23,4,5,Crop Face,105.89,9.79,99.33,0.0,15.47,0.0,28.66,169.81
24,5,0,Big Forehead,91.65,9.79,99.4,31.71,28.21,7.69,37.88,208.69
25,5,1,Small Forehead,91.65,15.13,99.52,33.0,31.71,16.67,105.1,406.18
26,5,2,Cheeks and Nose,92.54,16.91,99.42,28.94,30.16,7.69,156.27,642.61
27,5,3,Left Cheek,92.54,18.69,99.05,38.83,30.65,23.08,200.32,510.73
28,5,4,Right Cheek,93.43,13.35,99.16,22.42,32.91,0.0,18.81,625.71
29,5,5,Crop Face,92.54,9.79,99.32,25.89,20.17,0.0,45.08,56.92
30,6,0,Big Forehead,90.76,9.79,99.44,28.14,27.55,9.09,19.6,132.08
31,6,1,Small Forehead,71.19,21.36,99.49,46.67,62.77,40.0,565.95,586.48
32,6,2,Cheeks and Nose,91.65,9.79,99.21,21.3,25.07,0.0,41.37,155.49
33,6,3,Left Cheek,94.32,9.79,99.12,107.58,79.75,60.0,1015.35,396.51
34,6,4,Right Cheek,90.76,9.79,99.13,50.73,38.11,27.27,96.5,233.72
35,6,5,Crop Face,91.65,22.25,99.35,30.12,20.8,0.0,44.88,41.43
36,7,0,Big Forehead,96.1,9.79,99.29,39.8,29.29,27.27,116.66,185.18
37,7,1,Small Forehead,89.87,21.36,99.4,33.0,79.67,20.0,1536.86,2057.43
38,7,2,Cheeks and Nose,96.1,9.79,99.13,28.14,20.51,18.18,56.74,42.12
39,7,3,Left Cheek,95.21,9.79,99.01,43.65,31.48,33.33,40.61,311.63
40,7,4,Right Cheek,93.43,9.79,99.16,61.34,40.62,27.27,135.36,82.57
41,7,5,Crop Face,95.21,9.79,99.14,44.5,29.29,18.18,125.54,121.14
