,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,80.96,16.9,98.76,20.87,22.69,0.0,23.06,286.35
1,1,1,Small Forehead,80.96,9.79,98.99,20.87,27.07,0.0,34.64,98.92
2,1,2,Cheeks and Nose,80.96,12.45,98.05,20.87,33.89,0.0,32.82,888.2
3,1,3,Left Cheek,83.62,17.79,99.16,44.5,43.28,36.36,278.6,737.86
4,1,4,Right Cheek,80.96,12.45,98.65,31.46,39.38,18.18,256.0,583.51
5,1,5,Crop Face,80.96,15.12,98.47,20.87,30.83,0.0,19.32,880.97
6,2,0,Big Forehead,79.18,19.57,99.23,48.74,42.99,45.45,16.72,623.97
7,2,1,Small Forehead,80.07,18.68,99.16,0.0,43.28,0.0,52.16,440.13
8,2,2,Cheeks and Nose,80.07,9.79,99.36,14.07,42.21,0.0,70.62,428.72
9,2,3,Left Cheek,80.96,18.68,98.95,19.9,47.37,0.0,59.64,762.95
10,2,4,Right Cheek,80.07,18.68,99.36,19.9,29.71,0.0,10.65,271.22
11,2,5,Crop Face,80.07,18.68,99.31,19.9,42.51,0.0,38.36,620.47
12,3,0,Big Forehead,78.29,9.79,99.15,43.37,35.76,27.27,78.31,304.15
13,3,1,Small Forehead,78.29,23.13,99.11,39.05,21.34,20.0,15.46,70.71
14,3,2,Cheeks and Nose,79.18,22.24,99.18,35.87,44.12,18.18,87.94,631.88
15,3,3,Left Cheek,77.4,10.68,98.71,51.12,36.15,20.0,43.65,353.64
16,3,4,Right Cheek,79.18,9.79,99.28,39.8,39.8,27.27,95.32,666.32
17,3,5,Crop Face,78.29,9.79,99.19,38.54,37.23,18.18,328.09,376.63
18,4,0,Big Forehead,77.4,11.57,98.8,0.0,17.23,0.0,25.09,71.46
19,4,1,Small Forehead,77.4,11.57,98.89,25.56,22.69,0.0,8.75,342.01
20,4,2,Cheeks and Nose,77.4,18.68,99.09,25.56,15.41,0.0,8.32,81.45
21,4,3,Left Cheek,76.51,21.35,99.25,0.0,17.23,0.0,43.67,189.45
22,4,4,Right Cheek,77.4,9.79,99.31,25.56,21.34,0.0,2.78,102.89
23,4,5,Crop Face,77.4,9.79,99.12,25.56,15.41,0.0,8.32,81.45
24,5,0,Big Forehead,77.4,9.79,98.9,14.07,32.87,0.0,186.49,129.16
25,5,1,Small Forehead,78.29,12.45,98.93,19.9,29.29,0.0,127.39,655.95
26,5,2,Cheeks and Nose,78.29,17.79,98.99,14.07,32.87,0.0,202.24,151.03
27,5,3,Left Cheek,77.4,19.57,99.12,44.5,29.29,36.36,17.65,178.68
28,5,4,Right Cheek,78.29,18.68,99.28,14.07,30.94,0.0,76.1,124.2
29,5,5,Crop Face,78.29,16.01,98.84,19.9,29.71,0.0,287.23,474.55
30,6,0,Big Forehead,77.4,10.68,98.88,50.73,41.82,54.55,159.11,231.89
31,6,1,Small Forehead,77.4,10.68,98.92,20.87,17.8,0.0,75.43,64.16
32,6,2,Cheeks and Nose,77.4,12.45,99.14,25.56,16.65,0.0,43.54,53.31
33,6,3,Left Cheek,77.4,15.12,99.26,29.52,17.23,0.0,1.31,3.82
34,6,4,Right Cheek,77.4,12.45,99.33,20.87,28.84,0.0,195.39,331.72
35,6,5,Crop Face,77.4,12.45,99.12,29.52,17.23,0.0,11.07,49.29
36,7,0,Big Forehead,78.29,9.79,99.05,14.76,9.95,0.0,19.32,84.22
37,7,1,Small Forehead,78.29,9.79,99.07,14.76,14.76,0.0,23.85,38.57
38,7,2,Cheeks and Nose,79.18,9.79,99.13,19.9,40.92,0.0,41.72,55.62
39,7,3,Left Cheek,78.29,9.79,99.15,14.76,14.76,0.0,55.32,90.25
40,7,4,Right Cheek,78.29,9.79,99.28,31.46,29.71,9.09,296.0,210.27
41,7,5,Crop Face,79.18,9.79,99.13,19.9,28.14,0.0,71.22,227.29
