,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,83.3,9.75,99.3,27.61,22.69,10.0,67.59,156.2
1,1,1,Small Forehead,83.3,9.75,99.48,14.76,21.34,0.0,14.43,102.94
2,1,2,Cheeks and Nose,82.41,9.75,99.12,14.76,16.65,0.0,51.49,30.94
3,1,3,Left Cheek,83.3,22.15,99.18,33.0,21.34,20.0,35.71,56.82
4,1,4,Right Cheek,83.3,9.75,99.2,19.9,32.87,0.0,185.1,107.33
5,1,5,Crop Face,83.3,9.75,99.17,29.52,22.69,10.0,72.51,227.91
6,2,0,Big Forehead,89.5,9.75,99.27,33.0,34.47,18.18,94.64,629.98
7,2,1,Small Forehead,90.39,9.75,99.37,46.67,40.92,45.45,7.69,234.8
8,2,2,Cheeks and Nose,89.5,9.75,99.08,20.87,16.65,0.0,32.67,144.59
9,2,3,Left Cheek,88.61,9.75,99.06,33.0,27.46,8.33,168.9,100.24
10,2,4,Right Cheek,89.5,9.75,98.74,14.07,28.58,0.0,25.62,346.2
11,2,5,Crop Face,89.5,9.75,99.17,33.0,31.46,9.09,14.92,323.52
12,3,0,Big Forehead,86.84,23.93,99.27,30.12,27.46,8.33,104.53,543.67
13,3,1,Small Forehead,86.84,21.27,99.49,35.64,21.79,16.67,48.7,50.33
14,3,2,Cheeks and Nose,86.84,22.15,99.27,23.33,28.46,0.0,167.39,320.12
15,3,3,Left Cheek,86.84,9.75,99.36,37.23,22.06,18.18,5.93,129.71
16,3,4,Right Cheek,86.84,23.04,99.01,31.71,49.91,15.38,192.06,287.82
17,3,5,Crop Face,86.84,23.04,99.3,19.05,30.12,0.0,238.47,317.09
18,4,0,Big Forehead,88.61,19.5,99.27,17.23,16.25,0.0,18.57,56.63
19,4,1,Small Forehead,88.61,19.5,99.41,17.23,21.49,0.0,28.1,52.46
20,4,2,Cheeks and Nose,88.61,11.52,99.02,0.0,0.0,0.0,0.0,0.0
21,4,3,Left Cheek,88.61,16.84,99.19,14.07,9.53,0.0,10.33,36.26
22,4,4,Right Cheek,89.5,23.93,98.73,0.0,0.0,0.0,0.0,0.0
23,4,5,Crop Face,89.5,16.84,99.09,0.0,0.0,0.0,0.0,0.0
24,5,0,Big Forehead,86.84,9.75,99.21,13.47,35.25,0.0,150.78,116.06
25,5,1,Small Forehead,86.84,9.75,99.34,13.47,34.04,0.0,101.64,267.61
26,5,2,Cheeks and Nose,87.73,22.15,99.05,23.33,32.57,0.0,46.03,152.96
27,5,3,Left Cheek,87.73,9.75,99.27,26.94,31.92,0.0,7.31,233.4
28,5,4,Right Cheek,86.84,23.04,98.92,26.94,23.93,0.0,8.03,134.17
29,5,5,Crop Face,86.84,23.04,99.13,19.05,34.04,0.0,94.05,67.52
30,6,0,Big Forehead,86.84,21.27,99.29,0.0,12.85,0.0,14.75,53.7
31,6,1,Small Forehead,87.73,21.27,99.46,0.0,12.85,0.0,2.3,81.78
32,6,2,Cheeks and Nose,87.73,9.75,99.18,0.0,21.49,0.0,29.72,90.71
33,6,3,Left Cheek,87.73,9.75,99.38,14.07,16.25,0.0,0.67,85.71
34,6,4,Right Cheek,87.73,9.75,99.2,33.0,22.06,9.09,106.38,88.03
35,6,5,Crop Face,87.73,9.75,99.11,0.0,0.0,0.0,0.0,0.0
