,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,91.26,9.75,99.32,64.33,42.68,40.0,218.74,593.18
1,1,1,Small Forehead,93.91,9.75,99.38,96.68,82.88,50.0,999.06,287.79
2,1,2,Cheeks and Nose,94.8,10.63,99.29,68.93,49.0,45.45,386.1,597.54
3,1,3,Left Cheek,93.91,10.63,99.28,56.36,74.82,25.0,264.65,2026.06
4,1,4,Right Cheek,76.19,9.75,99.12,58.02,77.66,36.36,1595.41,5259.7
5,1,5,Crop Face,93.03,9.75,99.25,58.1,47.3,60.0,349.36,579.04
6,2,0,Big Forehead,93.03,9.75,99.17,53.21,71.47,60.0,177.18,1529.29
7,2,1,Small Forehead,81.51,9.75,99.24,80.83,72.38,45.45,202.87,498.03
8,2,2,Cheeks and Nose,61.13,9.75,99.38,68.21,63.12,45.45,462.62,1370.91
9,2,3,Left Cheek,95.68,9.75,99.4,42.6,46.67,25.0,89.21,43.88
10,2,4,Right Cheek,62.02,9.75,99.54,61.34,70.82,45.45,43.33,1964.7
11,2,5,Crop Face,61.13,9.75,99.36,72.3,74.46,50.0,980.38,2169.39
12,3,0,Big Forehead,103.66,9.75,99.36,30.36,37.97,7.69,244.67,255.63
13,3,1,Small Forehead,65.56,9.75,99.49,57.16,35.7,38.46,40.75,243.93
14,3,2,Cheeks and Nose,107.2,9.75,99.31,33.0,33.42,16.67,420.54,384.02
15,3,3,Left Cheek,108.97,18.61,99.52,49.5,45.76,16.67,90.31,405.4
16,3,4,Right Cheek,66.45,9.75,99.63,60.52,53.58,45.45,87.86,577.96
17,3,5,Crop Face,66.45,9.75,99.4,34.47,45.6,18.18,281.99,236.69
18,4,0,Big Forehead,62.02,11.52,99.18,19.9,45.6,0.0,478.84,1946.6
19,4,1,Small Forehead,62.9,9.75,99.43,46.67,64.33,30.0,481.82,2473.42
20,4,2,Cheeks and Nose,77.97,12.4,99.35,31.31,33.0,0.0,145.22,296.36
21,4,3,Left Cheek,77.97,15.06,99.5,22.25,22.06,0.0,47.94,103.21
22,4,4,Right Cheek,87.71,15.06,99.55,39.8,43.28,36.36,143.02,495.94
23,4,5,Crop Face,62.9,11.52,99.3,44.5,73.73,36.36,861.0,1054.51
24,5,0,Big Forehead,84.17,9.75,99.15,46.67,47.72,50.0,13.94,482.29
25,5,1,Small Forehead,83.28,9.75,99.39,33.0,33.0,9.09,9.49,406.93
26,5,2,Cheeks and Nose,85.05,9.75,99.38,173.9,142.45,54.55,4028.61,2237.88
27,5,3,Left Cheek,80.62,18.61,99.47,154.46,112.99,70.0,2746.82,901.51
28,5,4,Right Cheek,60.25,9.75,99.59,48.95,61.66,20.0,1.55,324.47
29,5,5,Crop Face,84.17,9.75,99.37,45.49,49.75,30.0,3.01,164.14
30,6,0,Big Forehead,72.65,22.15,99.26,75.25,69.65,40.0,318.79,1146.97
31,6,1,Small Forehead,74.42,9.75,99.46,51.12,69.22,20.0,164.26,3093.92
32,6,2,Cheeks and Nose,71.76,22.15,99.26,36.15,39.3,20.0,456.35,322.09
33,6,3,Left Cheek,69.11,23.04,99.47,55.55,44.68,50.0,288.0,681.58
34,6,4,Right Cheek,65.56,9.75,99.54,14.07,38.11,0.0,20.85,770.12
35,6,5,Crop Face,70.88,23.92,99.27,39.05,49.75,10.0,189.52,172.46
