,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,55.15,21.35,99.31,49.19,31.11,33.33,25.97,212.32
1,1,1,Small Forehead,56.93,18.68,99.35,30.12,39.01,16.67,255.39,326.18
2,1,2,Cheeks and Nose,54.26,9.79,99.26,49.42,110.41,28.57,835.67,1902.35
3,1,3,Left Cheek,55.15,9.79,99.48,46.67,76.41,37.5,784.71,5480.61
4,1,4,Right Cheek,55.15,9.79,99.57,86.61,97.15,44.44,839.27,1763.65
5,1,5,Crop Face,55.15,21.35,99.28,57.16,47.31,55.56,157.53,756.99
6,2,0,Big Forehead,53.37,9.79,99.33,47.95,64.52,44.44,1000.79,2275.19
7,2,1,Small Forehead,104.08,9.79,99.44,55.22,85.36,40.0,1907.78,4812.93
8,2,2,Cheeks and Nose,54.26,9.79,99.3,29.52,42.68,10.0,7.9,85.07
9,2,3,Left Cheek,81.84,9.79,99.48,13.47,47.41,0.0,140.71,448.76
10,2,4,Right Cheek,54.26,9.79,99.57,99.61,84.92,44.44,1455.75,789.95
11,2,5,Crop Face,53.37,9.79,99.17,201.42,120.06,60.0,2797.61,2455.64
12,3,0,Big Forehead,66.72,9.79,99.79,63.71,63.65,63.64,800.07,1063.29
13,3,1,Small Forehead,51.59,9.79,99.84,27.61,56.11,10.0,539.43,1889.09
14,3,2,Cheeks and Nose,52.48,9.79,99.17,53.89,45.61,50.0,2.24,239.21
15,3,3,Left Cheek,80.95,13.34,97.83,30.12,43.57,8.33,58.85,475.27
16,3,4,Right Cheek,55.15,20.46,99.4,40.42,38.11,25.0,53.53,117.69
17,3,5,Crop Face,52.48,14.23,99.51,51.7,78.77,45.45,171.6,305.54
18,4,0,Big Forehead,59.6,20.46,99.53,60.62,104.01,37.5,982.28,4601.31
19,4,1,Small Forehead,61.38,9.79,99.6,44.5,77.07,18.18,1139.83,1123.66
20,4,2,Cheeks and Nose,59.6,9.79,99.56,64.33,64.48,50.0,324.26,604.58
21,4,3,Left Cheek,104.97,9.79,99.47,25.2,39.2,0.0,28.25,148.64
22,4,4,Right Cheek,60.49,9.79,99.55,75.25,68.21,70.0,79.06,1627.93
23,4,5,Crop Face,59.6,9.79,99.52,77.39,89.85,50.0,1663.14,4445.64
24,5,0,Big Forehead,57.82,9.79,99.4,105.18,103.35,50.0,1388.2,1452.4
25,5,1,Small Forehead,57.82,22.24,99.53,95.78,79.44,62.5,1027.43,1449.74
26,5,2,Cheeks and Nose,57.82,21.35,99.26,70.78,62.3,60.0,467.24,805.35
27,5,3,Left Cheek,92.51,20.46,99.44,26.94,51.5,8.33,124.3,1135.13
28,5,4,Right Cheek,70.28,19.57,99.55,46.67,39.8,18.18,407.51,762.24
29,5,5,Crop Face,56.93,21.35,99.3,80.08,82.02,66.67,1266.54,4667.36
30,6,0,Big Forehead,53.37,9.79,99.37,72.97,85.49,44.44,929.8,1542.22
31,6,1,Small Forehead,54.26,9.79,99.37,10.44,59.03,0.0,277.37,1642.9
32,6,2,Cheeks and Nose,56.04,9.79,99.0,62.23,73.38,22.22,46.81,576.93
33,6,3,Left Cheek,66.72,13.34,99.35,24.37,50.73,0.0,377.85,812.83
34,6,4,Right Cheek,110.31,9.79,98.68,39.28,54.15,16.67,184.54,849.98
35,6,5,Crop Face,55.15,9.79,99.1,78.06,67.96,50.0,925.01,3416.04
