,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,71.76,9.75,99.28,44.27,51.7,40.0,847.66,493.16
1,1,1,Small Forehead,70.88,9.75,99.47,22.0,20.87,0.0,170.83,210.17
2,1,2,Cheeks and Nose,70.88,13.29,99.14,22.0,13.91,0.0,1.8,120.29
3,1,3,Left Cheek,70.88,13.29,99.4,161.33,118.51,66.67,1951.39,1273.39
4,1,4,Right Cheek,69.99,10.63,99.39,29.52,34.47,10.0,258.12,242.44
5,1,5,Crop Face,70.88,11.52,99.3,15.56,15.94,0.0,109.37,164.72
6,2,0,Big Forehead,73.53,14.18,99.3,24.6,17.39,0.0,37.59,196.52
7,2,1,Small Forehead,74.42,12.4,99.44,24.6,17.04,0.0,16.56,207.88
8,2,2,Cheeks and Nose,74.42,9.75,99.09,24.6,17.04,0.0,64.33,74.04
9,2,3,Left Cheek,74.42,15.06,99.39,22.0,17.39,0.0,43.61,50.47
10,2,4,Right Cheek,74.42,12.4,99.41,63.48,42.91,60.0,117.08,177.19
11,2,5,Crop Face,74.42,14.18,99.21,11.0,13.91,0.0,28.34,10.8
12,3,0,Big Forehead,69.99,11.52,99.31,61.25,66.37,33.33,92.91,2210.46
13,3,1,Small Forehead,70.88,10.63,99.44,52.75,31.31,44.44,27.1,117.39
14,3,2,Cheeks and Nose,70.88,9.75,98.96,0.0,51.59,0.0,662.64,3089.91
15,3,3,Left Cheek,69.99,16.83,99.38,44.0,52.18,33.33,224.85,1539.84
16,3,4,Right Cheek,70.88,15.06,99.33,44.0,40.57,33.33,61.7,484.2
17,3,5,Crop Face,69.99,9.75,99.01,38.11,63.09,22.22,823.44,1288.83
18,4,0,Big Forehead,71.76,11.52,99.45,0.0,17.39,0.0,116.9,112.28
19,4,1,Small Forehead,71.76,14.18,99.47,52.18,40.42,37.5,188.52,301.25
20,4,2,Cheeks and Nose,59.36,9.75,98.9,91.57,66.15,50.0,747.54,447.07
21,4,3,Left Cheek,71.76,9.75,99.17,51.59,54.89,22.22,467.5,706.47
22,4,4,Right Cheek,72.65,23.92,98.93,44.0,34.96,22.22,69.04,222.38
23,4,5,Crop Face,71.76,10.63,99.16,39.66,45.22,11.11,290.44,617.23
24,5,0,Big Forehead,71.76,11.52,99.32,67.02,51.59,25.0,451.22,581.79
25,5,1,Small Forehead,72.65,10.63,99.38,49.5,47.95,25.0,190.18,411.77
26,5,2,Cheeks and Nose,70.88,20.38,99.18,36.9,30.62,25.0,11.69,550.48
27,5,3,Left Cheek,70.88,21.26,99.25,16.5,38.5,0.0,254.87,386.37
28,5,4,Right Cheek,71.76,12.4,99.32,72.86,46.67,25.0,145.4,184.73
29,5,5,Crop Face,70.88,15.06,99.13,35.0,23.97,12.5,66.46,82.62
30,6,0,Big Forehead,71.76,9.75,99.3,15.56,18.73,0.0,8.44,8.48
31,6,1,Small Forehead,71.76,10.63,99.42,38.11,35.64,22.22,257.33,467.05
32,6,2,Cheeks and Nose,72.65,15.06,98.99,0.0,17.04,0.0,46.33,150.09
33,6,3,Left Cheek,73.53,18.61,99.21,36.15,30.83,20.0,63.78,710.39
34,6,4,Right Cheek,72.65,14.18,99.33,15.56,20.87,0.0,2.98,53.73
35,6,5,Crop Face,72.65,13.29,99.07,15.56,18.73,0.0,105.59,256.11
36,7,0,Big Forehead,74.42,10.63,99.27,0.0,0.0,0.0,0.0,0.0
37,7,1,Small Forehead,74.42,23.03,99.39,29.1,17.39,0.0,14.04,39.96
38,7,2,Cheeks and Nose,74.42,9.75,98.98,37.63,34.47,30.0,23.91,455.55
39,7,3,Left Cheek,74.42,9.75,99.3,51.12,44.27,30.0,315.91,357.4
40,7,4,Right Cheek,75.31,9.75,99.32,31.31,44.27,10.0,485.49,762.61
41,7,5,Crop Face,74.42,9.75,98.95,37.63,34.47,30.0,411.97,862.76
