,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,74.43,9.75,99.33,47.95,34.96,44.44,229.18,440.33
1,1,1,Small Forehead,75.32,9.75,99.48,44.0,44.68,33.33,110.35,519.57
2,1,2,Cheeks and Nose,74.43,9.75,99.05,89.36,58.21,66.67,135.21,230.39
3,1,3,Left Cheek,74.43,9.75,98.95,55.0,44.55,33.33,210.68,735.78
4,1,4,Right Cheek,74.43,18.61,99.15,58.21,41.74,44.44,89.86,291.02
5,1,5,Crop Face,74.43,17.72,99.09,86.61,59.13,44.44,743.69,404.58
6,2,0,Big Forehead,73.55,9.75,98.84,64.14,44.0,22.22,571.88,611.27
7,2,1,Small Forehead,72.66,9.75,99.18,36.15,39.05,20.0,245.25,638.78
8,2,2,Cheeks and Nose,73.55,9.75,99.01,0.0,0.0,0.0,0.0,0.0
9,2,3,Left Cheek,74.43,9.75,99.01,31.11,27.17,22.22,139.4,272.63
10,2,4,Right Cheek,73.55,9.75,99.31,0.0,17.39,0.0,7.57,86.09
11,2,5,Crop Face,73.55,9.75,98.67,15.56,15.94,0.0,19.82,82.68
12,3,0,Big Forehead,74.43,9.75,98.72,37.63,27.07,20.0,90.31,258.72
13,3,1,Small Forehead,75.32,15.06,98.96,40.42,40.29,30.0,541.45,873.15
14,3,2,Cheeks and Nose,75.32,12.41,99.13,29.52,30.83,10.0,221.2,158.73
15,3,3,Left Cheek,74.43,9.75,99.1,57.16,43.82,60.0,170.02,766.74
16,3,4,Right Cheek,75.32,16.84,99.25,25.56,42.68,0.0,270.26,320.65
17,3,5,Crop Face,74.43,10.63,98.91,37.63,33.89,20.0,428.38,247.13
18,4,0,Big Forehead,74.43,9.75,98.91,33.0,37.49,20.0,298.02,574.98
19,4,1,Small Forehead,74.43,9.75,99.08,46.67,40.29,30.0,179.53,873.8
20,4,2,Cheeks and Nose,74.43,23.04,99.17,47.95,44.55,22.22,586.79,268.96
21,4,3,Left Cheek,74.43,22.15,99.3,29.52,64.79,20.0,701.99,1541.73
22,4,4,Right Cheek,74.43,9.75,99.22,25.56,49.95,10.0,395.09,166.91
23,4,5,Crop Face,73.55,9.75,99.14,33.0,41.26,20.0,281.24,559.98
24,5,0,Big Forehead,74.43,9.75,98.75,15.56,23.33,0.0,86.58,70.07
25,5,1,Small Forehead,74.43,9.75,98.9,0.0,41.3,0.0,211.44,331.88
26,5,2,Cheeks and Nose,74.43,23.04,99.17,37.63,39.8,20.0,37.76,234.29
27,5,3,Left Cheek,74.43,22.15,99.05,39.05,41.26,30.0,64.57,823.81
28,5,4,Right Cheek,74.43,23.04,99.2,24.6,43.45,11.11,489.36,1186.79
29,5,5,Crop Face,74.43,23.04,98.9,50.05,33.3,50.0,179.94,361.13
30,6,0,Big Forehead,76.21,21.27,99.06,14.07,46.93,0.0,780.71,1131.48
31,6,1,Small Forehead,75.32,9.75,99.3,39.8,47.63,36.36,282.47,148.31
32,6,2,Cheeks and Nose,74.43,23.04,99.05,58.02,50.98,36.36,501.09,201.67
33,6,3,Left Cheek,74.43,21.27,98.24,48.74,49.67,36.36,102.84,977.46
34,6,4,Right Cheek,75.32,22.15,98.98,50.73,35.76,54.55,28.58,201.95
35,6,5,Crop Face,74.43,22.15,99.18,28.14,49.67,18.18,373.13,1051.82
