,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,82.73,19.57,99.22,14.07,38.43,0.0,11.19,384.49
1,1,1,Small Forehead,81.84,16.9,99.27,36.61,28.94,15.38,171.72,792.82
2,1,2,Cheeks and Nose,82.73,17.79,98.94,47.72,30.94,45.45,67.33,95.21
3,1,3,Left Cheek,82.73,22.24,99.02,39.8,43.28,27.27,206.0,262.22
4,1,4,Right Cheek,83.62,9.79,99.31,120.8,83.48,20.0,1415.74,700.83
5,1,5,Crop Face,81.84,20.46,98.85,29.85,28.58,9.09,17.1,484.41
6,2,0,Big Forehead,84.51,9.79,99.15,46.67,44.37,33.33,8.54,707.75
7,2,1,Small Forehead,99.63,9.79,99.15,18.31,20.17,0.0,18.34,58.13
8,2,2,Cheeks and Nose,84.51,9.79,98.99,25.56,26.7,0.0,5.17,24.64
9,2,3,Left Cheek,83.62,9.79,99.09,24.37,39.38,0.0,26.1,301.7
10,2,4,Right Cheek,84.51,9.79,99.31,48.95,35.6,20.0,98.82,319.08
11,2,5,Crop Face,84.51,9.79,98.97,34.61,30.83,20.0,60.2,203.53
12,3,0,Big Forehead,87.18,9.79,99.14,28.14,19.05,0.0,29.0,279.08
13,3,1,Small Forehead,92.51,9.79,99.13,30.12,31.71,8.33,406.98,497.61
14,3,2,Cheeks and Nose,88.07,9.79,99.15,19.9,24.87,0.0,4.3,40.18
15,3,3,Left Cheek,88.07,9.79,99.18,33.0,27.55,18.18,13.5,68.5
16,3,4,Right Cheek,88.07,9.79,99.39,34.35,28.94,16.67,150.33,185.34
17,3,5,Crop Face,87.18,9.79,99.19,19.9,12.85,0.0,14.56,47.29
18,4,0,Big Forehead,85.4,9.79,99.18,102.78,64.48,40.0,439.78,483.04
19,4,1,Small Forehead,84.51,9.79,99.15,29.52,60.52,20.0,278.89,194.21
20,4,2,Cheeks and Nose,87.18,9.79,99.22,0.0,0.0,0.0,0.0,0.0
21,4,3,Left Cheek,88.07,9.79,99.28,33.0,31.15,20.0,102.52,302.3
22,4,4,Right Cheek,87.18,9.79,99.43,26.32,39.38,0.0,29.11,273.07
23,4,5,Crop Face,86.29,9.79,99.21,33.0,22.25,20.0,106.07,61.04
24,5,0,Big Forehead,83.62,9.79,99.23,20.87,30.51,0.0,33.79,137.88
25,5,1,Small Forehead,83.62,9.79,99.25,46.67,47.56,33.33,524.53,714.4
26,5,2,Cheeks and Nose,82.73,15.12,99.16,25.56,16.65,0.0,14.68,152.55
27,5,3,Left Cheek,84.51,16.01,99.26,29.52,29.85,10.0,164.44,294.13
28,5,4,Right Cheek,82.73,20.46,99.36,50.41,44.99,33.33,331.81,811.5
29,5,5,Crop Face,83.62,18.68,99.15,14.76,31.15,0.0,60.36,604.58
30,6,0,Big Forehead,83.62,9.79,99.27,14.07,22.06,0.0,49.44,354.06
31,6,1,Small Forehead,76.5,9.79,99.45,27.61,53.21,10.0,366.13,1034.93
32,6,2,Cheeks and Nose,83.62,9.79,99.09,14.07,30.94,0.0,164.3,243.48
33,6,3,Left Cheek,83.62,9.79,99.05,9.95,46.93,0.0,673.03,1527.25
34,6,4,Right Cheek,84.51,9.79,99.42,160.6,106.26,60.0,1416.52,619.17
35,6,5,Crop Face,83.62,9.79,99.28,24.37,24.87,0.0,85.02,37.07
36,7,0,Big Forehead,84.51,19.57,99.15,19.9,32.87,0.0,22.65,311.94
37,7,1,Small Forehead,82.73,9.79,99.14,26.94,52.84,16.67,575.2,681.99
38,7,2,Cheeks and Nose,83.62,23.13,99.19,35.87,21.49,18.18,15.62,55.92
39,7,3,Left Cheek,84.51,18.68,99.22,23.33,19.9,0.0,6.09,227.38
40,7,4,Right Cheek,84.51,16.9,99.43,18.07,17.23,0.0,32.91,211.21
41,7,5,Crop Face,84.51,20.46,99.24,27.61,17.23,0.0,24.09,49.48
