,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,65.57,23.93,99.13,54.72,51.59,25.0,128.55,1079.96
1,1,1,Small Forehead,64.69,23.04,99.2,62.61,69.36,40.0,18.58,1665.63
2,1,2,Cheeks and Nose,64.69,22.15,99.08,53.47,39.66,37.5,168.18,1444.5
3,1,3,Left Cheek,63.8,20.38,99.2,63.9,40.79,37.5,120.96,1162.5
4,1,4,Right Cheek,64.69,16.84,99.19,50.41,105.51,44.44,647.65,965.28
5,1,5,Crop Face,64.69,20.38,99.04,28.58,41.89,12.5,79.76,460.8
6,2,0,Big Forehead,56.71,9.75,99.12,56.09,35.64,44.44,204.3,209.2
7,2,1,Small Forehead,56.71,9.75,99.28,52.65,67.67,45.45,303.44,235.61
8,2,2,Cheeks and Nose,56.71,9.75,99.07,62.83,75.21,25.0,1276.16,1844.66
9,2,3,Left Cheek,58.48,9.75,99.13,45.35,85.84,33.33,553.29,1993.04
10,2,4,Right Cheek,55.83,9.75,99.24,163.24,107.0,55.56,1249.1,1274.42
11,2,5,Crop Face,56.71,9.75,99.13,55.95,66.23,25.0,1324.98,1660.74
12,3,0,Big Forehead,58.48,9.75,99.11,44.0,79.4,11.11,999.44,342.62
13,3,1,Small Forehead,62.92,9.75,99.37,43.91,54.89,33.33,148.53,786.5
14,3,2,Cheeks and Nose,56.71,9.75,99.12,43.65,32.07,37.5,136.31,679.62
15,3,3,Left Cheek,55.83,9.75,99.14,47.72,88.81,18.18,352.63,2300.84
16,3,4,Right Cheek,56.71,9.75,99.21,64.48,78.82,36.36,1564.96,1262.83
17,3,5,Crop Face,56.71,9.75,99.11,66.0,74.88,25.0,940.41,3380.43
18,4,0,Big Forehead,56.71,21.27,99.29,156.01,155.23,44.44,2160.41,3017.58
19,4,1,Small Forehead,85.07,19.49,99.44,48.95,49.15,20.0,121.58,700.37
20,4,2,Cheeks and Nose,55.83,9.75,99.04,104.83,88.78,37.5,555.27,1482.61
21,4,3,Left Cheek,54.94,9.75,99.68,17.23,57.93,0.0,113.98,314.91
22,4,4,Right Cheek,76.21,23.93,99.28,29.52,34.18,20.0,52.82,333.16
23,4,5,Crop Face,55.83,22.15,99.44,146.66,98.23,62.5,418.3,5183.5
24,5,0,Big Forehead,57.6,22.15,98.69,15.56,41.74,0.0,114.16,61.91
25,5,1,Small Forehead,58.48,23.04,98.59,104.93,62.23,55.56,93.22,1503.61
26,5,2,Cheeks and Nose,59.37,23.04,99.12,54.72,37.3,50.0,43.18,512.11
27,5,3,Left Cheek,77.98,9.75,99.41,36.48,26.94,22.22,116.61,704.56
28,5,4,Right Cheek,58.48,9.75,99.02,36.9,75.21,12.5,79.29,4447.09
29,5,5,Crop Face,59.37,9.75,99.16,40.42,40.42,25.0,8.02,316.88
30,6,0,Big Forehead,59.37,23.04,98.41,34.61,62.77,20.0,659.4,1473.42
31,6,1,Small Forehead,86.84,9.75,98.56,41.52,58.01,16.67,259.83,479.74
32,6,2,Cheeks and Nose,59.37,9.75,99.0,36.9,62.71,12.5,319.73,2279.78
33,6,3,Left Cheek,58.48,9.75,99.28,105.39,74.99,40.0,664.38,621.78
34,6,4,Right Cheek,59.37,9.75,99.02,16.5,82.5,0.0,27.93,788.49
35,6,5,Crop Face,59.37,9.75,98.34,23.33,38.5,0.0,16.23,652.67
36,7,0,Big Forehead,62.92,22.15,99.7,18.07,77.84,0.0,247.81,1164.5
37,7,1,Small Forehead,63.8,9.75,99.66,31.46,37.56,18.18,80.91,584.93
38,7,2,Cheeks and Nose,64.69,9.75,99.41,41.74,66.75,40.0,385.07,2446.88
39,7,3,Left Cheek,63.8,10.63,99.09,64.48,66.68,36.36,287.06,1277.86
40,7,4,Right Cheek,65.57,23.93,99.39,43.65,48.89,37.5,129.76,1395.34
41,7,5,Crop Face,63.8,9.75,99.5,36.15,22.25,20.0,2.16,275.3
