,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,72.06,9.79,99.4,25.56,49.15,0.0,234.37,230.64
1,1,1,Small Forehead,72.06,9.79,99.37,38.11,39.01,25.0,35.2,214.12
2,1,2,Cheeks and Nose,71.17,9.79,99.3,45.49,38.54,40.0,173.11,979.68
3,1,3,Left Cheek,71.17,9.79,99.3,36.15,36.96,20.0,472.83,1044.92
4,1,4,Right Cheek,72.06,11.56,99.36,23.33,51.32,0.0,206.71,1158.27
5,1,5,Crop Face,71.17,9.79,99.36,40.42,30.83,30.0,109.28,311.19
6,2,0,Big Forehead,77.39,16.01,99.19,31.46,40.11,9.09,14.54,1585.76
7,2,1,Small Forehead,78.28,10.67,99.28,13.47,28.94,0.0,87.29,118.95
8,2,2,Cheeks and Nose,78.28,11.56,99.1,34.61,33.89,20.0,210.62,486.33
9,2,3,Left Cheek,79.17,20.46,99.34,14.07,43.28,0.0,151.94,1466.44
10,2,4,Right Cheek,79.17,9.79,99.38,134.04,94.55,40.0,429.36,1274.54
11,2,5,Crop Face,77.39,9.79,99.19,27.61,22.25,10.0,98.76,295.99
12,3,0,Big Forehead,75.61,9.79,99.28,14.76,36.96,0.0,46.26,262.02
13,3,1,Small Forehead,73.83,9.79,99.36,22.0,42.46,0.0,135.8,866.03
14,3,2,Cheeks and Nose,75.61,9.79,99.17,47.82,39.05,40.0,106.91,268.31
15,3,3,Left Cheek,77.39,22.24,99.34,33.0,47.3,0.0,274.5,570.94
16,3,4,Right Cheek,77.39,22.24,99.41,33.0,41.26,10.0,84.66,1329.85
17,3,5,Crop Face,76.5,9.79,99.26,25.56,24.77,0.0,63.37,136.93
18,4,0,Big Forehead,71.17,9.79,99.39,44.0,42.46,44.44,489.25,1211.34
19,4,1,Small Forehead,70.28,9.79,99.4,51.59,56.52,44.44,611.7,2316.9
20,4,2,Cheeks and Nose,71.17,9.79,99.29,45.35,41.74,33.33,131.68,1207.39
21,4,3,Left Cheek,71.17,22.24,99.46,62.23,40.57,66.67,262.53,431.97
22,4,4,Right Cheek,71.17,9.79,99.29,25.56,24.77,10.0,20.2,41.69
23,4,5,Crop Face,71.17,9.79,99.36,48.95,59.2,20.0,380.93,338.97
24,5,0,Big Forehead,72.06,9.79,99.39,44.27,46.24,20.0,128.02,1453.78
25,5,1,Small Forehead,72.06,9.79,99.41,18.07,22.25,0.0,85.38,49.63
26,5,2,Cheeks and Nose,71.17,9.79,99.36,31.11,27.83,11.11,87.31,375.28
27,5,3,Left Cheek,69.39,9.79,99.37,33.0,50.73,20.0,259.76,799.1
28,5,4,Right Cheek,71.17,13.34,99.32,20.87,47.72,0.0,286.84,1066.4
29,5,5,Crop Face,71.17,17.79,99.37,36.48,23.07,11.11,5.65,49.12
30,6,0,Big Forehead,69.39,18.68,99.38,57.16,60.85,30.0,375.31,637.55
31,6,1,Small Forehead,68.5,18.68,99.43,47.95,32.82,22.22,231.62,299.95
32,6,2,Cheeks and Nose,71.17,9.79,99.2,37.63,35.6,20.0,356.14,552.49
33,6,3,Left Cheek,72.94,22.24,99.21,28.14,38.43,18.18,171.06,262.81
34,6,4,Right Cheek,71.17,9.79,99.11,38.11,32.82,22.22,46.0,84.13
35,6,5,Crop Face,71.17,9.79,99.25,50.73,47.63,36.36,18.63,918.7
36,7,0,Big Forehead,76.5,9.79,99.4,39.66,43.45,33.33,6.94,1423.38
37,7,1,Small Forehead,76.5,9.79,99.45,68.93,42.99,54.55,131.86,798.49
38,7,2,Cheeks and Nose,76.5,20.46,99.26,39.8,58.58,18.18,417.25,685.34
39,7,3,Left Cheek,73.83,9.79,99.26,48.95,30.51,50.0,107.17,209.29
40,7,4,Right Cheek,73.83,19.57,99.23,72.0,62.92,38.46,105.68,35.5
41,7,5,Crop Face,76.5,9.79,99.29,44.5,58.79,18.18,55.22,2697.23
