,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,76.21,9.75,99.39,27.61,51.7,10.0,123.45,1629.5
1,1,1,Small Forehead,74.44,23.93,99.39,63.19,57.23,66.67,557.4,464.1
2,1,2,Cheeks and Nose,78.87,12.41,99.37,25.56,58.02,0.0,248.68,973.77
3,1,3,Left Cheek,77.1,19.5,99.56,0.0,46.24,0.0,26.81,826.58
4,1,4,Right Cheek,62.92,10.63,99.54,129.35,99.62,27.27,511.72,941.28
5,1,5,Crop Face,77.1,14.18,99.3,27.61,34.47,10.0,148.61,576.38
6,2,0,Big Forehead,76.21,16.84,99.24,28.58,55.8,16.67,158.96,1037.31
7,2,1,Small Forehead,94.82,9.75,99.38,34.25,29.67,23.08,4.81,224.4
8,2,2,Cheeks and Nose,76.21,17.72,99.41,45.69,31.48,41.67,201.91,304.93
9,2,3,Left Cheek,73.55,19.5,99.54,77.39,59.67,41.67,74.79,1178.39
10,2,4,Right Cheek,96.59,18.61,99.52,50.41,65.46,41.67,36.01,1010.88
11,2,5,Crop Face,75.33,17.72,99.28,25.56,42.45,0.0,359.88,589.16
12,3,0,Big Forehead,96.59,15.07,99.34,70.65,53.11,16.67,528.32,303.1
13,3,1,Small Forehead,99.25,16.84,99.41,98.54,65.15,25.0,165.25,1505.15
14,3,2,Cheeks and Nose,76.21,17.72,99.34,36.15,36.96,30.0,169.7,254.65
15,3,3,Left Cheek,77.1,23.93,99.58,64.33,48.54,30.0,156.24,209.45
16,3,4,Right Cheek,92.16,23.93,99.55,50.73,43.28,27.27,161.44,1804.18
17,3,5,Crop Face,77.1,16.84,99.32,44.5,40.92,36.36,91.29,287.31
18,4,0,Big Forehead,74.44,23.93,99.29,31.31,38.54,10.0,318.75,227.82
19,4,1,Small Forehead,75.33,11.52,99.36,41.74,33.3,20.0,9.55,80.14
20,4,2,Cheeks and Nose,77.1,11.52,99.32,37.23,35.76,27.27,38.49,519.81
21,4,3,Left Cheek,85.96,17.72,99.59,8.82,32.92,0.0,5.35,102.85
22,4,4,Right Cheek,108.12,14.18,99.49,24.22,32.95,0.0,55.89,255.04
23,4,5,Crop Face,74.44,12.41,99.23,35.87,39.8,27.27,139.18,335.5
24,5,0,Big Forehead,78.87,13.29,99.27,28.94,59.23,15.38,713.51,568.44
25,5,1,Small Forehead,70.01,23.93,99.37,22.42,64.87,0.0,1304.48,2173.22
26,5,2,Cheeks and Nose,80.64,9.75,99.32,55.4,38.11,36.36,255.78,319.2
27,5,3,Left Cheek,91.28,23.93,99.59,31.6,63.65,16.67,939.42,2855.25
28,5,4,Right Cheek,77.98,10.63,99.5,38.11,32.57,33.33,6.87,209.47
29,5,5,Crop Face,79.76,10.63,99.28,31.46,41.82,9.09,235.4,416.95
30,6,0,Big Forehead,78.87,15.95,99.4,39.05,60.85,30.0,73.68,1720.78
31,6,1,Small Forehead,78.87,15.07,99.39,52.18,37.23,30.0,244.99,234.15
32,6,2,Cheeks and Nose,76.21,14.18,99.4,23.33,44.99,8.33,451.84,394.89
33,6,3,Left Cheek,94.82,15.07,99.61,23.33,33.0,0.0,183.82,231.9
34,6,4,Right Cheek,62.03,14.18,99.49,48.57,58.88,33.33,118.12,296.83
35,6,5,Crop Face,77.98,15.07,99.31,26.94,39.2,16.67,365.25,327.86
36,7,0,Big Forehead,87.73,15.07,99.33,31.46,35.76,18.18,91.96,390.14
37,7,1,Small Forehead,96.59,12.41,99.41,72.55,49.29,25.0,274.53,328.18
38,7,2,Cheeks and Nose,79.76,15.07,99.42,14.76,9.95,0.0,11.26,45.4
39,7,3,Left Cheek,78.87,14.18,99.52,41.74,52.08,30.0,17.83,178.59
40,7,4,Right Cheek,78.87,9.75,99.52,14.07,38.43,0.0,84.73,405.8
41,7,5,Crop Face,77.98,15.07,99.32,45.49,35.6,40.0,258.49,216.8
