,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,82.4,10.63,99.2,20.87,16.65,0.0,90.33,152.58
1,1,1,Small Forehead,83.28,9.75,99.43,13.47,9.15,0.0,12.15,59.23
2,1,2,Cheeks and Nose,83.28,9.75,99.45,0.0,15.41,0.0,2.02,98.85
3,1,3,Left Cheek,85.05,12.4,99.45,14.76,19.9,0.0,93.09,246.56
4,1,4,Right Cheek,79.74,9.75,99.46,33.0,47.63,18.18,25.11,135.22
5,1,5,Crop Face,83.28,11.52,99.36,0.0,13.35,0.0,10.81,19.78
6,2,0,Big Forehead,81.51,9.75,99.29,48.74,47.72,45.45,91.92,183.78
7,2,1,Small Forehead,84.17,9.75,99.32,38.11,65.36,33.33,1043.78,1900.34
8,2,2,Cheeks and Nose,82.4,10.63,99.32,42.21,28.14,27.27,51.95,138.44
9,2,3,Left Cheek,85.05,9.75,99.33,37.63,64.48,20.0,468.43,652.11
10,2,4,Right Cheek,69.11,12.4,99.48,48.95,36.96,20.0,14.03,220.11
11,2,5,Crop Face,82.4,10.63,99.29,41.02,43.28,36.36,295.75,355.28
12,3,0,Big Forehead,85.05,9.75,99.29,48.74,29.71,36.36,10.27,327.45
13,3,1,Small Forehead,84.17,14.18,99.39,37.23,46.67,27.27,38.12,341.35
14,3,2,Cheeks and Nose,83.28,9.75,99.44,25.56,27.43,0.0,81.45,551.13
15,3,3,Left Cheek,84.17,23.92,99.45,43.03,30.83,30.0,43.08,267.62
16,3,4,Right Cheek,85.05,18.61,99.36,168.09,118.38,45.45,1503.13,1923.84
17,3,5,Crop Face,84.17,23.04,99.37,24.37,32.87,0.0,180.34,184.04
18,4,0,Big Forehead,81.51,20.38,99.2,14.07,22.06,0.0,124.21,120.06
19,4,1,Small Forehead,81.51,19.49,99.32,44.68,54.66,16.67,331.37,339.59
20,4,2,Cheeks and Nose,82.4,17.72,99.46,31.46,47.63,9.09,437.98,1113.25
21,4,3,Left Cheek,80.62,9.75,99.3,120.79,91.77,20.0,698.45,1401.33
22,4,4,Right Cheek,85.05,19.49,99.49,13.47,39.19,0.0,116.12,462.35
23,4,5,Crop Face,82.4,18.61,99.34,31.46,31.86,9.09,299.6,210.19
24,5,0,Big Forehead,85.94,13.29,99.31,48.57,28.94,50.0,6.44,69.81
25,5,1,Small Forehead,84.17,16.83,99.42,36.9,53.24,25.0,518.37,1388.98
26,5,2,Cheeks and Nose,85.94,9.75,99.25,44.5,32.87,18.18,110.99,202.95
27,5,3,Left Cheek,83.28,9.75,99.36,14.76,31.15,0.0,88.95,517.87
28,5,4,Right Cheek,105.43,11.52,99.41,110.35,82.45,54.55,1752.52,1429.55
29,5,5,Crop Face,85.05,9.75,99.29,39.8,31.86,27.27,116.45,251.43
30,6,0,Big Forehead,85.05,18.61,99.34,31.46,34.82,18.18,298.69,343.76
31,6,1,Small Forehead,85.05,9.75,99.48,104.36,72.89,27.27,834.41,433.27
32,6,2,Cheeks and Nose,85.05,17.72,99.34,22.25,25.69,0.0,31.1,280.62
33,6,3,Left Cheek,82.4,19.49,99.35,59.03,41.26,20.0,135.93,496.32
34,6,4,Right Cheek,87.71,18.61,99.45,93.34,79.97,40.0,2971.14,2653.41
35,6,5,Crop Face,84.17,15.95,99.35,26.32,26.17,0.0,54.61,195.6
