,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,89.49,9.75,98.86,25.56,28.84,0.0,63.6,348.08
1,1,1,Small Forehead,66.45,9.75,98.73,14.76,57.16,0.0,143.75,553.45
2,1,2,Cheeks and Nose,87.72,17.72,99.06,23.33,28.46,0.0,36.4,108.1
3,1,3,Left Cheek,87.72,9.75,98.98,30.12,25.62,8.33,68.6,187.65
4,1,4,Right Cheek,86.83,13.29,99.03,23.33,28.94,0.0,133.91,197.74
5,1,5,Crop Face,87.72,9.75,98.82,23.33,26.42,0.0,10.07,82.41
6,2,0,Big Forehead,87.72,9.75,98.91,19.9,36.78,0.0,19.84,78.35
7,2,1,Small Forehead,89.49,15.06,98.78,9.15,47.72,0.0,194.55,332.96
8,2,2,Cheeks and Nose,90.37,9.75,99.25,0.0,9.53,0.0,15.79,76.13
9,2,3,Left Cheek,89.49,9.75,99.06,14.07,9.53,0.0,15.32,73.17
10,2,4,Right Cheek,91.26,21.26,99.14,26.32,24.87,0.0,71.25,231.18
11,2,5,Crop Face,89.49,9.75,98.91,0.0,0.0,0.0,0.0,0.0
12,3,0,Big Forehead,92.15,9.75,99.33,61.0,48.86,50.0,58.41,501.91
13,3,1,Small Forehead,62.91,21.26,99.25,61.34,55.99,54.55,235.76,120.4
14,3,2,Cheeks and Nose,92.15,9.75,99.26,19.05,15.85,0.0,71.89,70.89
15,3,3,Left Cheek,93.03,21.26,99.2,21.3,25.07,0.0,7.32,56.58
16,3,4,Right Cheek,92.15,9.75,99.08,42.21,29.71,27.27,37.23,230.69
17,3,5,Crop Face,92.15,9.75,99.17,21.3,26.42,0.0,6.09,382.65
18,4,0,Big Forehead,91.26,21.26,99.44,31.71,41.87,15.38,244.83,635.74
19,4,1,Small Forehead,93.92,9.75,99.39,22.42,30.16,0.0,56.99,348.14
20,4,2,Cheeks and Nose,91.26,9.75,99.17,19.05,25.07,0.0,126.28,91.23
21,4,3,Left Cheek,88.6,23.92,99.27,26.94,28.94,8.33,159.48,287.86
22,4,4,Right Cheek,89.49,9.75,99.06,33.0,40.07,16.67,360.87,507.41
23,4,5,Crop Face,90.37,9.75,99.22,19.05,26.94,0.0,138.8,33.22
24,5,0,Big Forehead,97.46,9.75,99.44,26.94,23.93,8.33,65.77,32.55
25,5,1,Small Forehead,98.35,10.63,99.44,36.61,32.91,7.69,93.07,423.27
26,5,2,Cheeks and Nose,93.92,9.75,99.18,22.42,19.1,0.0,56.91,39.32
27,5,3,Left Cheek,93.92,9.75,99.16,12.94,20.17,0.0,35.99,105.88
28,5,4,Right Cheek,93.92,9.75,99.07,24.22,36.28,0.0,211.87,897.99
29,5,5,Crop Face,94.8,9.75,99.26,25.89,21.88,0.0,21.9,40.68
30,6,0,Big Forehead,94.8,9.75,99.21,34.35,37.74,16.67,100.93,554.28
31,6,1,Small Forehead,89.49,9.75,99.1,48.57,39.54,25.0,367.84,560.34
32,6,2,Cheeks and Nose,87.72,9.75,99.26,14.07,14.92,0.0,2.06,76.54
33,6,3,Left Cheek,87.72,21.26,98.99,33.0,45.51,18.18,220.18,570.92
34,6,4,Right Cheek,86.83,22.15,99.14,14.07,22.06,0.0,62.78,182.19
35,6,5,Crop Face,87.72,20.38,99.09,0.0,9.53,0.0,12.63,54.33
