,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,70.9,9.75,99.3,19.05,13.91,0.0,15.71,69.69
1,1,1,Small Forehead,70.9,14.18,99.28,26.94,44.0,0.0,369.85,440.27
2,1,2,Cheeks and Nose,72.67,9.75,99.14,19.05,17.39,0.0,57.68,165.23
3,1,3,Left Cheek,70.9,9.75,99.09,0.0,31.31,0.0,120.36,279.91
4,1,4,Right Cheek,71.78,23.04,99.14,79.32,58.21,22.22,172.03,236.94
5,1,5,Crop Face,71.78,15.95,99.28,22.0,17.39,0.0,51.28,161.87
6,2,0,Big Forehead,71.78,10.63,99.11,79.47,59.7,50.0,128.6,787.4
7,2,1,Small Forehead,70.01,10.63,99.05,25.56,57.85,10.0,91.92,517.34
8,2,2,Cheeks and Nose,76.21,15.95,99.16,39.05,49.95,30.0,128.96,896.72
9,2,3,Left Cheek,77.98,23.93,99.24,37.63,45.16,20.0,474.56,950.6
10,2,4,Right Cheek,77.1,9.75,98.95,39.05,40.29,30.0,235.64,556.43
11,2,5,Crop Face,76.21,10.63,99.13,24.37,20.51,9.09,69.5,124.65
12,3,0,Big Forehead,77.1,9.75,99.35,14.07,41.82,0.0,105.82,288.25
13,3,1,Small Forehead,51.4,9.75,99.27,26.94,65.52,16.67,271.94,1950.32
14,3,2,Cheeks and Nose,76.21,23.93,99.14,0.0,20.87,0.0,44.74,183.67
15,3,3,Left Cheek,76.21,9.75,99.27,80.83,54.13,40.0,192.27,236.16
16,3,4,Right Cheek,77.1,9.75,98.95,47.82,28.84,40.0,97.34,76.29
17,3,5,Crop Face,76.21,9.75,99.27,20.87,19.9,0.0,50.5,121.02
18,4,0,Big Forehead,77.98,9.75,99.25,58.02,32.87,54.55,20.18,152.64
19,4,1,Small Forehead,101.03,9.75,99.15,54.35,68.53,50.0,635.42,2087.3
20,4,2,Cheeks and Nose,77.98,9.75,99.13,36.15,27.07,20.0,9.04,532.27
21,4,3,Left Cheek,85.96,14.18,99.13,24.37,46.67,0.0,230.02,263.04
22,4,4,Right Cheek,77.98,9.75,99.08,36.9,23.93,25.0,13.72,126.82
23,4,5,Crop Face,77.98,9.75,99.17,39.8,42.99,27.27,424.22,371.74
24,5,0,Big Forehead,76.21,9.75,99.0,23.33,41.98,0.0,194.93,319.48
25,5,1,Small Forehead,77.1,9.75,98.73,21.3,51.64,8.33,939.27,2329.97
26,5,2,Cheeks and Nose,76.21,9.75,99.19,14.76,30.51,0.0,42.81,539.11
27,5,3,Left Cheek,75.33,9.75,99.2,37.63,27.43,20.0,74.71,466.03
28,5,4,Right Cheek,76.21,20.38,98.94,23.33,28.84,0.0,141.07,164.34
29,5,5,Crop Face,76.21,9.75,99.33,23.33,29.85,0.0,66.58,331.6
30,6,0,Big Forehead,79.76,20.38,98.99,23.33,41.98,0.0,99.13,1609.24
31,6,1,Small Forehead,77.98,21.27,98.89,31.31,52.08,10.0,528.08,1094.58
32,6,2,Cheeks and Nose,80.64,9.75,99.05,23.33,27.43,0.0,41.09,305.5
33,6,3,Left Cheek,81.53,9.75,99.2,9.95,42.51,0.0,78.64,485.28
34,6,4,Right Cheek,82.42,23.93,99.17,14.76,39.8,0.0,126.53,118.37
35,6,5,Crop Face,79.76,17.72,99.16,29.52,39.8,10.0,20.08,670.71
