,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,97.47,10.63,99.3,22.42,19.1,0.0,10.07,249.57
1,1,1,Small Forehead,96.58,10.63,99.26,38.83,24.95,23.08,15.6,115.23
2,1,2,Cheeks and Nose,95.69,13.29,99.18,24.22,18.31,0.0,9.11,170.68
3,1,3,Left Cheek,98.35,10.63,99.14,31.71,37.66,15.38,116.88,394.23
4,1,4,Right Cheek,97.47,9.75,99.17,31.71,38.83,15.38,99.7,561.87
5,1,5,Crop Face,97.47,10.63,99.31,24.22,21.32,7.69,3.76,361.84
6,2,0,Big Forehead,95.69,9.75,99.2,14.07,9.53,0.0,9.51,4.24
7,2,1,Small Forehead,96.58,9.75,99.18,29.85,35.76,9.09,112.6,182.39
8,2,2,Cheeks and Nose,94.81,10.63,99.2,37.23,22.06,18.18,49.98,60.21
9,2,3,Left Cheek,96.58,11.52,99.16,17.23,16.25,0.0,70.44,49.22
10,2,4,Right Cheek,94.81,9.75,99.08,60.71,45.7,30.77,98.52,600.43
11,2,5,Crop Face,95.69,9.75,99.21,25.2,20.8,0.0,35.36,60.74
12,3,0,Big Forehead,95.69,13.29,99.04,44.68,34.04,16.67,23.83,56.99
13,3,1,Small Forehead,97.47,10.63,99.1,18.31,29.46,0.0,33.36,342.65
14,3,2,Cheeks and Nose,95.69,14.18,99.05,26.94,18.31,16.67,35.78,12.11
15,3,3,Left Cheek,96.58,13.29,99.11,34.35,34.45,16.67,121.53,276.87
16,3,4,Right Cheek,93.92,11.52,99.1,33.0,20.8,16.67,32.05,76.0
17,3,5,Crop Face,95.69,15.95,99.13,26.94,21.79,16.67,87.24,95.72
18,4,0,Big Forehead,96.58,9.75,98.81,34.35,28.7,16.67,161.38,89.02
19,4,1,Small Forehead,96.58,9.75,98.81,35.64,25.34,16.67,9.25,148.79
20,4,2,Cheeks and Nose,97.47,21.27,99.08,33.0,21.46,16.67,35.12,147.49
21,4,3,Left Cheek,98.35,20.38,99.13,74.4,58.01,33.33,1036.62,867.54
22,4,4,Right Cheek,97.47,9.75,99.18,18.31,25.42,0.0,3.85,50.2
23,4,5,Crop Face,97.47,15.06,98.89,39.28,27.46,16.67,69.27,178.41
24,5,0,Big Forehead,96.58,9.75,99.12,13.47,17.12,0.0,19.29,22.7
25,5,1,Small Forehead,97.47,9.75,99.29,21.3,15.85,0.0,12.73,28.83
26,5,2,Cheeks and Nose,97.47,9.75,99.49,19.05,14.47,0.0,22.61,176.84
27,5,3,Left Cheek,96.58,9.75,99.07,13.47,12.39,0.0,30.45,94.94
28,5,4,Right Cheek,96.58,9.75,99.1,23.33,14.47,0.0,5.72,71.57
29,5,5,Crop Face,97.47,9.75,99.32,21.3,17.12,0.0,14.47,156.39
30,6,0,Big Forehead,98.35,9.75,99.29,22.42,28.53,0.0,20.99,145.89
31,6,1,Small Forehead,99.24,9.75,99.34,111.91,78.38,33.33,1371.25,704.12
32,6,2,Cheeks and Nose,99.24,9.75,99.24,15.85,31.33,0.0,167.56,576.11
33,6,3,Left Cheek,100.12,23.04,99.17,0.0,32.82,0.0,16.12,433.04
34,6,4,Right Cheek,98.35,23.04,99.03,27.46,16.95,0.0,19.97,34.9
35,6,5,Crop Face,98.35,9.75,99.31,18.31,30.26,0.0,28.81,53.48
36,7,0,Big Forehead,97.47,12.4,99.11,24.22,16.41,0.0,36.69,41.55
37,7,1,Small Forehead,96.58,12.4,99.22,18.31,24.95,0.0,12.69,445.38
38,7,2,Cheeks and Nose,98.35,10.63,99.22,18.31,23.97,0.0,81.25,204.82
39,7,3,Left Cheek,99.24,11.52,99.11,20.47,27.24,0.0,59.46,205.93
40,7,4,Right Cheek,96.58,11.52,99.11,24.22,25.89,0.0,0.63,296.91
41,7,5,Crop Face,98.35,12.4,99.3,15.85,16.95,0.0,16.15,220.31
