,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,61.12,9.74,99.38,63.9,40.79,37.5,324.83,665.71
1,1,1,Small Forehead,61.12,19.49,99.34,91.49,78.62,87.5,95.99,4053.21
2,1,2,Cheeks and Nose,61.12,9.74,99.25,45.19,39.85,37.5,343.27,1232.78
3,1,3,Left Cheek,61.12,23.92,99.4,11.67,26.1,0.0,0.92,1.47
4,1,4,Right Cheek,62.0,9.74,99.34,38.7,28.58,25.0,97.82,500.87
5,1,5,Crop Face,61.12,18.6,99.31,59.49,53.55,37.5,429.41,2406.88
6,2,0,Big Forehead,59.35,9.74,99.2,38.59,31.61,22.22,297.92,96.3
7,2,1,Small Forehead,59.35,9.74,99.2,75.25,59.89,60.0,634.74,565.98
8,2,2,Cheeks and Nose,60.23,9.74,99.34,54.23,86.13,44.44,2283.53,2752.9
9,2,3,Left Cheek,60.23,9.74,99.2,26.94,77.34,0.0,943.61,7057.01
10,2,4,Right Cheek,60.23,22.14,99.31,31.11,100.05,11.11,2427.81,3102.31
11,2,5,Crop Face,60.23,9.74,99.28,49.64,66.93,22.22,2563.7,1930.69
12,3,0,Big Forehead,63.77,12.4,99.36,144.92,100.08,50.0,918.74,2823.72
13,3,1,Small Forehead,66.43,11.51,99.41,180.01,136.73,55.56,3774.58,3734.04
14,3,2,Cheeks and Nose,57.57,18.6,99.24,41.74,55.93,40.0,861.89,924.38
15,3,3,Left Cheek,89.46,15.06,99.03,30.12,32.57,16.67,32.18,357.51
16,3,4,Right Cheek,56.69,22.14,99.12,52.73,92.9,37.5,275.54,1836.66
17,3,5,Crop Face,59.35,20.37,99.27,154.75,119.92,66.67,3133.15,4013.48
18,4,0,Big Forehead,63.77,9.74,99.31,57.81,47.4,37.5,242.41,638.4
19,4,1,Small Forehead,64.66,9.74,99.41,123.73,93.8,75.0,480.51,4946.46
20,4,2,Cheeks and Nose,64.66,20.37,99.49,33.63,30.92,12.5,195.13,499.95
21,4,3,Left Cheek,63.77,15.94,99.53,24.04,65.93,0.0,108.95,1497.69
22,4,4,Right Cheek,65.55,19.49,99.42,117.37,81.9,44.44,383.62,1862.83
23,4,5,Crop Face,64.66,9.74,99.37,29.16,33.38,0.0,248.91,612.19
24,5,0,Big Forehead,61.12,9.74,99.37,31.58,64.55,22.22,43.63,1067.78
25,5,1,Small Forehead,62.0,9.74,99.4,62.23,85.72,55.56,628.79,8166.76
26,5,2,Cheeks and Nose,60.23,23.92,99.35,28.58,36.07,12.5,406.87,704.49
27,5,3,Left Cheek,62.89,9.74,99.4,49.57,68.53,33.33,1035.61,986.63
28,5,4,Right Cheek,62.89,19.49,99.36,64.77,88.72,44.44,1291.18,1767.47
29,5,5,Crop Face,61.12,9.74,99.32,40.42,38.73,25.0,99.11,1241.72
30,6,0,Big Forehead,62.0,9.74,99.26,28.58,57.54,12.5,432.14,1252.52
31,6,1,Small Forehead,62.0,11.51,99.24,43.94,75.67,12.5,952.21,2906.73
32,6,2,Cheeks and Nose,61.12,11.51,99.1,37.57,23.75,25.0,77.11,65.02
33,6,3,Left Cheek,60.23,15.06,98.21,72.59,91.11,22.22,3865.23,4672.93
34,6,4,Right Cheek,62.0,9.74,99.22,49.5,49.72,25.0,72.74,781.48
35,6,5,Crop Face,62.0,15.06,99.17,24.95,23.33,0.0,46.34,218.71
