,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,64.05,12.45,99.3,53.89,58.31,33.33,34.17,548.66
1,1,1,Small Forehead,64.05,9.79,99.37,46.67,47.82,44.44,110.87,152.45
2,1,2,Cheeks and Nose,64.94,17.79,99.64,53.0,76.93,25.0,34.17,3488.84
3,1,3,Left Cheek,78.29,23.13,99.69,173.55,120.67,77.78,3144.77,1632.81
4,1,4,Right Cheek,63.16,9.79,99.61,49.19,92.03,22.22,2343.85,3916.91
5,1,5,Crop Face,64.05,9.79,99.4,35.0,57.81,25.0,275.63,1750.37
6,2,0,Big Forehead,65.83,9.79,99.34,26.09,25.8,0.0,158.53,189.22
7,2,1,Small Forehead,66.72,23.13,99.32,30.87,22.0,12.5,73.39,380.51
8,2,2,Cheeks and Nose,66.72,15.12,99.45,38.11,27.17,22.22,11.06,274.31
9,2,3,Left Cheek,64.94,13.34,99.6,57.16,57.85,30.0,220.68,2095.75
10,2,4,Right Cheek,65.83,12.45,99.84,34.61,62.3,10.0,325.29,226.02
11,2,5,Crop Face,65.83,15.12,99.4,41.16,38.73,22.22,86.94,546.99
12,3,0,Big Forehead,68.5,12.45,99.37,58.34,46.02,50.0,164.93,268.47
13,3,1,Small Forehead,68.5,16.01,99.3,55.95,40.79,25.0,122.7,215.15
14,3,2,Cheeks and Nose,65.83,11.57,99.44,30.87,19.83,12.5,31.74,61.79
15,3,3,Left Cheek,67.61,16.01,99.67,99.81,75.04,55.56,904.48,812.57
16,3,4,Right Cheek,53.38,11.57,99.78,158.51,130.6,36.36,3098.09,1551.33
17,3,5,Crop Face,66.72,10.68,99.29,28.58,16.5,0.0,5.11,109.13
18,4,0,Big Forehead,70.28,9.79,99.29,22.0,31.88,0.0,12.36,224.14
19,4,1,Small Forehead,69.39,11.57,99.35,46.67,62.77,50.0,227.53,704.72
20,4,2,Cheeks and Nose,69.39,22.24,99.47,31.11,32.82,11.11,32.09,520.47
21,4,3,Left Cheek,72.06,9.79,99.76,232.89,185.6,77.78,11568.52,9673.39
22,4,4,Right Cheek,70.28,9.79,99.67,33.0,35.47,11.11,13.12,454.25
23,4,5,Crop Face,70.28,9.79,99.34,22.0,26.03,0.0,14.79,30.52
24,5,0,Big Forehead,69.39,13.34,99.4,39.05,29.85,20.0,280.08,186.67
25,5,1,Small Forehead,72.06,14.23,99.48,33.0,51.89,20.0,1244.51,2404.12
26,5,2,Cheeks and Nose,72.95,9.79,98.7,28.14,73.73,18.18,318.5,1156.28
27,5,3,Left Cheek,72.06,23.13,99.09,45.35,65.63,44.44,1059.32,1061.14
28,5,4,Right Cheek,72.06,23.13,99.24,0.0,62.64,0.0,831.95,766.29
29,5,5,Crop Face,71.17,13.34,99.19,24.37,20.51,9.09,138.59,485.08
30,6,0,Big Forehead,70.28,9.79,99.19,38.11,35.47,22.22,117.85,241.59
31,6,1,Small Forehead,70.28,14.23,99.2,64.14,52.64,33.33,196.8,613.38
32,6,2,Cheeks and Nose,69.39,9.79,99.65,29.52,49.55,20.0,231.22,1405.04
33,6,3,Left Cheek,69.39,9.79,99.58,51.59,49.68,55.56,248.33,338.3
34,6,4,Right Cheek,68.5,9.79,99.52,45.35,57.05,44.44,315.68,1634.61
35,6,5,Crop Face,70.28,9.79,99.42,33.0,45.38,20.0,579.18,109.23
36,7,0,Big Forehead,71.17,9.79,99.57,88.0,56.52,55.56,234.53,780.17
37,7,1,Small Forehead,72.06,9.79,99.64,208.0,125.2,66.67,3681.93,2963.17
38,7,2,Cheeks and Nose,74.73,18.68,97.8,14.76,30.83,0.0,55.67,48.22
39,7,3,Left Cheek,104.98,11.57,99.26,89.55,116.99,36.36,2520.25,5529.09
40,7,4,Right Cheek,57.83,9.79,99.3,46.67,77.0,37.5,164.36,3097.23
41,7,5,Crop Face,73.84,19.57,99.04,49.19,55.66,33.33,972.18,1132.25
