,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,86.85,23.04,99.37,47.56,35.51,38.46,210.34,261.6
1,1,1,Small Forehead,86.85,9.75,99.33,35.64,34.45,16.67,199.3,437.27
2,1,2,Cheeks and Nose,86.85,19.5,99.32,47.63,39.37,41.67,35.47,111.64
3,1,3,Left Cheek,85.07,20.38,99.35,34.35,36.8,8.33,50.59,154.23
4,1,4,Right Cheek,84.19,19.5,99.38,14.07,37.23,0.0,463.76,786.63
5,1,5,Crop Face,85.96,20.38,99.35,24.37,32.87,0.0,330.82,152.21
6,2,0,Big Forehead,91.28,9.75,99.17,66.0,81.2,30.0,1158.64,1522.01
7,2,1,Small Forehead,89.51,23.93,99.26,56.28,40.92,27.27,344.41,605.56
8,2,2,Cheeks and Nose,90.39,9.75,99.29,19.9,27.55,0.0,106.85,406.54
9,2,3,Left Cheek,90.39,23.93,99.28,28.14,28.14,0.0,194.32,302.68
10,2,4,Right Cheek,91.28,9.75,99.42,60.25,43.57,25.0,249.46,336.88
11,2,5,Crop Face,90.39,9.75,99.27,14.07,9.53,0.0,9.53,3.65
12,3,0,Big Forehead,88.62,20.38,99.24,41.52,67.13,33.33,193.77,1682.21
13,3,1,Small Forehead,94.82,22.15,99.34,48.57,78.37,16.67,1305.17,5570.08
14,3,2,Cheeks and Nose,89.51,9.75,99.39,16.5,28.21,0.0,23.79,132.31
15,3,3,Left Cheek,91.28,17.72,99.23,30.12,36.61,16.67,230.34,193.96
16,3,4,Right Cheek,90.39,9.75,99.39,23.33,49.71,8.33,356.71,766.6
17,3,5,Crop Face,89.51,23.04,99.37,33.0,40.76,8.33,3.58,178.31
18,4,0,Big Forehead,92.16,9.75,99.29,28.11,44.1,7.69,45.61,112.9
19,4,1,Small Forehead,88.62,9.75,99.38,18.07,92.27,0.0,865.16,1631.68
20,4,2,Cheeks and Nose,91.28,9.75,99.27,26.94,22.73,0.0,71.99,381.07
21,4,3,Left Cheek,91.28,23.93,99.19,18.31,28.53,0.0,50.26,104.98
22,4,4,Right Cheek,90.39,9.75,99.35,16.5,31.48,0.0,27.07,473.95
23,4,5,Crop Face,90.39,9.75,99.27,30.12,16.29,16.67,5.34,17.53
24,5,0,Big Forehead,86.85,20.38,99.58,28.14,77.71,9.09,228.65,1689.88
25,5,1,Small Forehead,86.85,15.95,99.62,29.85,42.99,9.09,40.31,450.97
26,5,2,Cheeks and Nose,89.51,9.75,99.36,19.9,21.49,0.0,15.81,51.75
27,5,3,Left Cheek,89.51,9.75,99.53,36.61,51.23,30.77,613.6,1584.26
28,5,4,Right Cheek,88.62,9.75,99.29,42.21,28.58,27.27,24.65,132.63
29,5,5,Crop Face,89.51,9.75,99.38,19.9,29.71,0.0,104.84,202.72
30,6,0,Big Forehead,86.85,9.75,99.34,23.33,44.37,8.33,157.11,585.84
31,6,1,Small Forehead,66.46,9.75,99.38,42.97,38.38,20.0,171.85,177.37
32,6,2,Cheeks and Nose,88.62,17.72,99.26,24.22,36.89,0.0,268.72,237.85
33,6,3,Left Cheek,90.39,9.75,99.32,25.2,23.93,8.33,58.06,288.18
34,6,4,Right Cheek,88.62,17.72,99.4,41.52,39.01,16.67,239.36,2089.08
35,6,5,Crop Face,89.51,9.75,99.28,62.14,41.82,45.45,68.03,322.69
