,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,92.51,20.46,99.24,97.15,91.07,50.0,1480.63,1695.79
1,1,1,Small Forehead,97.85,9.79,99.43,34.47,86.88,18.18,204.42,1497.18
2,1,2,Cheeks and Nose,59.6,9.79,99.16,100.98,86.74,54.55,349.88,2860.23
3,1,3,Left Cheek,85.4,9.79,99.31,44.68,43.73,25.0,167.79,951.52
4,1,4,Right Cheek,64.94,9.79,99.47,31.31,26.7,10.0,150.39,235.91
5,1,5,Crop Face,60.49,18.68,99.18,31.6,52.44,16.67,318.51,539.69
6,2,0,Big Forehead,75.61,16.01,99.34,38.11,23.93,25.0,2.04,71.06
7,2,1,Small Forehead,76.5,9.79,99.41,48.57,54.53,25.0,377.44,269.58
8,2,2,Cheeks and Nose,60.49,9.79,99.11,201.18,173.52,44.44,8353.66,8502.27
9,2,3,Left Cheek,60.49,9.79,99.36,34.61,80.09,10.0,1443.54,7228.05
10,2,4,Right Cheek,96.96,9.79,99.45,163.56,136.12,20.0,4289.81,7826.99
11,2,5,Crop Face,60.49,12.45,99.28,72.13,56.2,44.44,212.58,629.76
12,3,0,Big Forehead,89.84,19.57,99.39,44.68,46.37,41.67,37.53,447.14
13,3,1,Small Forehead,88.07,9.79,99.3,34.47,30.94,18.18,131.88,98.26
14,3,2,Cheeks and Nose,99.63,16.01,99.15,36.61,44.1,15.38,198.14,177.59
15,3,3,Left Cheek,74.72,16.01,99.49,82.17,90.76,50.0,92.01,971.22
16,3,4,Right Cheek,81.84,23.13,99.58,51.7,58.23,36.36,155.6,1374.57
17,3,5,Crop Face,60.49,12.45,99.28,64.48,81.24,54.55,1795.53,3241.13
18,4,0,Big Forehead,95.18,22.24,99.37,39.28,28.21,16.67,121.08,146.01
19,4,1,Small Forehead,97.85,16.9,99.48,50.41,33.42,25.0,23.2,39.61
20,4,2,Cheeks and Nose,58.71,9.79,99.41,92.16,64.02,50.0,310.55,1604.85
21,4,3,Left Cheek,84.51,23.13,99.45,31.46,24.87,9.09,125.78,230.24
22,4,4,Right Cheek,82.73,17.79,99.53,51.12,29.52,30.0,30.72,61.12
23,4,5,Crop Face,58.71,9.79,99.49,46.67,84.07,20.0,258.89,2155.58
24,5,0,Big Forehead,93.4,10.67,99.39,35.87,49.42,18.18,468.52,830.06
25,5,1,Small Forehead,66.72,10.67,99.51,48.74,61.54,27.27,452.5,1626.86
26,5,2,Cheeks and Nose,58.71,9.79,99.31,64.14,49.8,55.56,212.25,720.35
27,5,3,Left Cheek,88.07,16.9,99.32,124.37,98.53,40.0,1558.85,2257.15
28,5,4,Right Cheek,82.73,23.13,99.49,118.6,88.97,25.0,1182.65,636.84
29,5,5,Crop Face,58.71,9.79,99.42,37.63,27.43,20.0,127.86,243.01
30,6,0,Big Forehead,61.38,19.57,99.41,27.61,55.4,10.0,465.04,1841.48
31,6,1,Small Forehead,83.62,9.79,99.46,66.0,53.5,45.45,218.99,1282.75
32,6,2,Cheeks and Nose,61.38,9.79,99.17,34.79,23.07,22.22,62.29,140.17
33,6,3,Left Cheek,90.73,19.57,99.32,48.74,69.59,18.18,514.62,1220.14
34,6,4,Right Cheek,74.72,9.79,99.48,29.85,81.85,9.09,802.5,5091.12
35,6,5,Crop Face,60.49,9.79,99.39,52.75,83.48,22.22,1711.42,6289.59
36,7,0,Big Forehead,90.73,20.46,99.53,182.71,118.14,70.0,1683.29,1702.44
37,7,1,Small Forehead,87.18,10.67,99.54,39.28,48.86,33.33,565.56,1683.21
38,7,2,Cheeks and Nose,63.16,23.13,99.66,31.31,81.32,20.0,229.0,626.51
39,7,3,Left Cheek,66.72,23.13,99.65,72.44,69.41,27.27,18.36,1293.39
40,7,4,Right Cheek,92.51,9.79,99.55,35.64,21.79,16.67,37.28,42.25
41,7,5,Crop Face,64.05,23.13,99.63,0.0,39.8,0.0,9.69,2.2
