,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,85.94,19.49,99.08,35.87,32.5,18.18,55.69,466.57
1,1,1,Small Forehead,85.06,19.49,99.13,41.02,26.17,36.36,7.0,329.81
2,1,2,Cheeks and Nose,85.94,19.49,99.07,34.47,31.86,18.18,27.05,641.94
3,1,3,Left Cheek,86.83,23.04,98.72,39.8,29.71,27.27,4.01,163.34
4,1,4,Right Cheek,85.06,16.83,99.32,16.5,31.92,0.0,103.88,70.7
5,1,5,Crop Face,85.94,19.49,99.08,37.23,32.87,27.27,11.29,340.19
6,2,0,Big Forehead,89.49,9.75,99.31,28.14,29.71,9.09,91.19,399.67
7,2,1,Small Forehead,89.49,9.75,99.31,14.07,22.06,0.0,28.86,29.47
8,2,2,Cheeks and Nose,88.6,9.75,99.25,9.95,26.17,0.0,2.92,292.86
9,2,3,Left Cheek,90.37,9.75,98.92,52.18,63.4,40.0,946.25,797.36
10,2,4,Right Cheek,88.6,9.75,99.33,31.46,19.9,18.18,3.83,93.41
11,2,5,Crop Face,88.6,9.75,99.29,26.32,28.14,0.0,26.34,69.97
12,3,0,Big Forehead,82.4,23.92,99.18,14.07,45.51,0.0,501.3,1463.86
13,3,1,Small Forehead,83.29,9.75,99.19,37.23,34.82,27.27,155.21,921.13
14,3,2,Cheeks and Nose,82.4,22.15,99.25,28.14,46.31,9.09,247.56,457.68
15,3,3,Left Cheek,84.17,21.26,99.19,60.85,56.11,40.0,997.11,1335.69
16,3,4,Right Cheek,85.94,22.15,99.35,33.0,42.21,9.09,386.84,1120.81
17,3,5,Crop Face,83.29,9.75,99.27,31.46,41.82,18.18,386.04,674.95
18,4,0,Big Forehead,85.06,9.75,99.08,90.97,82.53,20.0,2060.52,884.72
19,4,1,Small Forehead,83.29,9.75,98.89,108.95,74.32,40.0,951.53,488.04
20,4,2,Cheeks and Nose,83.29,20.38,99.19,19.05,43.73,0.0,314.84,316.08
21,4,3,Left Cheek,84.17,9.75,98.85,44.68,45.61,33.33,473.13,666.09
22,4,4,Right Cheek,83.29,9.75,99.18,44.5,29.29,27.27,175.8,326.24
23,4,5,Crop Face,84.17,9.75,99.11,23.33,20.87,0.0,41.59,39.76
24,5,0,Big Forehead,77.97,9.75,99.18,14.76,27.07,0.0,84.61,217.04
25,5,1,Small Forehead,79.74,9.75,99.03,33.0,22.25,20.0,83.76,204.41
26,5,2,Cheeks and Nose,77.97,9.75,99.18,17.23,58.23,0.0,168.91,1118.35
27,5,3,Left Cheek,79.74,23.04,98.92,52.65,51.62,36.36,176.45,586.5
28,5,4,Right Cheek,80.63,9.75,99.29,25.56,47.3,10.0,165.62,673.14
29,5,5,Crop Face,77.97,9.75,99.17,23.33,21.34,0.0,109.36,183.06
30,6,0,Big Forehead,87.72,23.04,99.26,25.56,21.34,10.0,18.88,23.77
31,6,1,Small Forehead,86.83,23.04,99.14,14.76,27.07,0.0,100.45,272.45
32,6,2,Cheeks and Nose,86.83,9.75,99.22,42.21,34.82,18.18,39.25,89.43
33,6,3,Left Cheek,85.94,23.92,98.95,25.56,16.65,0.0,16.41,83.43
34,6,4,Right Cheek,86.83,9.75,99.23,46.67,41.26,20.0,84.24,109.1
35,6,5,Crop Face,86.83,23.92,99.25,29.52,22.25,10.0,81.12,91.86
36,7,0,Big Forehead,79.74,9.75,99.02,42.21,26.32,36.36,35.8,281.81
37,7,1,Small Forehead,80.63,9.75,98.99,19.9,16.25,0.0,4.17,213.46
38,7,2,Cheeks and Nose,80.63,9.75,98.95,24.37,24.87,0.0,73.22,97.09
39,7,3,Left Cheek,81.51,9.75,98.78,42.21,30.94,36.36,148.96,167.08
40,7,4,Right Cheek,79.74,9.75,99.2,47.82,45.16,30.0,640.98,600.47
41,7,5,Crop Face,80.63,9.75,98.92,44.5,25.69,36.36,2.04,76.89
