,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,73.53,15.06,99.16,19.05,30.58,0.0,75.11,362.3
1,1,1,Small Forehead,75.3,14.17,99.02,59.03,59.86,30.0,120.06,584.58
2,1,2,Cheeks and Nose,73.53,9.74,99.26,48.95,44.94,30.0,279.75,880.17
3,1,3,Left Cheek,77.07,18.6,99.67,48.95,42.68,20.0,144.99,435.63
4,1,4,Right Cheek,72.64,20.37,99.53,31.31,69.36,20.0,18.4,2143.01
5,1,5,Crop Face,72.64,16.83,99.27,55.22,47.72,40.0,190.78,293.01
6,2,0,Big Forehead,69.98,9.74,99.35,28.14,28.14,0.0,21.86,226.24
7,2,1,Small Forehead,67.32,9.74,99.23,29.85,86.12,18.18,375.21,3197.15
8,2,2,Cheeks and Nose,77.07,23.92,99.25,33.0,29.52,20.0,80.61,663.12
9,2,3,Left Cheek,78.84,21.26,99.56,26.94,45.76,16.67,221.05,1366.25
10,2,4,Right Cheek,76.18,19.49,99.42,42.21,59.91,36.36,653.13,1167.44
11,2,5,Crop Face,76.18,9.74,99.37,0.0,42.21,0.0,118.06,465.13
12,3,0,Big Forehead,79.73,9.74,99.33,301.07,185.84,60.0,14070.47,5701.02
13,3,1,Small Forehead,76.18,9.74,99.21,49.5,58.13,50.0,52.53,261.63
14,3,2,Cheeks and Nose,77.95,22.15,99.35,41.74,63.24,20.0,133.42,939.22
15,3,3,Left Cheek,70.87,22.15,99.38,39.44,59.56,28.57,127.66,1056.74
16,3,4,Right Cheek,65.55,18.6,99.34,56.36,32.57,33.33,7.14,85.75
17,3,5,Crop Face,77.95,9.74,99.35,48.95,53.77,40.0,105.19,295.64
18,4,0,Big Forehead,73.53,9.74,99.31,41.74,43.82,30.0,460.17,755.16
19,4,1,Small Forehead,73.53,9.74,99.19,14.07,66.68,0.0,699.07,3510.46
20,4,2,Cheeks and Nose,74.41,9.74,99.18,124.75,91.61,40.0,169.55,1550.4
21,4,3,Left Cheek,96.56,9.74,99.41,34.35,23.33,8.33,55.18,171.01
22,4,4,Right Cheek,103.64,9.74,99.41,66.0,50.41,33.33,55.55,725.57
23,4,5,Crop Face,74.41,9.74,99.23,52.65,49.0,36.36,411.93,1588.27
24,5,0,Big Forehead,76.18,22.15,99.32,33.0,50.98,18.18,376.73,1427.83
25,5,1,Small Forehead,108.96,23.03,99.17,43.37,57.73,27.27,465.34,509.63
26,5,2,Cheeks and Nose,77.95,19.49,99.16,85.01,61.87,18.18,90.01,855.14
27,5,3,Left Cheek,106.3,23.03,99.33,19.9,31.86,0.0,60.62,618.15
28,5,4,Right Cheek,70.87,20.37,99.38,26.94,65.36,16.67,248.99,494.77
29,5,5,Crop Face,74.41,23.03,99.26,33.0,22.27,22.22,72.28,36.57
30,6,0,Big Forehead,74.41,9.74,99.28,29.52,52.84,0.0,259.93,813.96
31,6,1,Small Forehead,71.75,21.26,99.0,33.0,25.07,16.67,135.43,100.75
32,6,2,Cheeks and Nose,72.64,23.92,99.28,29.52,82.53,20.0,990.39,2340.74
33,6,3,Left Cheek,88.59,15.06,99.36,42.21,57.09,36.36,519.99,1769.09
34,6,4,Right Cheek,85.04,18.6,99.43,52.75,87.41,22.22,2249.86,4513.62
35,6,5,Crop Face,73.53,21.26,99.27,33.0,22.27,11.11,21.23,296.97
36,7,0,Big Forehead,76.18,21.26,99.25,49.5,47.56,33.33,400.47,777.11
37,7,1,Small Forehead,80.61,18.6,99.02,33.0,54.66,16.67,267.04,1711.87
38,7,2,Cheeks and Nose,75.3,9.74,99.18,36.61,57.68,15.38,543.88,798.05
39,7,3,Left Cheek,96.56,12.4,99.48,38.11,65.36,25.0,223.55,411.13
40,7,4,Right Cheek,82.38,9.74,99.36,24.22,75.99,7.69,20.52,949.29
41,7,5,Crop Face,76.18,9.74,99.21,42.21,34.82,36.36,281.64,214.59
