,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,85.41,9.79,99.11,45.6,38.43,27.27,323.97,837.16
1,1,1,Small Forehead,85.41,9.79,99.07,22.25,16.99,0.0,29.59,167.28
2,1,2,Cheeks and Nose,85.41,18.68,99.4,28.14,19.9,9.09,27.38,349.92
3,1,3,Left Cheek,86.3,20.46,99.5,24.37,29.71,0.0,0.71,198.12
4,1,4,Right Cheek,87.19,9.79,99.45,48.74,41.82,36.36,232.17,202.24
5,1,5,Crop Face,85.41,21.35,99.45,43.37,35.76,36.36,213.81,449.51
6,2,0,Big Forehead,96.98,9.79,98.93,19.05,14.47,0.0,31.43,131.99
7,2,1,Small Forehead,90.75,9.79,99.0,48.43,51.14,46.15,636.1,847.03
8,2,2,Cheeks and Nose,97.87,9.79,99.19,19.05,15.85,0.0,63.4,149.12
9,2,3,Left Cheek,96.98,9.79,99.0,9.53,16.71,0.0,85.27,101.05
10,2,4,Right Cheek,97.87,9.79,98.97,33.0,20.8,16.67,46.13,38.93
11,2,5,Crop Face,97.87,9.79,98.88,19.05,14.47,0.0,31.43,131.99
12,3,0,Big Forehead,93.42,9.79,98.93,42.6,36.03,16.67,287.62,281.71
13,3,1,Small Forehead,88.97,22.24,98.72,50.41,94.35,22.22,796.68,772.55
14,3,2,Cheeks and Nose,71.18,12.46,99.18,26.32,32.5,9.09,46.0,202.51
15,3,3,Left Cheek,70.29,9.79,99.11,34.47,33.0,9.09,55.33,470.63
16,3,4,Right Cheek,69.4,16.01,99.0,51.12,44.5,40.0,231.95,1057.96
17,3,5,Crop Face,95.2,19.57,99.36,44.68,28.7,16.67,58.2,78.38
18,4,0,Big Forehead,89.86,9.79,98.73,31.46,31.86,18.18,10.88,259.44
19,4,1,Small Forehead,88.08,9.79,98.83,89.77,65.7,20.0,665.53,763.84
20,4,2,Cheeks and Nose,89.86,18.68,99.07,19.9,26.17,0.0,52.21,164.82
21,4,3,Left Cheek,89.86,20.46,98.94,24.37,27.55,0.0,123.28,213.63
22,4,4,Right Cheek,89.86,17.79,98.67,14.07,9.53,0.0,9.44,3.6
23,4,5,Crop Face,89.86,21.35,98.82,28.14,28.58,18.18,24.08,344.11
24,5,0,Big Forehead,87.19,23.13,98.91,0.0,25.69,0.0,67.31,107.2
25,5,1,Small Forehead,85.41,23.13,98.9,38.11,37.18,16.67,21.53,135.02
26,5,2,Cheeks and Nose,88.08,23.13,98.97,0.0,16.25,0.0,11.65,17.36
27,5,3,Left Cheek,88.08,22.24,98.96,22.25,20.51,0.0,50.02,134.52
28,5,4,Right Cheek,88.08,9.79,98.91,19.9,22.06,0.0,34.03,113.55
29,5,5,Crop Face,88.08,22.24,99.05,0.0,22.06,0.0,30.23,159.69
30,6,0,Big Forehead,95.2,9.79,98.13,44.68,34.45,16.67,92.63,365.55
31,6,1,Small Forehead,95.2,9.79,98.86,21.3,25.07,0.0,209.81,341.67
32,6,2,Cheeks and Nose,93.42,10.68,99.03,16.5,25.07,0.0,37.39,232.13
33,6,3,Left Cheek,94.31,11.57,98.98,23.33,25.62,0.0,33.21,50.37
34,6,4,Right Cheek,95.2,10.68,98.65,44.68,35.25,16.67,46.47,69.52
35,6,5,Crop Face,94.31,10.68,98.6,31.6,22.73,16.67,9.16,80.06
36,7,0,Big Forehead,93.42,9.79,98.76,22.42,27.35,0.0,8.11,147.34
37,7,1,Small Forehead,95.2,9.79,98.83,28.94,30.94,7.69,112.58,210.92
38,7,2,Cheeks and Nose,93.42,9.79,99.24,22.42,24.09,0.0,19.11,88.36
39,7,3,Left Cheek,94.31,9.79,99.2,21.3,25.62,0.0,51.23,193.31
40,7,4,Right Cheek,92.53,9.79,98.86,21.3,25.62,0.0,32.28,124.01
41,7,5,Crop Face,93.42,9.79,99.11,25.89,25.42,0.0,28.91,51.72
