,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,85.95,9.75,99.28,0.0,0.0,0.0,0.0,0.0
1,1,1,Small Forehead,85.95,9.75,99.15,19.9,12.85,0.0,35.1,12.14
2,1,2,Cheeks and Nose,85.06,9.75,99.04,0.0,0.0,0.0,0.0,0.0
3,1,3,Left Cheek,85.95,9.75,98.92,28.14,19.05,18.18,43.69,16.56
4,1,4,Right Cheek,85.95,9.75,98.92,29.85,24.37,9.09,65.59,175.82
5,1,5,Crop Face,85.95,9.75,99.15,0.0,0.0,0.0,0.0,0.0
6,2,0,Big Forehead,88.6,10.63,99.31,39.8,26.17,27.27,40.82,176.43
7,2,1,Small Forehead,89.49,9.75,98.98,24.37,16.99,0.0,48.79,168.74
8,2,2,Cheeks and Nose,89.49,15.06,99.33,34.61,22.25,20.0,47.24,76.83
9,2,3,Left Cheek,89.49,9.75,99.31,23.33,25.07,0.0,16.89,255.66
10,2,4,Right Cheek,89.49,9.75,99.15,78.35,53.5,36.36,217.74,146.39
11,2,5,Crop Face,88.6,12.4,99.48,38.54,26.32,18.18,100.48,40.02
12,3,0,Big Forehead,91.26,22.15,98.44,42.21,30.94,18.18,87.57,92.83
13,3,1,Small Forehead,91.26,9.75,98.57,14.07,19.05,0.0,57.91,48.99
14,3,2,Cheeks and Nose,91.26,12.4,98.11,22.25,28.14,0.0,15.35,344.27
15,3,3,Left Cheek,92.15,15.06,98.67,34.35,25.07,8.33,53.91,193.41
16,3,4,Right Cheek,92.15,14.18,98.76,33.0,41.61,16.67,57.68,286.18
17,3,5,Crop Face,92.15,10.63,98.26,24.37,27.55,0.0,32.03,341.97
18,4,0,Big Forehead,90.38,10.63,99.25,25.2,23.33,0.0,7.32,172.92
19,4,1,Small Forehead,90.38,9.75,98.98,23.33,23.93,0.0,50.65,94.71
20,4,2,Cheeks and Nose,89.49,10.63,99.29,24.37,16.99,0.0,35.1,40.7
21,4,3,Left Cheek,89.49,9.75,99.29,30.12,21.14,0.0,80.0,139.32
22,4,4,Right Cheek,89.49,9.75,99.37,82.05,49.0,54.55,27.81,603.39
23,4,5,Crop Face,90.38,10.63,99.37,25.2,23.33,0.0,7.16,148.68
24,5,0,Big Forehead,88.6,9.75,98.85,23.33,29.66,0.0,57.94,245.28
25,5,1,Small Forehead,89.49,9.75,99.09,19.05,28.7,0.0,46.56,312.67
26,5,2,Cheeks and Nose,88.6,10.63,98.47,25.2,28.21,0.0,102.07,70.5
27,5,3,Left Cheek,88.6,23.92,99.43,35.64,33.42,25.0,34.45,190.48
28,5,4,Right Cheek,87.72,11.52,98.85,19.05,35.64,0.0,52.09,181.68
29,5,5,Crop Face,88.6,9.75,98.43,21.3,34.25,0.0,40.84,114.6
30,6,0,Big Forehead,91.26,12.4,99.38,38.54,27.55,18.18,8.46,28.55
31,6,1,Small Forehead,91.26,15.06,98.87,22.25,22.25,0.0,10.23,218.55
32,6,2,Cheeks and Nose,91.26,9.75,99.54,26.32,19.05,0.0,19.38,90.7
33,6,3,Left Cheek,91.26,23.04,99.28,22.25,25.69,0.0,45.21,211.23
34,6,4,Right Cheek,91.26,20.38,98.98,62.08,43.83,38.46,346.87,303.46
35,6,5,Crop Face,91.26,9.75,99.52,14.07,9.53,0.0,9.53,3.65
