,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,85.08,9.75,98.92,28.14,25.69,0.0,16.66,35.29
1,1,1,Small Forehead,85.08,9.75,98.96,14.07,9.53,0.0,15.79,76.13
2,1,2,Cheeks and Nose,84.19,9.75,99.34,14.07,16.25,0.0,86.27,115.44
3,1,3,Left Cheek,85.08,9.75,99.18,28.14,20.51,0.0,17.27,28.08
4,1,4,Right Cheek,85.08,9.75,99.42,19.9,16.99,0.0,56.46,36.92
5,1,5,Crop Face,84.19,9.75,99.27,28.14,25.69,0.0,16.66,35.29
6,2,0,Big Forehead,85.08,9.75,98.79,25.56,16.65,0.0,43.42,39.66
7,2,1,Small Forehead,84.19,9.75,98.94,25.56,16.65,0.0,20.76,84.75
8,2,2,Cheeks and Nose,85.08,20.38,98.91,14.76,9.95,0.0,11.67,5.86
9,2,3,Left Cheek,85.08,23.93,98.61,14.76,9.95,0.0,11.67,5.86
10,2,4,Right Cheek,85.08,9.75,99.1,14.76,9.95,0.0,11.67,5.86
11,2,5,Crop Face,85.08,9.75,98.79,29.52,19.9,20.0,48.46,22.39
12,3,0,Big Forehead,88.63,9.75,99.08,24.37,24.87,0.0,44.84,133.5
13,3,1,Small Forehead,88.63,9.75,99.1,19.9,20.51,0.0,33.89,67.71
14,3,2,Cheeks and Nose,89.51,9.75,99.11,25.56,15.41,0.0,0.08,25.84
15,3,3,Left Cheek,90.4,23.93,99.02,26.32,26.17,0.0,118.54,264.68
16,3,4,Right Cheek,89.51,23.93,99.21,35.87,29.71,9.09,29.25,69.89
17,3,5,Crop Face,89.51,23.04,99.09,26.32,16.99,0.0,19.75,45.5
18,4,0,Big Forehead,85.97,9.75,98.92,35.64,29.66,16.67,56.2,217.52
19,4,1,Small Forehead,86.85,9.75,98.89,38.11,31.48,25.0,193.31,452.38
20,4,2,Cheeks and Nose,85.97,12.41,99.17,14.07,16.99,0.0,17.22,46.18
21,4,3,Left Cheek,86.85,9.75,98.88,19.9,19.9,0.0,121.32,119.96
22,4,4,Right Cheek,85.97,9.75,99.27,24.37,22.06,0.0,4.78,206.31
23,4,5,Crop Face,85.97,10.64,99.14,19.9,19.05,0.0,10.48,287.54
24,5,0,Big Forehead,85.97,23.93,98.77,14.07,27.55,0.0,47.67,656.84
25,5,1,Small Forehead,70.01,12.41,98.52,20.87,15.41,0.0,17.32,95.73
26,5,2,Cheeks and Nose,85.97,9.75,99.15,31.46,30.94,9.09,75.15,481.37
27,5,3,Left Cheek,89.51,11.52,99.34,24.37,24.87,9.09,140.52,474.22
28,5,4,Right Cheek,85.97,9.75,99.19,22.25,20.51,0.0,66.05,49.23
29,5,5,Crop Face,85.97,9.75,99.08,28.14,20.51,0.0,75.67,195.64
30,6,0,Big Forehead,85.08,9.75,99.05,58.02,41.82,18.18,223.45,736.94
31,6,1,Small Forehead,83.31,9.75,99.24,39.8,37.56,9.09,101.26,423.6
32,6,2,Cheeks and Nose,86.85,22.16,98.74,0.0,0.0,0.0,0.0,0.0
33,6,3,Left Cheek,84.19,9.75,99.07,0.0,9.95,0.0,14.0,68.28
34,6,4,Right Cheek,86.85,23.93,98.73,37.23,32.5,27.27,156.02,346.45
35,6,5,Crop Face,85.97,15.07,98.85,14.76,21.34,0.0,7.0,20.21
