,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,70.28,9.79,98.78,24.6,27.17,0.0,64.56,418.6
1,1,1,Small Forehead,71.17,9.79,98.79,15.56,53.44,0.0,307.38,2338.85
2,1,2,Cheeks and Nose,71.17,23.13,99.02,39.66,34.96,22.22,239.99,687.64
3,1,3,Left Cheek,71.17,9.79,99.34,33.0,27.83,11.11,8.81,37.35
4,1,4,Right Cheek,70.28,9.79,99.31,34.1,55.31,23.08,538.06,1169.38
5,1,5,Crop Face,71.17,22.24,98.87,36.48,42.46,22.22,498.15,246.95
6,2,0,Big Forehead,70.28,9.79,98.76,20.21,17.39,0.0,29.83,53.63
7,2,1,Small Forehead,69.39,9.79,98.74,77.0,44.14,55.56,68.25,414.29
8,2,2,Cheeks and Nose,71.17,9.79,98.94,30.87,23.97,12.5,135.23,148.05
9,2,3,Left Cheek,70.28,16.9,99.42,23.33,30.62,0.0,5.65,143.33
10,2,4,Right Cheek,70.28,9.79,99.35,108.34,81.13,44.44,1425.77,1455.21
11,2,5,Crop Face,71.17,9.79,98.99,35.0,28.58,25.0,33.58,94.0
12,3,0,Big Forehead,73.83,22.24,98.72,15.56,15.56,0.0,61.46,130.65
13,3,1,Small Forehead,72.94,21.35,98.81,51.12,30.51,40.0,120.31,237.9
14,3,2,Cheeks and Nose,74.72,10.67,98.96,72.97,58.62,22.22,360.28,347.21
15,3,3,Left Cheek,75.61,9.79,99.36,80.83,54.34,22.22,257.38,149.77
16,3,4,Right Cheek,75.61,9.79,99.29,178.32,105.45,66.67,2350.09,1848.19
17,3,5,Crop Face,74.72,9.79,98.82,49.19,31.88,22.22,274.0,130.08
18,4,0,Big Forehead,73.83,9.79,98.92,41.74,37.23,30.0,328.32,292.04
19,4,1,Small Forehead,73.83,12.45,98.86,29.52,69.93,20.0,383.53,1909.65
20,4,2,Cheeks and Nose,73.83,9.79,99.05,31.11,27.17,11.11,55.66,247.47
21,4,3,Left Cheek,72.94,9.79,99.29,43.03,40.05,40.0,349.93,324.01
22,4,4,Right Cheek,74.72,9.79,99.3,34.79,26.03,22.22,155.7,141.95
23,4,5,Crop Face,73.83,9.79,99.07,50.05,30.83,50.0,84.01,302.86
24,5,0,Big Forehead,85.4,21.35,98.87,37.23,30.94,27.27,81.89,705.31
25,5,1,Small Forehead,86.29,22.24,98.77,39.8,35.87,27.27,295.47,1088.2
26,5,2,Cheeks and Nose,85.4,21.35,99.19,91.73,60.45,54.55,540.39,453.45
27,5,3,Left Cheek,83.62,23.13,99.32,14.07,22.06,0.0,130.05,496.5
28,5,4,Right Cheek,85.4,9.79,99.3,34.47,27.55,18.18,16.97,116.17
29,5,5,Crop Face,85.4,17.79,99.18,24.37,27.55,0.0,83.38,536.45
30,6,0,Big Forehead,79.17,9.79,98.94,18.07,30.83,0.0,24.29,483.58
31,6,1,Small Forehead,79.17,9.79,98.84,41.02,34.47,18.18,250.31,340.29
32,6,2,Cheeks and Nose,79.17,9.79,99.11,20.87,16.65,0.0,45.16,136.63
33,6,3,Left Cheek,80.06,9.79,99.32,44.27,33.89,20.0,157.89,215.28
34,6,4,Right Cheek,80.06,9.79,99.34,0.0,26.7,0.0,164.68,389.99
35,6,5,Crop Face,79.17,9.79,99.14,14.76,13.35,0.0,32.36,29.99
36,7,0,Big Forehead,78.28,18.68,98.89,41.74,37.49,30.0,177.76,290.97
37,7,1,Small Forehead,79.17,15.12,98.78,25.56,25.95,0.0,86.2,534.08
38,7,2,Cheeks and Nose,77.39,9.79,99.15,33.0,27.07,10.0,234.24,443.17
39,7,3,Left Cheek,78.28,16.01,99.39,29.52,33.3,10.0,109.19,110.71
40,7,4,Right Cheek,78.28,23.13,99.28,36.15,40.05,10.0,192.49,1115.85
41,7,5,Crop Face,78.28,12.45,99.18,29.52,29.85,0.0,73.44,137.1
