,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,88.95,19.57,98.91,25.2,22.73,0.0,101.45,227.37
1,1,1,Small Forehead,88.95,22.24,99.13,28.58,22.73,0.0,90.58,252.06
2,1,2,Cheeks and Nose,88.95,21.35,98.76,155.63,108.83,18.18,2028.53,1078.77
3,1,3,Left Cheek,88.06,9.78,99.27,172.21,121.14,36.36,3448.9,1449.02
4,1,4,Right Cheek,90.73,19.57,99.28,164.28,124.36,27.27,5230.41,3328.85
5,1,5,Crop Face,88.95,21.35,99.04,23.33,14.47,0.0,6.72,72.08
6,2,0,Big Forehead,89.84,9.78,99.07,0.0,0.0,0.0,0.0,0.0
7,2,1,Small Forehead,88.95,9.78,99.02,0.0,24.87,0.0,37.38,326.73
8,2,2,Cheeks and Nose,89.84,23.13,98.85,0.0,16.25,0.0,8.86,30.56
9,2,3,Left Cheek,91.62,9.78,99.21,0.0,25.69,0.0,106.8,211.28
10,2,4,Right Cheek,90.73,21.35,98.37,0.0,0.0,0.0,0.0,0.0
11,2,5,Crop Face,89.84,19.57,99.31,0.0,0.0,0.0,0.0,0.0
12,3,0,Big Forehead,90.73,21.35,99.33,19.05,30.58,0.0,117.4,472.86
13,3,1,Small Forehead,93.4,23.13,99.19,19.05,28.94,0.0,16.46,282.54
14,3,2,Cheeks and Nose,91.62,16.01,98.63,19.05,28.46,0.0,269.38,382.09
15,3,3,Left Cheek,93.4,9.78,98.98,26.94,15.85,0.0,4.66,60.0
16,3,4,Right Cheek,92.51,14.23,98.04,19.05,36.61,0.0,257.62,460.91
17,3,5,Crop Face,91.62,14.23,99.31,13.47,18.31,0.0,79.72,354.0
18,4,0,Big Forehead,88.06,10.67,99.0,9.95,29.29,0.0,15.64,87.91
19,4,1,Small Forehead,88.06,9.78,98.91,22.25,27.55,0.0,8.98,397.83
20,4,2,Cheeks and Nose,88.06,9.78,98.96,31.46,20.51,9.09,58.8,142.17
21,4,3,Left Cheek,87.17,9.78,99.18,28.14,21.49,9.09,88.3,383.46
22,4,4,Right Cheek,88.06,9.78,98.81,9.95,22.06,0.0,122.73,191.14
23,4,5,Crop Face,88.06,9.78,98.96,31.46,24.87,9.09,143.56,252.18
24,5,0,Big Forehead,88.95,9.78,99.32,26.94,30.58,0.0,70.18,164.05
25,5,1,Small Forehead,88.95,9.78,99.07,21.3,41.78,0.0,250.61,273.58
26,5,2,Cheeks and Nose,88.95,9.78,99.48,26.94,19.77,0.0,24.46,119.73
27,5,3,Left Cheek,88.95,9.78,99.14,19.05,13.47,0.0,6.51,7.85
28,5,4,Right Cheek,88.95,9.78,99.33,30.12,37.18,8.33,9.85,303.41
29,5,5,Crop Face,88.95,9.78,99.71,23.33,14.47,0.0,33.39,35.44
30,6,0,Big Forehead,88.95,18.68,98.77,35.87,22.06,18.18,20.9,93.94
31,6,1,Small Forehead,88.06,21.35,98.65,39.8,26.32,27.27,34.95,251.73
32,6,2,Cheeks and Nose,88.95,9.78,98.77,29.85,26.17,9.09,54.03,247.02
33,6,3,Left Cheek,88.95,10.67,98.78,33.0,27.55,18.18,11.61,167.71
34,6,4,Right Cheek,58.71,9.78,99.1,44.27,52.84,40.0,357.58,1667.08
35,6,5,Crop Face,88.95,23.13,98.83,14.07,20.51,0.0,38.77,398.83
36,7,0,Big Forehead,90.73,9.78,99.26,23.33,21.79,0.0,58.08,40.5
37,7,1,Small Forehead,89.84,9.78,99.2,23.33,27.46,0.0,139.93,138.5
38,7,2,Cheeks and Nose,90.73,9.78,99.22,0.0,15.85,0.0,38.14,16.86
39,7,3,Left Cheek,89.84,9.78,98.92,23.33,16.71,0.0,47.98,171.91
40,7,4,Right Cheek,89.84,23.13,99.08,19.05,15.85,0.0,26.9,140.55
41,7,5,Crop Face,90.73,9.78,99.27,19.05,21.46,0.0,15.97,76.12
