,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,57.58,19.49,98.75,40.83,86.04,25.0,1447.47,3730.89
1,1,1,Small Forehead,57.58,20.37,97.85,75.25,74.46,50.0,1147.6,715.36
2,1,2,Cheeks and Nose,57.58,19.49,99.3,68.46,70.42,37.5,82.07,1832.16
3,1,3,Left Cheek,57.58,19.49,99.0,24.95,23.33,14.29,11.58,4.27
4,1,4,Right Cheek,57.58,23.03,98.7,67.24,76.47,55.56,909.01,3812.24
5,1,5,Crop Face,57.58,19.49,98.9,76.05,45.28,37.5,236.08,1406.96
6,2,0,Big Forehead,59.35,19.49,98.4,134.37,98.13,77.78,1058.46,9677.77
7,2,1,Small Forehead,59.35,9.74,97.91,96.35,64.82,22.22,485.45,468.97
8,2,2,Cheeks and Nose,58.46,21.26,98.92,79.13,66.23,75.0,773.93,1348.18
9,2,3,Left Cheek,59.35,23.03,99.14,11.0,52.02,0.0,458.41,1037.01
10,2,4,Right Cheek,58.46,23.92,99.15,14.76,49.84,0.0,749.29,2275.81
11,2,5,Crop Face,58.46,20.37,98.61,68.03,55.82,50.0,539.06,2302.05
12,3,0,Big Forehead,55.8,9.74,98.9,79.87,54.19,42.86,396.38,2225.79
13,3,1,Small Forehead,55.8,9.74,98.45,31.31,39.3,0.0,267.31,277.34
14,3,2,Cheeks and Nose,55.8,21.26,98.98,41.37,78.39,28.57,2938.84,2568.31
15,3,3,Left Cheek,54.92,19.49,99.21,0.0,139.83,0.0,3777.11,5752.11
16,3,4,Right Cheek,56.69,14.17,99.19,82.74,48.11,57.14,161.85,933.68
17,3,5,Crop Face,55.8,10.63,98.9,59.82,59.65,57.14,568.79,1502.04
18,4,0,Big Forehead,58.46,9.74,98.51,23.33,90.83,0.0,2183.87,3533.25
19,4,1,Small Forehead,57.58,9.74,98.26,96.28,89.41,77.78,1480.53,1986.39
20,4,2,Cheeks and Nose,57.58,9.74,98.85,84.01,79.72,75.0,1575.08,4792.63
21,4,3,Left Cheek,57.58,20.37,99.29,55.18,95.39,25.0,1093.38,1369.37
22,4,4,Right Cheek,56.69,9.74,98.81,68.64,72.58,37.5,90.18,2239.11
23,4,5,Crop Face,57.58,9.74,98.47,39.44,56.03,28.57,322.04,1098.36
24,5,0,Big Forehead,59.35,23.92,98.36,46.67,73.19,50.0,175.63,2441.95
25,5,1,Small Forehead,60.23,9.74,98.14,37.63,59.03,30.0,316.46,1970.87
26,5,2,Cheeks and Nose,60.23,9.74,98.88,72.15,53.49,50.0,446.03,1764.17
27,5,3,Left Cheek,59.35,9.74,98.67,87.45,53.47,62.5,162.5,298.49
28,5,4,Right Cheek,59.35,9.74,99.14,142.89,96.37,50.0,185.63,2038.77
29,5,5,Crop Face,59.35,9.74,98.52,28.58,49.5,0.0,744.21,2251.04
30,6,0,Big Forehead,59.35,17.72,98.62,12.47,27.54,0.0,138.25,566.47
31,6,1,Small Forehead,59.35,11.52,98.34,168.45,96.6,62.5,454.64,2166.87
32,6,2,Cheeks and Nose,59.35,9.74,98.69,30.55,30.55,0.0,245.97,277.8
33,6,3,Left Cheek,59.35,21.26,99.16,27.89,39.44,0.0,244.28,419.26
34,6,4,Right Cheek,60.23,19.49,99.0,54.37,39.44,42.86,62.6,785.45
35,6,5,Crop Face,59.35,9.74,98.54,24.95,21.15,0.0,145.45,400.38
