,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,86.29,19.57,98.98,34.47,26.32,18.18,61.9,210.43
1,1,1,Small Forehead,87.18,21.35,98.86,37.23,34.82,18.18,156.09,342.44
2,1,2,Cheeks and Nose,86.29,19.57,98.85,19.9,19.9,0.0,2.31,115.44
3,1,3,Left Cheek,84.51,9.79,99.21,28.14,16.25,0.0,7.66,69.86
4,1,4,Right Cheek,86.29,19.57,99.21,55.55,43.57,50.0,411.16,527.65
5,1,5,Crop Face,86.29,18.68,98.97,0.0,0.0,0.0,0.0,0.0
6,2,0,Big Forehead,87.18,9.79,98.85,19.9,14.92,0.0,22.17,88.24
7,2,1,Small Forehead,86.29,9.79,98.78,19.9,12.85,0.0,5.72,59.02
8,2,2,Cheeks and Nose,87.18,9.79,98.96,24.37,16.25,0.0,28.75,139.09
9,2,3,Left Cheek,86.29,9.79,99.23,14.07,17.23,0.0,95.82,104.87
10,2,4,Right Cheek,88.07,9.79,99.27,29.85,22.06,9.09,7.53,121.4
11,2,5,Crop Face,87.18,9.79,98.96,0.0,17.23,0.0,92.95,64.58
12,3,0,Big Forehead,88.96,22.24,98.97,49.75,29.85,36.36,50.67,156.89
13,3,1,Small Forehead,88.96,22.24,98.96,24.37,29.71,0.0,0.88,201.45
14,3,2,Cheeks and Nose,88.96,19.57,99.07,19.05,33.42,0.0,120.8,342.32
15,3,3,Left Cheek,86.29,22.24,99.32,29.85,20.51,9.09,42.08,52.89
16,3,4,Right Cheek,86.29,18.68,99.43,39.28,36.03,25.0,73.01,194.87
17,3,5,Crop Face,88.07,20.46,98.96,35.64,31.48,16.67,106.71,137.31
18,4,0,Big Forehead,88.96,9.79,98.92,31.46,21.49,18.18,7.96,197.7
19,4,1,Small Forehead,89.85,9.79,98.89,14.07,31.86,0.0,55.53,130.26
20,4,2,Cheeks and Nose,89.85,16.9,99.02,19.05,15.85,0.0,22.25,109.74
21,4,3,Left Cheek,90.74,18.68,99.32,39.8,49.75,36.36,323.69,592.48
22,4,4,Right Cheek,88.96,19.57,99.33,44.5,31.46,36.36,63.38,113.66
23,4,5,Crop Face,89.85,9.79,99.0,19.05,16.71,0.0,13.64,74.08
24,5,0,Big Forehead,88.96,22.24,98.97,19.05,32.57,0.0,140.09,187.95
25,5,1,Small Forehead,88.07,23.13,98.81,23.33,29.66,0.0,101.91,127.83
26,5,2,Cheeks and Nose,88.07,20.46,98.98,19.05,28.21,0.0,73.13,122.63
27,5,3,Left Cheek,88.96,9.79,99.28,26.94,21.79,0.0,3.5,33.07
28,5,4,Right Cheek,83.62,9.79,99.36,34.47,42.99,18.18,314.73,1801.63
29,5,5,Crop Face,88.96,21.35,99.09,23.33,26.42,0.0,17.82,32.48
30,6,0,Big Forehead,88.07,23.13,99.04,29.85,17.23,0.0,3.54,29.27
31,6,1,Small Forehead,87.18,9.79,98.82,26.94,34.65,0.0,59.68,314.46
32,6,2,Cheeks and Nose,87.18,18.68,99.01,26.32,16.99,0.0,0.95,32.2
33,6,3,Left Cheek,87.18,9.79,99.36,9.95,26.17,0.0,120.7,124.76
34,6,4,Right Cheek,88.07,9.79,99.33,28.14,19.05,18.18,41.46,16.23
35,6,5,Crop Face,88.07,21.35,99.18,0.0,23.69,0.0,35.26,13.26
36,7,0,Big Forehead,87.18,21.35,98.9,29.85,24.37,9.09,111.72,450.49
37,7,1,Small Forehead,88.96,21.35,98.84,17.23,24.87,0.0,39.82,107.77
38,7,2,Cheeks and Nose,87.18,9.79,99.0,43.37,26.32,36.36,12.95,150.5
39,7,3,Left Cheek,87.18,21.35,99.35,17.23,14.92,0.0,36.31,29.82
40,7,4,Right Cheek,86.29,9.79,99.35,26.94,25.34,0.0,58.03,170.53
41,7,5,Crop Face,87.18,22.24,98.96,19.9,14.07,0.0,11.22,41.6
