,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,70.28,21.35,99.38,41.74,33.89,30.0,185.99,419.59
1,1,1,Small Forehead,70.28,9.79,99.47,33.0,43.41,16.67,109.32,518.59
2,1,2,Cheeks and Nose,70.28,9.79,99.23,29.52,20.87,10.0,81.09,296.39
3,1,3,Left Cheek,70.28,9.79,99.32,53.21,41.98,60.0,109.56,1643.57
4,1,4,Right Cheek,70.28,9.79,99.31,25.56,37.49,0.0,248.13,375.55
5,1,5,Crop Face,70.28,9.79,99.3,20.87,30.83,0.0,237.78,976.06
6,2,0,Big Forehead,74.73,9.79,99.43,54.22,49.15,40.0,362.46,2148.5
7,2,1,Small Forehead,72.95,9.79,99.44,39.28,39.54,8.33,61.94,185.59
8,2,2,Cheeks and Nose,75.62,9.79,99.32,25.56,45.16,10.0,17.69,46.7
9,2,3,Left Cheek,74.73,9.79,99.38,50.41,44.0,22.22,264.77,605.02
10,2,4,Right Cheek,75.62,9.79,99.31,52.18,45.16,60.0,105.67,671.89
11,2,5,Crop Face,75.62,9.79,99.38,34.61,42.45,20.0,97.21,168.03
12,3,0,Big Forehead,73.84,12.45,99.26,14.76,57.67,0.0,184.76,1546.44
13,3,1,Small Forehead,75.62,9.79,99.33,39.8,65.75,18.18,591.85,440.96
14,3,2,Cheeks and Nose,74.73,9.79,99.11,57.16,51.89,60.0,425.6,1978.91
15,3,3,Left Cheek,74.73,9.79,99.29,39.05,24.77,30.0,66.48,231.68
16,3,4,Right Cheek,74.73,19.57,99.39,29.52,49.95,20.0,224.1,682.2
17,3,5,Crop Face,73.84,13.34,99.21,29.52,35.6,10.0,26.89,627.35
18,4,0,Big Forehead,72.95,9.79,99.24,25.56,22.69,0.0,155.08,381.05
19,4,1,Small Forehead,72.95,9.79,99.23,80.83,72.85,50.0,922.29,2748.22
20,4,2,Cheeks and Nose,72.95,9.79,99.13,36.15,39.05,20.0,25.48,100.13
21,4,3,Left Cheek,72.06,9.79,99.21,51.12,42.68,60.0,252.46,480.94
22,4,4,Right Cheek,72.95,23.13,99.47,41.74,58.7,20.0,82.44,1509.06
23,4,5,Crop Face,72.95,9.79,99.27,48.95,28.84,50.0,34.97,37.63
24,5,0,Big Forehead,73.84,12.45,99.26,38.54,45.51,27.27,362.17,863.88
25,5,1,Small Forehead,71.17,9.79,99.33,48.57,39.54,33.33,21.95,81.83
26,5,2,Cheeks and Nose,72.95,21.35,99.17,33.0,43.82,20.0,236.41,488.67
27,5,3,Left Cheek,72.95,23.13,99.37,53.21,47.51,50.0,65.16,1059.71
28,5,4,Right Cheek,74.73,23.13,99.39,50.05,29.85,20.0,34.63,229.56
29,5,5,Crop Face,73.84,18.68,99.23,20.87,37.23,0.0,13.62,170.28
30,6,0,Big Forehead,72.06,9.79,99.24,25.56,36.42,0.0,251.6,482.85
31,6,1,Small Forehead,72.06,9.79,99.29,27.61,39.05,10.0,369.09,1299.87
32,6,2,Cheeks and Nose,71.17,13.34,99.03,36.15,60.52,10.0,315.54,1438.39
33,6,3,Left Cheek,70.28,9.79,99.28,41.74,46.24,40.0,261.54,1206.94
34,6,4,Right Cheek,72.95,22.24,99.41,51.12,39.3,40.0,184.76,314.04
35,6,5,Crop Face,71.17,9.79,99.23,20.87,36.96,0.0,16.99,131.18
