,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,75.31,21.26,99.42,39.8,44.12,27.27,371.94,312.13
1,1,1,Small Forehead,76.2,19.49,99.41,39.8,35.41,18.18,44.99,529.56
2,1,2,Cheeks and Nose,90.37,21.26,99.31,13.47,25.34,0.0,91.17,133.45
3,1,3,Left Cheek,77.97,22.15,98.99,112.88,97.89,50.0,1682.56,4140.15
4,1,4,Right Cheek,65.56,9.75,99.37,35.64,67.36,16.67,447.73,1128.09
5,1,5,Crop Face,91.26,9.75,99.31,19.05,33.42,0.0,10.61,209.73
6,2,0,Big Forehead,98.35,9.75,99.34,21.3,21.46,0.0,104.83,358.68
7,2,1,Small Forehead,85.06,9.75,99.33,21.3,29.66,0.0,182.06,157.07
8,2,2,Cheeks and Nose,99.23,20.38,99.26,15.85,24.95,0.0,140.28,669.92
9,2,3,Left Cheek,74.42,22.15,99.47,26.94,51.37,8.33,81.6,982.92
10,2,4,Right Cheek,115.18,9.75,99.37,19.96,33.08,0.0,24.31,141.4
11,2,5,Crop Face,100.12,15.06,99.31,43.65,39.19,33.33,92.32,419.69
12,3,0,Big Forehead,69.11,13.29,99.52,45.49,83.84,10.0,178.54,979.27
13,3,1,Small Forehead,70.88,16.83,99.52,13.47,35.25,0.0,98.6,569.86
14,3,2,Cheeks and Nose,97.46,9.75,99.36,57.16,43.73,16.67,42.1,180.57
15,3,3,Left Cheek,99.23,9.75,99.22,78.35,61.07,36.36,128.75,833.97
16,3,4,Right Cheek,97.46,23.04,99.38,48.74,77.23,18.18,430.73,1686.82
17,3,5,Crop Face,98.35,9.75,99.39,55.55,36.99,16.67,162.82,50.57
18,4,0,Big Forehead,103.66,9.75,99.61,23.33,23.93,0.0,78.83,76.59
19,4,1,Small Forehead,87.71,15.06,99.57,11.0,73.05,0.0,441.77,2875.04
20,4,2,Cheeks and Nose,93.03,17.72,99.44,36.9,33.42,25.0,126.02,174.35
21,4,3,Left Cheek,93.92,22.15,99.46,30.12,34.32,16.67,129.29,389.55
22,4,4,Right Cheek,96.57,21.26,99.42,13.47,29.66,0.0,261.2,283.29
23,4,5,Crop Face,93.92,17.72,99.47,26.32,27.55,0.0,25.85,232.84
24,5,0,Big Forehead,101.89,22.15,99.62,39.8,51.38,18.18,362.73,1104.17
25,5,1,Small Forehead,60.25,11.52,99.64,20.87,66.0,0.0,803.8,4013.27
26,5,2,Cheeks and Nose,94.8,9.75,99.43,23.33,37.74,0.0,6.2,448.52
27,5,3,Left Cheek,70.88,9.75,99.53,56.2,91.41,30.0,1827.03,2920.01
28,5,4,Right Cheek,74.42,9.75,99.42,24.37,46.93,9.09,291.58,216.95
29,5,5,Crop Face,95.69,23.04,99.48,42.21,45.51,27.27,15.5,305.8
30,6,0,Big Forehead,93.03,18.61,99.3,81.5,70.5,40.0,426.63,1392.47
31,6,1,Small Forehead,49.62,18.61,99.35,58.02,45.23,45.45,138.24,229.59
32,6,2,Cheeks and Nose,93.03,22.15,99.09,46.67,47.37,27.27,151.53,240.83
33,6,3,Left Cheek,93.03,22.15,99.35,48.74,41.82,36.36,193.28,169.83
34,6,4,Right Cheek,93.92,9.75,99.31,63.19,62.64,41.67,137.01,1446.24
35,6,5,Crop Face,93.92,20.38,99.12,26.94,62.52,0.0,20.47,872.0
36,7,0,Big Forehead,97.46,9.75,99.19,13.47,21.79,0.0,78.65,494.38
37,7,1,Small Forehead,78.85,10.63,99.23,36.15,85.36,20.0,275.76,956.26
38,7,2,Cheeks and Nose,98.35,9.75,99.18,0.0,21.46,0.0,1.9,42.21
39,7,3,Left Cheek,99.23,22.15,99.37,33.0,38.11,16.67,79.04,172.46
40,7,4,Right Cheek,94.8,9.75,99.38,29.52,35.6,10.0,191.17,316.79
41,7,5,Crop Face,98.35,23.92,99.2,13.47,12.39,0.0,40.61,149.02
