,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,67.35,9.75,99.45,20.87,30.83,0.0,342.15,643.89
1,1,1,Small Forehead,66.46,9.75,99.45,55.22,36.15,50.0,141.51,145.52
2,1,2,Cheeks and Nose,67.35,9.75,99.54,14.76,46.24,0.0,84.34,1112.81
3,1,3,Left Cheek,65.58,13.29,99.8,51.12,53.77,30.0,599.01,455.73
4,1,4,Right Cheek,59.38,12.41,99.32,42.21,66.68,27.27,31.24,3072.85
5,1,5,Crop Face,67.35,9.75,99.49,33.0,40.29,20.0,82.6,772.64
6,2,0,Big Forehead,74.44,11.52,99.25,14.76,53.4,0.0,621.04,2476.83
7,2,1,Small Forehead,74.44,23.93,99.34,34.61,43.82,10.0,579.67,435.94
8,2,2,Cheeks and Nose,73.55,9.75,99.03,25.56,44.5,10.0,330.98,532.83
9,2,3,Left Cheek,74.44,13.29,99.37,29.52,42.45,10.0,89.96,46.34
10,2,4,Right Cheek,72.67,9.75,99.15,41.74,40.05,30.0,209.95,670.84
11,2,5,Crop Face,73.55,9.75,99.08,23.33,66.6,0.0,863.05,3423.68
12,3,0,Big Forehead,68.24,22.15,99.46,51.12,59.86,60.0,688.31,1211.96
13,3,1,Small Forehead,68.24,9.75,99.79,60.25,56.52,22.22,265.34,416.15
14,3,2,Cheeks and Nose,68.24,9.75,99.01,62.23,51.71,44.44,50.19,370.22
15,3,3,Left Cheek,68.24,18.61,98.21,73.79,62.3,70.0,903.46,4007.33
16,3,4,Right Cheek,68.24,11.52,99.44,26.94,44.2,16.67,96.61,1473.72
17,3,5,Crop Face,68.24,9.75,98.87,59.24,58.72,44.44,619.55,1452.3
18,4,0,Big Forehead,65.58,18.61,99.49,36.9,40.79,12.5,305.71,619.07
19,4,1,Small Forehead,66.46,13.29,99.75,226.69,146.04,62.5,4418.29,5293.5
20,4,2,Cheeks and Nose,65.58,9.75,99.05,23.33,25.8,0.0,137.59,319.25
21,4,3,Left Cheek,65.58,20.38,99.25,210.44,144.52,87.5,955.72,2290.08
22,4,4,Right Cheek,64.69,13.29,99.54,33.0,55.66,22.22,632.77,532.06
23,4,5,Crop Face,65.58,15.07,98.89,16.5,11.0,0.0,20.2,94.12
24,5,0,Big Forehead,67.35,9.75,99.02,26.09,30.62,12.5,40.51,95.29
25,5,1,Small Forehead,69.12,9.75,99.53,28.14,56.5,18.18,62.12,1417.35
26,5,2,Cheeks and Nose,66.46,9.75,99.11,59.24,44.0,44.44,216.8,1277.21
27,5,3,Left Cheek,65.58,23.93,99.29,59.03,68.93,30.0,349.5,569.16
28,5,4,Right Cheek,68.24,14.18,99.29,59.95,53.95,40.0,246.58,885.28
29,5,5,Crop Face,67.35,9.75,98.97,46.67,31.11,33.33,29.06,240.17
30,6,0,Big Forehead,66.46,11.52,99.24,38.11,28.89,22.22,12.02,218.85
31,6,1,Small Forehead,65.58,9.75,99.34,58.21,38.73,44.44,244.76,414.38
32,6,2,Cheeks and Nose,67.35,9.75,98.81,31.11,18.73,11.11,1.82,178.65
33,6,3,Left Cheek,67.35,9.75,99.2,15.56,77.47,0.0,486.37,3110.91
34,6,4,Right Cheek,68.24,12.41,99.12,31.11,63.09,22.22,467.65,1118.33
35,6,5,Crop Face,67.35,10.63,99.1,26.94,26.03,11.11,21.88,481.68
36,7,0,Big Forehead,68.24,9.75,99.34,41.16,31.88,22.22,127.8,464.56
37,7,1,Small Forehead,69.12,23.04,99.26,51.59,38.73,22.22,123.07,1351.2
38,7,2,Cheeks and Nose,69.12,10.63,99.22,46.67,46.67,44.44,263.17,392.26
39,7,3,Left Cheek,67.35,9.75,98.1,23.33,61.33,0.0,412.22,2961.75
40,7,4,Right Cheek,68.24,12.41,98.86,29.1,36.32,11.11,55.33,549.87
41,7,5,Crop Face,69.12,9.75,99.17,38.11,52.64,22.22,484.39,1200.01
