,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,86.83,13.29,98.97,37.23,28.58,18.18,33.6,48.0
1,1,1,Small Forehead,85.94,13.29,99.08,34.47,28.58,18.18,91.25,381.5
2,1,2,Cheeks and Nose,86.83,11.52,98.86,37.23,29.29,27.27,84.91,256.13
3,1,3,Left Cheek,87.71,11.52,99.08,43.37,27.55,36.36,41.58,88.42
4,1,4,Right Cheek,86.83,10.63,98.48,46.67,67.91,30.77,1057.74,855.74
5,1,5,Crop Face,86.83,12.4,98.77,31.46,29.29,18.18,45.0,232.57
6,2,0,Big Forehead,86.83,9.75,98.97,19.05,32.57,0.0,16.02,13.11
7,2,1,Small Forehead,87.71,9.75,99.17,19.05,39.54,0.0,492.28,449.12
8,2,2,Cheeks and Nose,85.94,21.26,99.42,19.05,30.58,0.0,89.47,88.4
9,2,3,Left Cheek,86.83,21.26,99.32,19.05,25.34,0.0,2.74,129.5
10,2,4,Right Cheek,85.05,22.15,99.57,28.14,21.49,9.09,36.01,409.42
11,2,5,Crop Face,86.83,21.26,99.41,19.05,36.8,0.0,158.2,111.43
12,3,0,Big Forehead,93.03,20.38,99.15,19.05,24.79,0.0,58.18,70.72
13,3,1,Small Forehead,93.03,19.49,99.34,19.05,28.7,0.0,2.73,373.66
14,3,2,Cheeks and Nose,93.03,21.26,98.85,23.33,15.85,0.0,51.96,41.06
15,3,3,Left Cheek,93.91,21.26,99.09,53.58,55.32,18.18,127.93,489.39
16,3,4,Right Cheek,93.03,20.38,99.02,44.5,67.24,36.36,77.83,1416.16
17,3,5,Crop Face,93.03,21.26,99.08,26.94,15.85,0.0,8.81,29.68
18,4,0,Big Forehead,96.57,20.38,99.17,21.3,16.71,0.0,22.65,140.99
19,4,1,Small Forehead,96.57,23.04,99.2,40.93,41.87,30.77,86.77,828.06
20,4,2,Cheeks and Nose,96.57,18.61,99.13,22.25,27.55,0.0,176.3,248.79
21,4,3,Left Cheek,95.68,9.75,99.18,42.21,33.99,18.18,101.38,258.8
22,4,4,Right Cheek,96.57,19.49,98.97,47.72,40.62,36.36,222.59,114.68
23,4,5,Crop Face,96.57,18.61,99.11,38.54,33.99,18.18,105.35,187.39
24,5,0,Big Forehead,89.48,19.49,99.08,19.9,16.99,0.0,14.13,212.81
25,5,1,Small Forehead,89.48,9.75,99.17,28.58,31.92,8.33,102.79,945.78
26,5,2,Cheeks and Nose,89.48,19.49,99.22,14.07,21.49,0.0,28.86,175.61
27,5,3,Left Cheek,89.48,20.38,99.18,19.05,25.62,0.0,50.09,111.08
28,5,4,Right Cheek,89.48,21.26,99.08,25.2,38.47,8.33,21.67,767.78
29,5,5,Crop Face,89.48,20.38,99.11,19.9,21.49,0.0,50.32,372.5
30,6,0,Big Forehead,95.68,9.75,99.05,23.33,21.79,0.0,30.82,180.12
31,6,1,Small Forehead,94.8,9.75,99.21,19.9,22.06,0.0,23.22,148.73
32,6,2,Cheeks and Nose,93.91,9.75,99.09,19.05,26.42,0.0,94.18,139.62
33,6,3,Left Cheek,94.8,9.75,99.03,23.33,31.92,8.33,21.55,456.13
34,6,4,Right Cheek,93.03,9.75,98.97,39.28,49.29,16.67,469.66,754.45
35,6,5,Crop Face,94.8,9.75,99.01,23.33,26.42,0.0,123.16,273.3
36,7,0,Big Forehead,90.37,9.75,99.22,23.33,16.71,0.0,30.8,59.12
37,7,1,Small Forehead,90.37,10.63,99.33,19.05,39.19,0.0,29.4,339.26
38,7,2,Cheeks and Nose,89.48,9.75,99.13,13.47,19.05,0.0,28.85,53.54
39,7,3,Left Cheek,89.48,17.72,99.01,16.5,34.65,0.0,52.73,560.36
40,7,4,Right Cheek,89.48,9.75,99.34,62.61,48.54,20.0,399.66,628.07
41,7,5,Crop Face,89.48,9.75,99.14,23.33,22.73,0.0,54.47,51.54
