,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,87.71,9.75,99.29,24.37,17.23,0.0,16.05,80.21
1,1,1,Small Forehead,87.71,9.75,99.34,17.23,16.99,0.0,28.02,67.95
2,1,2,Cheeks and Nose,85.94,9.75,99.32,26.32,16.99,0.0,12.06,23.55
3,1,3,Left Cheek,86.83,12.4,99.18,19.9,24.87,0.0,72.71,282.62
4,1,4,Right Cheek,85.94,9.75,99.37,9.95,26.17,0.0,84.77,113.28
5,1,5,Crop Face,86.83,10.63,99.25,17.23,14.92,0.0,48.91,12.11
6,2,0,Big Forehead,88.6,9.75,99.17,35.64,27.46,16.67,66.37,226.58
7,2,1,Small Forehead,87.71,9.75,99.32,48.74,32.5,18.18,134.59,302.24
8,2,2,Cheeks and Nose,86.83,12.4,99.44,23.33,16.65,0.0,0.87,31.82
9,2,3,Left Cheek,85.05,22.15,99.33,31.46,26.17,18.18,44.47,36.6
10,2,4,Right Cheek,87.71,10.63,99.31,19.9,26.17,0.0,80.01,240.11
11,2,5,Crop Face,87.71,15.06,99.31,18.07,17.23,0.0,62.81,135.72
12,3,0,Big Forehead,86.83,22.15,99.31,23.33,21.46,0.0,58.91,140.16
13,3,1,Small Forehead,88.6,20.38,99.48,30.12,41.61,8.33,127.74,1094.46
14,3,2,Cheeks and Nose,86.83,23.04,99.52,25.2,23.33,0.0,69.99,172.54
15,3,3,Left Cheek,88.6,23.92,99.43,86.26,57.4,33.33,771.57,338.46
16,3,4,Right Cheek,86.83,10.63,99.44,19.9,28.58,0.0,28.44,536.94
17,3,5,Crop Face,86.83,23.04,99.48,17.23,22.06,0.0,27.87,86.89
18,4,0,Big Forehead,92.14,9.75,99.35,33.0,21.46,8.33,60.59,93.09
19,4,1,Small Forehead,92.14,9.75,99.39,33.0,21.79,16.67,13.56,190.25
20,4,2,Cheeks and Nose,92.14,9.75,99.43,35.64,38.11,8.33,212.3,356.67
21,4,3,Left Cheek,93.91,9.75,99.39,28.14,50.98,0.0,241.9,1258.57
22,4,4,Right Cheek,93.03,16.83,99.34,25.2,34.65,8.33,150.19,398.47
23,4,5,Crop Face,92.14,9.75,99.25,30.12,26.42,8.33,262.69,633.41
24,5,0,Big Forehead,88.6,9.75,99.33,0.0,9.53,0.0,5.91,11.69
25,5,1,Small Forehead,87.71,9.75,99.4,14.07,14.07,0.0,3.41,3.53
26,5,2,Cheeks and Nose,88.6,16.83,99.45,0.0,23.69,0.0,26.78,101.08
27,5,3,Left Cheek,90.37,9.75,99.26,37.23,35.41,27.27,281.53,320.45
28,5,4,Right Cheek,90.37,13.29,99.34,0.0,23.69,0.0,130.6,149.87
29,5,5,Crop Face,88.6,17.72,99.37,0.0,16.25,0.0,12.19,58.74
30,6,0,Big Forehead,88.6,9.75,99.29,0.0,17.23,0.0,8.94,103.29
31,6,1,Small Forehead,89.48,9.75,99.44,23.33,28.94,0.0,17.68,403.42
32,6,2,Cheeks and Nose,89.48,11.52,99.34,19.05,25.34,0.0,27.34,274.89
33,6,3,Left Cheek,89.48,15.95,99.21,18.31,37.58,0.0,162.81,342.34
34,6,4,Right Cheek,93.03,9.75,99.48,19.05,31.92,0.0,82.63,244.44
35,6,5,Crop Face,90.37,10.63,99.33,19.05,19.77,0.0,80.99,105.84
36,7,0,Big Forehead,87.71,9.75,99.26,17.23,23.69,0.0,181.78,433.24
37,7,1,Small Forehead,89.48,19.49,99.5,19.05,25.07,0.0,28.23,412.21
38,7,2,Cheeks and Nose,87.71,9.75,99.26,28.14,22.06,0.0,52.98,146.77
39,7,3,Left Cheek,91.26,9.75,98.59,43.65,34.65,33.33,268.07,686.3
40,7,4,Right Cheek,89.48,11.52,99.37,37.23,27.55,18.18,198.97,439.88
41,7,5,Crop Face,87.71,9.75,99.13,24.37,23.69,0.0,5.89,83.01
