,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,77.98,13.29,99.05,37.23,38.54,18.18,29.43,132.48
1,1,1,Small Forehead,77.1,9.75,99.21,95.64,69.36,40.0,339.01,455.85
2,1,2,Cheeks and Nose,77.1,10.63,99.18,20.87,13.35,0.0,4.35,86.11
3,1,3,Left Cheek,77.1,12.41,99.26,20.87,15.41,0.0,32.0,168.63
4,1,4,Right Cheek,77.1,10.63,99.32,34.47,54.19,18.18,217.78,182.79
5,1,5,Crop Face,77.1,11.52,99.15,14.76,21.34,0.0,148.02,340.18
6,2,0,Big Forehead,66.46,15.06,99.34,0.0,47.3,0.0,114.93,159.31
7,2,1,Small Forehead,93.05,9.75,99.43,35.87,49.0,18.18,53.76,1208.4
8,2,2,Cheeks and Nose,77.98,22.15,99.12,34.61,48.95,20.0,159.46,119.55
9,2,3,Left Cheek,74.44,9.75,99.22,25.56,41.26,0.0,155.71,318.52
10,2,4,Right Cheek,81.53,23.04,99.35,161.33,122.1,50.0,3229.69,2128.73
11,2,5,Crop Face,78.87,9.75,99.18,29.52,17.23,0.0,12.86,31.85
12,3,0,Big Forehead,87.73,23.04,98.88,60.25,79.4,44.44,1860.14,1014.15
13,3,1,Small Forehead,87.73,9.75,99.03,39.8,49.67,9.09,123.11,795.01
14,3,2,Cheeks and Nose,90.39,23.93,98.76,65.25,47.63,36.36,75.83,455.02
15,3,3,Left Cheek,98.36,13.29,99.27,18.31,22.42,0.0,39.88,362.63
16,3,4,Right Cheek,88.62,11.52,99.28,62.14,53.27,54.55,202.82,1221.03
17,3,5,Crop Face,87.73,23.93,98.77,26.32,35.76,9.09,453.62,809.77
18,4,0,Big Forehead,77.98,23.93,99.22,44.5,30.94,36.36,68.61,559.69
19,4,1,Small Forehead,74.44,19.5,99.41,24.37,53.5,0.0,477.75,1999.38
20,4,2,Cheeks and Nose,81.53,14.18,99.12,30.12,59.55,8.33,1079.88,1710.36
21,4,3,Left Cheek,67.35,13.29,99.35,140.78,109.27,50.0,1361.85,3388.57
22,4,4,Right Cheek,67.35,17.72,99.44,90.37,76.41,75.0,790.64,1634.46
23,4,5,Crop Face,81.53,12.41,99.09,19.9,37.56,0.0,253.5,372.9
24,5,0,Big Forehead,75.32,13.29,99.46,63.48,40.29,40.0,66.11,292.31
25,5,1,Small Forehead,76.21,11.52,99.62,18.07,47.3,0.0,287.9,970.36
26,5,2,Cheeks and Nose,76.21,11.52,99.14,25.56,33.3,0.0,83.31,217.11
27,5,3,Left Cheek,77.1,20.38,99.42,46.67,30.51,30.0,65.58,171.45
28,5,4,Right Cheek,75.32,20.38,99.49,67.63,74.46,60.0,510.41,2498.12
29,5,5,Crop Face,76.21,11.52,99.21,25.56,27.07,0.0,178.23,172.5
30,6,0,Big Forehead,77.1,20.38,99.54,47.72,62.07,18.18,503.58,2105.12
31,6,1,Small Forehead,78.87,9.75,99.67,28.14,35.76,9.09,412.99,501.68
32,6,2,Cheeks and Nose,77.98,9.75,99.09,14.76,17.8,0.0,54.32,307.58
33,6,3,Left Cheek,70.89,12.41,99.44,42.6,47.82,22.22,111.5,764.48
34,6,4,Right Cheek,73.55,9.75,99.46,20.87,53.4,0.0,55.0,1553.51
35,6,5,Crop Face,77.98,9.75,99.24,0.0,0.0,0.0,0.0,0.0
