,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,101.01,9.75,99.33,22.42,16.95,0.0,9.01,109.79
1,1,1,Small Forehead,100.13,9.75,99.51,18.31,16.41,0.0,8.16,203.2
2,1,2,Cheeks and Nose,101.01,9.75,99.19,18.31,16.41,0.0,49.87,24.59
3,1,3,Left Cheek,101.01,23.04,99.28,24.22,16.41,0.0,4.4,36.79
4,1,4,Right Cheek,100.13,9.75,99.32,21.6,16.1,0.0,12.87,118.35
5,1,5,Crop Face,101.01,23.04,99.45,15.85,14.05,0.0,23.21,23.38
6,2,0,Big Forehead,103.67,9.75,99.29,27.46,21.32,0.0,69.73,41.9
7,2,1,Small Forehead,102.79,9.75,99.42,25.89,20.17,0.0,61.01,78.42
8,2,2,Cheeks and Nose,102.79,15.06,99.39,22.42,17.12,0.0,7.3,205.08
9,2,3,Left Cheek,102.79,18.61,99.68,12.94,16.95,0.0,21.89,16.62
10,2,4,Right Cheek,102.79,9.75,99.74,22.42,16.95,0.0,51.28,118.38
11,2,5,Crop Face,102.79,15.95,99.64,31.71,20.17,7.69,20.74,111.35
12,3,0,Big Forehead,104.56,9.75,99.15,12.47,20.87,0.0,32.08,33.19
13,3,1,Small Forehead,104.56,9.75,99.51,30.55,43.3,7.14,7.75,394.18
14,3,2,Cheeks and Nose,103.67,9.75,99.25,12.94,16.95,0.0,40.85,154.03
15,3,3,Left Cheek,103.67,9.75,99.3,0.0,16.95,0.0,16.23,58.66
16,3,4,Right Cheek,104.56,9.75,99.38,0.0,16.73,0.0,20.06,125.81
17,3,5,Crop Face,103.67,9.75,99.41,12.94,16.95,0.0,20.71,155.31
18,4,0,Big Forehead,101.9,9.75,98.92,22.42,16.95,0.0,16.14,68.72
19,4,1,Small Forehead,101.9,9.75,99.26,28.94,16.95,0.0,7.97,34.2
20,4,2,Cheeks and Nose,101.9,23.92,99.23,0.0,17.12,0.0,21.23,108.71
21,4,3,Left Cheek,101.01,9.75,99.33,28.94,17.12,0.0,5.81,16.2
22,4,4,Right Cheek,102.79,9.75,99.39,0.0,16.41,0.0,35.9,49.19
23,4,5,Crop Face,101.9,23.92,99.36,24.22,16.95,0.0,17.01,28.95
24,5,0,Big Forehead,101.9,9.75,99.2,18.31,18.31,0.0,111.38,181.94
25,5,1,Small Forehead,101.01,9.75,99.48,25.89,26.46,15.38,129.24,229.52
26,5,2,Cheeks and Nose,101.01,9.75,99.25,30.36,19.1,7.69,8.65,57.47
27,5,3,Left Cheek,101.01,9.75,99.3,24.22,16.95,0.0,17.15,40.34
28,5,4,Right Cheek,101.9,9.75,99.4,30.36,20.17,0.0,32.24,20.84
29,5,5,Crop Face,101.01,9.75,99.4,24.22,17.64,0.0,35.59,35.37
30,6,0,Big Forehead,102.79,9.75,99.0,0.0,16.95,0.0,3.47,37.26
31,6,1,Small Forehead,102.79,23.04,99.29,0.0,16.95,0.0,27.57,84.64
32,6,2,Cheeks and Nose,102.79,9.75,99.17,0.0,16.41,0.0,70.84,78.33
33,6,3,Left Cheek,101.9,9.75,99.26,0.0,16.95,0.0,91.05,72.12
34,6,4,Right Cheek,102.79,9.75,99.32,20.47,19.1,0.0,2.51,66.51
35,6,5,Crop Face,102.79,9.75,99.28,0.0,16.41,0.0,5.79,26.57
