,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,72.96,23.13,99.28,82.5,67.36,33.33,132.86,446.44
1,1,1,Small Forehead,70.29,9.79,99.3,49.5,79.26,41.67,318.08,2956.87
2,1,2,Cheeks and Nose,88.98,9.79,99.33,21.3,28.7,0.0,16.62,45.9
3,1,3,Left Cheek,66.73,9.79,99.58,83.34,54.04,33.33,442.91,328.42
4,1,4,Right Cheek,94.32,9.79,98.94,68.21,45.6,45.45,12.33,612.84
5,1,5,Crop Face,87.2,20.46,99.39,38.54,26.17,27.27,90.59,198.4
6,2,0,Big Forehead,85.42,16.02,99.26,31.46,24.37,9.09,114.85,325.85
7,2,1,Small Forehead,86.31,16.02,99.21,24.37,26.17,0.0,93.58,154.28
8,2,2,Cheeks and Nose,94.32,23.13,99.32,29.85,35.76,9.09,364.44,692.6
9,2,3,Left Cheek,81.86,15.13,99.3,145.48,111.59,44.44,701.94,2518.99
10,2,4,Right Cheek,68.51,14.24,98.98,31.46,37.56,9.09,58.59,185.62
11,2,5,Crop Face,81.86,19.58,99.33,41.02,38.11,18.18,75.62,370.62
12,3,0,Big Forehead,90.76,19.58,99.31,13.47,45.92,0.0,60.79,1035.69
13,3,1,Small Forehead,90.76,20.46,99.3,31.46,32.87,18.18,53.88,397.61
14,3,2,Cheeks and Nose,80.08,16.91,99.39,28.14,40.92,9.09,14.07,195.45
15,3,3,Left Cheek,82.75,9.79,99.22,52.65,41.82,45.45,148.86,771.28
16,3,4,Right Cheek,91.65,9.79,98.44,37.23,60.45,27.27,840.65,1616.13
17,3,5,Crop Face,80.97,22.24,99.39,131.6,92.87,60.0,1626.79,1741.83
18,4,0,Big Forehead,88.98,14.24,99.39,23.33,26.7,0.0,72.26,91.86
19,4,1,Small Forehead,89.87,12.46,99.41,23.33,41.61,0.0,508.85,406.4
20,4,2,Cheeks and Nose,79.19,14.24,99.58,26.32,33.99,0.0,272.66,320.73
21,4,3,Left Cheek,70.29,9.79,99.53,52.75,41.74,55.56,150.82,120.9
22,4,4,Right Cheek,107.66,9.79,98.84,82.5,68.08,33.33,369.9,854.89
23,4,5,Crop Face,88.98,23.13,99.46,44.5,43.28,45.45,22.96,437.54
24,5,0,Big Forehead,85.42,14.24,99.4,31.46,68.69,18.18,781.62,2990.42
25,5,1,Small Forehead,72.96,14.24,99.42,52.65,66.0,27.27,281.48,2250.69
26,5,2,Cheeks and Nose,76.52,15.13,99.54,53.58,71.0,36.36,909.06,1383.35
27,5,3,Left Cheek,73.85,9.79,99.4,64.33,52.08,30.0,494.5,1279.51
28,5,4,Right Cheek,104.1,9.79,99.2,148.24,121.66,20.0,2231.1,1725.22
29,5,5,Crop Face,76.52,13.35,99.46,35.87,63.65,18.18,1008.33,2040.39
30,6,0,Big Forehead,86.31,9.79,99.32,23.33,43.41,8.33,128.24,1499.39
31,6,1,Small Forehead,93.43,9.79,99.36,13.47,44.99,0.0,47.39,667.2
32,6,2,Cheeks and Nose,88.09,22.24,99.62,34.47,30.94,9.09,51.84,576.93
33,6,3,Left Cheek,85.42,23.13,99.55,22.42,38.52,0.0,102.63,750.84
34,6,4,Right Cheek,85.42,9.79,99.21,47.72,32.87,36.36,19.84,283.64
35,6,5,Crop Face,86.31,9.79,99.42,22.25,34.47,0.0,19.1,111.57
36,7,0,Big Forehead,89.87,15.13,99.28,56.36,57.89,33.33,399.26,960.13
37,7,1,Small Forehead,87.2,10.68,99.32,43.89,52.75,23.08,415.66,769.8
38,7,2,Cheeks and Nose,88.09,11.57,99.25,61.4,45.17,30.77,249.96,180.97
39,7,3,Left Cheek,99.66,9.79,99.39,35.64,30.58,25.0,13.54,226.91
40,7,4,Right Cheek,72.07,15.13,99.25,52.18,32.57,16.67,14.91,432.55
41,7,5,Crop Face,63.17,9.79,99.33,41.02,46.31,27.27,291.76,245.91
