,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,80.08,16.02,98.82,42.21,31.86,18.18,186.81,1197.88
1,1,1,Small Forehead,80.08,23.13,98.59,50.73,32.87,18.18,4.95,354.83
2,1,2,Cheeks and Nose,81.86,9.79,99.11,17.23,29.29,0.0,34.88,171.97
3,1,3,Left Cheek,81.86,22.24,99.24,38.54,33.99,27.27,122.25,236.17
4,1,4,Right Cheek,80.97,9.79,99.17,34.47,27.55,18.18,60.12,334.26
5,1,5,Crop Face,81.86,9.79,99.14,14.07,32.87,0.0,69.52,67.95
6,2,0,Big Forehead,81.86,9.79,98.75,48.74,41.82,27.27,134.68,353.56
7,2,1,Small Forehead,72.96,9.79,98.78,41.74,26.7,40.0,9.75,371.24
8,2,2,Cheeks and Nose,82.75,9.79,99.16,19.9,34.82,0.0,120.82,740.93
9,2,3,Left Cheek,80.08,9.79,99.25,18.31,24.95,0.0,89.15,158.21
10,2,4,Right Cheek,82.75,9.79,99.31,24.37,16.25,0.0,12.03,187.92
11,2,5,Crop Face,81.86,9.79,99.13,19.9,29.71,0.0,420.67,347.7
12,3,0,Big Forehead,78.3,9.79,98.69,39.05,39.05,30.0,39.42,707.13
13,3,1,Small Forehead,77.41,9.79,98.65,29.85,28.58,9.09,9.56,2.33
14,3,2,Cheeks and Nose,77.41,9.79,99.16,20.87,28.84,0.0,46.54,145.78
15,3,3,Left Cheek,79.19,9.79,99.17,14.76,27.07,0.0,61.6,243.49
16,3,4,Right Cheek,76.52,9.79,99.37,25.56,45.38,0.0,63.35,389.37
17,3,5,Crop Face,78.3,9.79,99.08,14.76,31.15,0.0,25.26,402.67
18,4,0,Big Forehead,80.97,9.79,98.6,44.5,30.94,36.36,32.6,50.75
19,4,1,Small Forehead,77.41,9.79,98.65,54.5,52.88,54.55,643.33,887.37
20,4,2,Cheeks and Nose,80.97,11.57,99.01,42.21,29.29,36.36,67.94,430.46
21,4,3,Left Cheek,80.97,22.24,99.07,34.47,26.17,18.18,108.23,251.53
22,4,4,Right Cheek,80.08,10.68,99.36,66.0,58.5,30.77,213.13,697.87
23,4,5,Crop Face,80.97,9.79,98.93,31.46,20.51,18.18,24.63,70.97
24,5,0,Big Forehead,88.98,9.79,98.98,23.33,28.84,0.0,34.85,656.64
25,5,1,Small Forehead,92.54,16.91,98.73,27.46,29.46,15.38,8.48,149.13
26,5,2,Cheeks and Nose,85.42,9.79,99.24,18.07,21.34,0.0,0.47,39.63
27,5,3,Left Cheek,85.42,18.69,99.11,29.52,33.3,20.0,30.03,125.55
28,5,4,Right Cheek,86.31,9.79,99.31,34.61,33.3,20.0,412.89,244.94
29,5,5,Crop Face,86.31,9.79,99.23,0.0,14.76,0.0,14.4,18.3
30,6,0,Big Forehead,85.42,23.13,98.74,13.47,36.8,0.0,61.08,166.02
31,6,1,Small Forehead,84.53,16.02,98.71,39.8,44.5,18.18,198.19,362.42
32,6,2,Cheeks and Nose,85.42,9.79,99.07,26.94,25.07,0.0,79.66,142.54
33,6,3,Left Cheek,85.42,23.13,99.33,38.11,30.58,25.0,134.49,134.09
34,6,4,Right Cheek,85.42,9.79,99.31,37.23,31.86,27.27,49.78,375.32
35,6,5,Crop Face,85.42,9.79,99.05,19.05,25.07,0.0,108.36,182.72
36,7,0,Big Forehead,88.98,11.57,98.99,19.05,21.46,0.0,12.8,326.96
37,7,1,Small Forehead,79.19,16.91,98.76,28.14,46.67,18.18,33.14,180.08
38,7,2,Cheeks and Nose,87.2,18.69,99.28,31.31,27.07,20.0,10.93,31.68
39,7,3,Left Cheek,86.31,16.02,99.15,107.16,74.24,36.36,921.46,1212.95
40,7,4,Right Cheek,86.31,19.58,99.4,20.87,22.25,0.0,33.97,167.42
41,7,5,Crop Face,87.2,17.8,99.26,56.2,39.8,20.0,251.88,109.76
