,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,103.19,10.68,99.29,25.89,20.17,0.0,86.15,130.58
1,1,1,Small Forehead,104.97,11.56,99.4,95.12,69.92,23.08,263.99,684.68
2,1,2,Cheeks and Nose,102.3,9.79,99.19,15.85,17.12,0.0,49.53,65.6
3,1,3,Left Cheek,102.3,13.34,99.39,28.58,25.62,8.33,97.97,108.44
4,1,4,Right Cheek,100.52,9.79,99.24,35.28,32.53,21.43,90.74,225.08
5,1,5,Crop Face,102.3,12.45,99.35,20.47,16.41,0.0,12.48,45.49
6,2,0,Big Forehead,98.75,9.79,99.2,21.3,14.47,0.0,26.71,54.03
7,2,1,Small Forehead,97.86,9.79,99.35,71.06,73.79,81.82,601.07,2426.08
8,2,2,Cheeks and Nose,97.86,21.35,99.13,19.05,14.47,0.0,5.44,86.18
9,2,3,Left Cheek,97.86,9.79,99.23,21.3,16.71,0.0,49.26,62.31
10,2,4,Right Cheek,97.86,20.46,99.17,23.33,21.14,0.0,15.26,48.53
11,2,5,Crop Face,98.75,19.57,99.15,0.0,14.47,0.0,3.77,51.27
12,3,0,Big Forehead,92.52,9.79,99.15,23.33,21.14,0.0,7.94,127.97
13,3,1,Small Forehead,94.3,9.79,99.2,22.42,26.46,0.0,30.9,206.28
14,3,2,Cheeks and Nose,92.52,9.79,99.23,30.12,21.79,16.67,82.95,35.27
15,3,3,Left Cheek,94.3,9.79,99.25,64.48,45.23,45.45,27.83,106.39
16,3,4,Right Cheek,93.41,9.79,99.2,23.33,23.33,0.0,34.59,34.71
17,3,5,Crop Face,93.41,9.79,99.06,19.05,17.12,0.0,48.28,93.51
18,4,0,Big Forehead,100.52,9.79,99.26,25.89,15.47,0.0,22.32,61.37
19,4,1,Small Forehead,101.41,9.79,99.38,21.3,47.41,0.0,60.92,335.09
20,4,2,Cheeks and Nose,100.52,9.79,99.13,22.42,24.95,0.0,90.22,81.98
21,4,3,Left Cheek,102.3,9.79,99.28,121.42,80.43,30.77,588.85,832.55
22,4,4,Right Cheek,101.41,11.56,99.17,24.22,16.41,0.0,1.45,19.52
23,4,5,Crop Face,101.41,9.79,99.23,25.89,16.95,0.0,15.58,21.43
24,5,0,Big Forehead,98.75,9.79,99.18,25.89,26.46,0.0,80.91,444.66
25,5,1,Small Forehead,99.63,16.9,99.34,25.89,30.65,7.69,171.66,808.45
26,5,2,Cheeks and Nose,100.52,16.01,99.13,22.42,16.41,0.0,18.77,92.73
27,5,3,Left Cheek,97.86,17.79,99.03,36.61,27.78,23.08,54.67,194.66
28,5,4,Right Cheek,100.52,17.79,99.02,0.0,35.28,0.0,98.26,574.6
29,5,5,Crop Face,99.63,16.01,99.11,18.31,17.12,0.0,41.02,45.99
30,6,0,Big Forehead,102.3,9.79,99.15,43.89,32.91,30.77,154.12,296.34
31,6,1,Small Forehead,88.07,9.79,99.23,30.12,34.45,8.33,7.21,473.78
32,6,2,Cheeks and Nose,101.41,18.68,98.91,22.42,23.08,7.69,76.5,207.56
33,6,3,Left Cheek,100.52,9.79,99.2,28.94,25.42,15.38,79.43,140.14
34,6,4,Right Cheek,101.41,19.57,99.02,24.42,45.91,6.25,422.84,999.88
35,6,5,Crop Face,101.41,19.57,98.86,50.66,51.53,28.57,788.85,429.87
36,7,0,Big Forehead,102.3,17.79,99.26,27.46,42.16,0.0,204.88,875.76
37,7,1,Small Forehead,104.97,15.12,99.39,34.25,31.04,15.38,61.85,193.94
38,7,2,Cheeks and Nose,103.19,15.12,98.87,70.9,61.88,30.77,464.4,396.35
39,7,3,Left Cheek,103.19,18.68,99.12,18.31,28.12,0.0,64.21,351.05
40,7,4,Right Cheek,151.23,16.9,98.89,24.6,38.19,0.0,103.78,196.3
41,7,5,Crop Face,103.19,16.9,98.9,87.79,59.97,30.77,388.08,476.91
