,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,104.55,9.75,99.32,54.72,36.61,33.33,36.09,75.31
1,1,1,Small Forehead,104.55,22.15,99.42,19.05,19.77,0.0,5.39,47.46
2,1,2,Cheeks and Nose,103.66,23.04,99.33,0.0,14.05,0.0,0.4,63.68
3,1,3,Left Cheek,102.78,9.75,99.42,18.31,24.95,0.0,0.78,90.65
4,1,4,Right Cheek,101.0,21.26,99.33,18.31,20.17,0.0,40.51,9.67
5,1,5,Crop Face,103.66,9.75,99.35,0.0,14.05,0.0,22.38,40.37
6,2,0,Big Forehead,101.0,22.15,99.38,204.94,140.58,25.0,6312.32,3421.41
7,2,1,Small Forehead,101.89,9.75,99.46,205.55,152.56,18.18,8993.67,4991.67
8,2,2,Cheeks and Nose,101.89,9.75,99.13,17.64,30.21,0.0,160.12,614.9
9,2,3,Left Cheek,78.85,9.75,99.39,379.58,324.51,60.0,71461.53,43444.76
10,2,4,Right Cheek,103.66,9.75,99.28,18.31,25.89,0.0,124.66,152.25
11,2,5,Crop Face,101.0,9.75,99.28,20.47,30.16,0.0,61.24,168.93
12,3,0,Big Forehead,100.12,9.75,99.17,27.46,30.26,7.69,34.16,38.84
13,3,1,Small Forehead,100.12,9.75,99.28,34.25,30.16,7.69,111.15,154.0
14,3,2,Cheeks and Nose,101.0,9.75,99.32,24.22,17.12,0.0,3.21,46.84
15,3,3,Left Cheek,101.0,19.49,99.11,39.05,40.05,20.0,334.02,1642.29
16,3,4,Right Cheek,102.78,9.75,98.76,44.84,27.78,15.38,27.71,145.49
17,3,5,Crop Face,100.12,9.75,99.22,30.36,17.12,0.0,8.27,28.97
18,4,0,Big Forehead,105.43,9.75,99.35,35.64,34.25,8.33,234.22,790.69
19,4,1,Small Forehead,106.32,22.15,99.45,31.71,23.08,15.38,64.69,29.07
20,4,2,Cheeks and Nose,104.55,9.75,99.1,45.69,26.42,33.33,7.99,83.48
21,4,3,Left Cheek,84.17,23.92,99.48,24.22,51.14,0.0,190.9,970.67
22,4,4,Right Cheek,103.66,9.75,99.21,59.32,43.76,30.77,178.0,104.12
23,4,5,Crop Face,104.55,9.75,99.22,0.0,17.64,0.0,26.6,149.4
24,5,0,Big Forehead,108.09,9.75,99.3,33.0,34.65,16.67,369.24,319.74
25,5,1,Small Forehead,76.2,9.75,99.36,20.87,55.93,0.0,22.71,321.81
26,5,2,Cheeks and Nose,107.21,9.75,99.28,33.0,20.9,15.38,30.17,43.58
27,5,3,Left Cheek,107.21,9.75,99.33,57.95,48.86,58.33,422.63,698.15
28,5,4,Right Cheek,106.32,9.75,99.25,43.37,43.28,36.36,136.08,584.36
29,5,5,Crop Face,107.21,9.75,99.28,36.61,24.95,15.38,41.99,56.85
30,6,0,Big Forehead,105.43,9.75,99.22,12.94,20.32,0.0,4.47,21.11
31,6,1,Small Forehead,106.32,9.75,99.3,23.33,21.12,0.0,45.78,110.05
32,6,2,Cheeks and Nose,105.43,20.38,99.25,0.0,0.0,0.0,0.0,0.0
33,6,3,Left Cheek,62.02,21.26,99.26,93.34,94.29,50.0,1543.67,2381.84
34,6,4,Right Cheek,71.77,9.75,98.68,42.6,37.18,16.67,104.26,1275.65
35,6,5,Crop Face,104.55,20.38,99.23,0.0,0.0,0.0,0.0,0.0
