,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,84.49,21.34,98.93,26.32,26.17,9.09,17.49,247.58
1,1,1,Small Forehead,84.49,20.45,99.0,39.8,33.99,18.18,178.94,143.69
2,1,2,Cheeks and Nose,84.49,21.34,98.7,19.9,28.14,0.0,94.82,281.5
3,1,3,Left Cheek,86.27,9.78,99.01,37.23,30.94,18.18,22.23,32.18
4,1,4,Right Cheek,85.38,9.78,99.11,37.23,38.11,27.27,265.05,533.2
5,1,5,Crop Face,84.49,22.23,98.66,19.9,16.25,0.0,76.16,64.7
6,2,0,Big Forehead,84.49,9.78,99.08,19.9,29.29,0.0,151.14,161.01
7,2,1,Small Forehead,83.6,9.78,98.79,24.37,30.94,9.09,127.58,80.75
8,2,2,Cheeks and Nose,84.49,21.34,98.98,31.46,22.06,0.0,8.79,74.72
9,2,3,Left Cheek,84.49,9.78,99.35,31.46,22.25,9.09,84.28,391.18
10,2,4,Right Cheek,83.6,9.78,99.26,28.14,28.14,9.09,32.05,430.68
11,2,5,Crop Face,84.49,22.23,99.09,24.37,23.69,0.0,1.14,88.23
12,3,0,Big Forehead,90.71,9.78,99.08,31.46,20.51,18.18,65.96,31.16
13,3,1,Small Forehead,89.82,20.45,99.03,52.65,49.0,27.27,264.97,244.1
14,3,2,Cheeks and Nose,90.71,23.12,99.04,22.25,26.17,0.0,21.74,170.1
15,3,3,Left Cheek,89.82,9.78,99.33,14.07,23.69,0.0,84.01,538.13
16,3,4,Right Cheek,88.93,19.57,99.32,58.02,55.1,18.18,175.94,1020.22
17,3,5,Crop Face,89.82,9.78,99.21,14.07,9.53,0.0,9.44,3.6
18,4,0,Big Forehead,91.6,18.68,98.33,30.12,26.42,8.33,68.05,545.57
19,4,1,Small Forehead,91.6,19.57,99.57,36.9,28.21,25.0,38.16,313.26
20,4,2,Cheeks and Nose,89.82,17.79,98.96,21.3,26.42,0.0,3.4,139.11
21,4,3,Left Cheek,75.59,23.12,98.49,37.23,34.82,27.27,69.1,523.08
22,4,4,Right Cheek,112.95,16.01,99.2,45.69,68.38,25.0,585.54,655.73
23,4,5,Crop Face,90.71,20.45,98.77,28.58,34.65,8.33,194.1,587.04
24,5,0,Big Forehead,87.15,9.78,98.84,29.52,19.9,20.0,50.46,25.9
25,5,1,Small Forehead,86.27,20.45,98.62,24.37,19.05,0.0,91.82,230.79
26,5,2,Cheeks and Nose,85.38,9.78,99.09,24.37,24.87,0.0,10.05,39.7
27,5,3,Left Cheek,90.71,21.34,99.18,75.25,61.34,60.0,785.4,484.79
28,5,4,Right Cheek,102.27,9.78,99.43,39.8,42.35,27.27,210.44,342.64
29,5,5,Crop Face,86.27,9.78,99.07,22.25,36.78,0.0,33.24,125.63
30,6,0,Big Forehead,83.6,9.78,99.03,31.46,26.17,9.09,83.63,175.32
31,6,1,Small Forehead,83.6,9.78,98.84,31.46,25.69,9.09,43.63,68.6
32,6,2,Cheeks and Nose,82.71,21.34,99.18,31.46,29.71,9.09,4.04,257.14
33,6,3,Left Cheek,82.71,9.78,99.25,20.87,13.35,0.0,13.65,53.29
34,6,4,Right Cheek,82.71,9.78,99.35,65.25,54.19,18.18,500.75,314.94
35,6,5,Crop Face,82.71,9.78,99.21,34.47,31.86,18.18,21.57,172.45
36,7,0,Big Forehead,87.15,9.78,98.94,37.23,44.5,27.27,326.28,445.78
37,7,1,Small Forehead,86.27,9.78,98.63,24.37,19.05,0.0,20.71,239.73
38,7,2,Cheeks and Nose,88.04,19.57,99.04,31.46,22.06,18.18,70.36,161.85
39,7,3,Left Cheek,87.15,21.34,99.3,37.23,35.76,27.27,249.2,591.78
40,7,4,Right Cheek,88.04,22.23,99.34,33.0,21.79,16.67,1.89,94.54
41,7,5,Crop Face,87.15,20.45,99.04,24.37,17.23,0.0,28.11,129.73
