,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,83.62,10.67,99.17,35.64,45.92,16.67,717.18,321.02
1,1,1,Small Forehead,82.73,10.67,99.25,33.0,34.65,16.67,188.0,638.93
2,1,2,Cheeks and Nose,84.51,11.56,99.32,46.67,39.54,41.67,33.95,341.26
3,1,3,Left Cheek,83.62,14.23,99.36,50.73,78.97,18.18,1114.51,2468.31
4,1,4,Right Cheek,69.38,9.78,99.48,59.03,63.4,60.0,551.4,2710.16
5,1,5,Crop Face,83.62,11.56,99.22,41.02,37.56,27.27,165.85,697.79
6,2,0,Big Forehead,82.73,9.78,99.26,46.67,28.21,41.67,19.77,215.07
7,2,1,Small Forehead,82.73,9.78,99.38,48.57,28.7,33.33,14.4,135.65
8,2,2,Cheeks and Nose,83.62,9.78,99.38,23.33,28.46,0.0,11.55,99.44
9,2,3,Left Cheek,82.73,22.24,99.39,42.6,46.97,33.33,761.8,681.89
10,2,4,Right Cheek,84.51,20.46,99.45,34.47,29.29,18.18,95.16,198.01
11,2,5,Crop Face,83.62,22.24,99.38,26.94,30.58,8.33,49.48,194.65
12,3,0,Big Forehead,86.28,10.67,99.09,48.57,31.26,50.0,22.97,74.35
13,3,1,Small Forehead,85.39,10.67,99.13,34.47,34.47,18.18,1.45,275.24
14,3,2,Cheeks and Nose,87.17,10.67,99.26,28.58,36.8,8.33,357.7,251.8
15,3,3,Left Cheek,88.95,9.78,99.43,22.25,55.99,0.0,112.87,1220.75
16,3,4,Right Cheek,87.17,16.01,99.56,19.05,45.46,0.0,301.3,802.08
17,3,5,Crop Face,86.28,9.78,99.17,19.05,25.34,0.0,88.55,212.93
18,4,0,Big Forehead,85.39,16.01,99.32,38.11,31.48,25.0,200.89,165.14
19,4,1,Small Forehead,85.39,9.78,99.36,26.94,36.8,8.33,217.73,378.69
20,4,2,Cheeks and Nose,86.28,13.34,99.38,34.47,27.55,18.18,144.55,65.33
21,4,3,Left Cheek,83.62,18.68,99.38,23.33,43.57,0.0,257.02,784.85
22,4,4,Right Cheek,84.51,9.78,99.5,13.47,22.73,0.0,86.42,132.26
23,4,5,Crop Face,84.51,9.78,99.34,38.11,39.37,25.0,264.9,106.08
24,5,0,Big Forehead,82.73,10.67,99.29,17.23,30.94,0.0,306.33,553.58
25,5,1,Small Forehead,81.84,11.56,99.33,41.02,34.82,18.18,5.08,787.29
26,5,2,Cheeks and Nose,85.39,14.23,99.4,19.9,39.38,0.0,86.5,580.37
27,5,3,Left Cheek,85.39,9.78,99.4,81.5,52.08,40.0,163.77,126.81
28,5,4,Right Cheek,84.51,18.68,99.54,111.42,80.09,50.0,234.16,376.57
29,5,5,Crop Face,84.51,12.45,99.34,37.23,38.54,27.27,85.33,1171.87
30,6,0,Big Forehead,85.39,12.45,99.22,48.57,36.8,33.33,29.96,778.28
31,6,1,Small Forehead,84.51,11.56,99.34,38.11,31.48,16.67,14.02,195.44
32,6,2,Cheeks and Nose,87.17,15.12,99.34,44.5,38.43,27.27,22.64,304.17
33,6,3,Left Cheek,61.38,15.12,99.39,48.74,62.07,27.27,74.92,2058.83
34,6,4,Right Cheek,87.17,17.79,99.42,64.61,47.85,58.33,144.61,444.22
35,6,5,Crop Face,86.28,14.23,99.25,14.07,32.5,0.0,23.21,163.32
36,7,0,Big Forehead,84.51,16.01,99.17,48.57,41.61,33.33,159.74,206.98
37,7,1,Small Forehead,97.85,16.9,99.28,28.58,29.66,16.67,36.31,90.71
38,7,2,Cheeks and Nose,85.39,11.56,99.28,42.6,36.03,33.33,140.26,96.8
39,7,3,Left Cheek,84.51,14.23,99.45,38.11,49.71,33.33,100.48,344.29
40,7,4,Right Cheek,87.17,14.23,99.48,41.52,43.41,33.33,217.74,289.43
41,7,5,Crop Face,84.51,14.23,99.28,39.8,35.76,27.27,34.15,998.93
