,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,97.46,14.18,99.17,23.33,14.47,0.0,3.41,57.69
1,1,1,Small Forehead,98.34,14.18,99.22,19.05,12.39,0.0,13.35,36.73
2,1,2,Cheeks and Nose,98.34,9.75,99.09,22.42,25.89,0.0,8.49,61.25
3,1,3,Left Cheek,97.46,12.4,99.03,25.89,24.95,0.0,30.51,183.32
4,1,4,Right Cheek,97.46,9.75,99.09,13.47,20.8,0.0,5.12,31.46
5,1,5,Crop Face,97.46,15.95,99.27,22.42,26.46,0.0,67.5,61.13
6,2,0,Big Forehead,94.8,9.75,99.07,40.42,36.61,16.67,8.12,187.61
7,2,1,Small Forehead,94.8,9.75,99.14,26.94,23.33,16.67,15.48,43.27
8,2,2,Cheeks and Nose,94.8,9.75,98.99,19.05,12.39,0.0,7.69,48.16
9,2,3,Left Cheek,93.91,9.75,99.01,58.86,58.79,36.36,16.62,1011.39
10,2,4,Right Cheek,94.8,9.75,99.04,9.53,27.46,0.0,11.65,226.94
11,2,5,Crop Face,94.8,12.4,99.19,13.47,15.85,0.0,27.49,55.16
12,3,0,Big Forehead,96.57,9.75,99.09,23.33,14.47,0.0,6.48,67.16
13,3,1,Small Forehead,96.57,9.75,99.18,28.94,20.9,0.0,13.85,101.3
14,3,2,Cheeks and Nose,96.57,11.52,99.0,46.67,28.94,16.67,42.84,59.03
15,3,3,Left Cheek,94.8,11.52,98.97,36.9,43.57,25.0,321.18,920.71
16,3,4,Right Cheek,95.69,9.75,99.07,53.58,57.09,27.27,108.61,697.2
17,3,5,Crop Face,96.57,9.75,99.05,28.58,20.8,8.33,39.97,103.89
18,4,0,Big Forehead,99.23,9.75,98.98,25.89,21.32,0.0,10.97,9.2
19,4,1,Small Forehead,98.34,10.63,99.15,16.5,15.85,0.0,14.91,179.07
20,4,2,Cheeks and Nose,97.46,9.75,98.89,13.47,15.85,0.0,30.46,125.69
21,4,3,Left Cheek,100.12,9.75,98.97,28.58,28.46,0.0,173.93,609.34
22,4,4,Right Cheek,98.34,9.75,99.04,38.83,31.71,23.08,62.62,143.21
23,4,5,Crop Face,98.34,9.75,99.0,0.0,0.0,0.0,0.0,0.0
24,5,0,Big Forehead,100.12,11.52,98.99,31.6,32.57,8.33,35.68,208.83
25,5,1,Small Forehead,99.23,11.52,99.14,23.33,30.58,8.33,46.75,593.13
26,5,2,Cheeks and Nose,101.0,12.4,98.94,44.84,28.21,15.38,15.37,121.11
27,5,3,Left Cheek,100.12,9.75,98.94,28.94,26.46,7.69,98.48,316.62
28,5,4,Right Cheek,101.89,21.26,99.06,42.93,27.78,15.38,35.62,18.34
29,5,5,Crop Face,101.0,10.63,99.02,34.25,21.46,7.69,21.61,29.49
30,6,0,Big Forehead,101.89,9.75,99.22,35.28,22.31,14.29,64.7,71.22
31,6,1,Small Forehead,102.77,9.75,99.25,51.77,33.63,15.38,152.45,97.9
32,6,2,Cheeks and Nose,103.66,9.75,98.28,0.0,25.56,0.0,29.89,38.93
33,6,3,Left Cheek,100.12,9.75,98.66,33.0,22.31,7.14,63.69,124.97
34,6,4,Right Cheek,103.66,9.75,98.87,68.49,46.99,15.38,19.55,143.49
35,6,5,Crop Face,102.77,9.75,98.85,0.0,21.12,0.0,14.21,112.54
