,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,75.32,11.52,99.43,59.03,36.15,40.0,79.53,79.68
1,1,1,Small Forehead,95.7,12.4,99.6,46.67,43.28,27.27,289.27,318.75
2,1,2,Cheeks and Nose,74.43,9.75,99.38,29.1,34.96,0.0,273.35,891.56
3,1,3,Left Cheek,77.09,21.27,99.3,97.89,92.7,40.0,1439.97,2728.8
4,1,4,Right Cheek,74.43,9.75,99.46,52.18,74.8,33.33,63.27,2000.35
5,1,5,Crop Face,74.43,9.75,99.37,15.56,47.31,0.0,179.38,1266.77
6,2,0,Big Forehead,70.89,23.04,99.4,37.23,72.44,18.18,624.0,2254.86
7,2,1,Small Forehead,70.0,20.38,99.57,50.41,61.06,16.67,205.25,1412.91
8,2,2,Cheeks and Nose,70.0,23.92,99.33,37.23,28.58,18.18,110.69,159.71
9,2,3,Left Cheek,71.77,9.75,99.37,54.5,62.67,18.18,342.73,1271.7
10,2,4,Right Cheek,66.45,9.75,99.41,36.15,49.95,20.0,351.28,645.34
11,2,5,Crop Face,70.0,23.92,99.35,53.89,66.09,33.33,610.57,1517.16
12,3,0,Big Forehead,73.54,17.72,99.34,26.94,34.08,0.0,326.8,346.68
13,3,1,Small Forehead,74.43,20.38,99.47,25.56,52.08,0.0,148.91,975.48
14,3,2,Cheeks and Nose,72.66,9.75,99.34,31.31,39.05,10.0,315.85,337.9
15,3,3,Left Cheek,77.09,9.75,99.39,28.58,41.78,8.33,83.72,1090.61
16,3,4,Right Cheek,75.32,15.95,99.39,37.23,32.87,27.27,208.3,1099.12
17,3,5,Crop Face,73.54,15.95,99.33,33.0,23.07,11.11,25.97,43.9
18,4,0,Big Forehead,76.2,9.75,99.5,57.16,37.49,30.0,60.49,274.12
19,4,1,Small Forehead,75.32,9.75,99.6,34.79,31.31,22.22,11.86,127.51
20,4,2,Cheeks and Nose,76.2,9.75,99.31,41.74,41.26,30.0,106.08,514.11
21,4,3,Left Cheek,69.11,9.75,99.39,311.96,244.0,66.67,23384.16,18696.88
22,4,4,Right Cheek,73.54,22.15,99.48,59.03,47.72,30.0,20.51,66.87
23,4,5,Crop Face,75.32,9.75,99.35,100.09,79.97,30.0,1293.98,943.18
24,5,0,Big Forehead,82.4,9.75,99.43,24.37,29.29,9.09,21.85,239.18
25,5,1,Small Forehead,75.32,23.92,99.57,20.87,55.93,0.0,4.9,1365.73
26,5,2,Cheeks and Nose,75.32,9.75,99.33,20.87,46.67,0.0,581.1,618.76
27,5,3,Left Cheek,107.21,9.75,99.4,66.68,47.56,66.67,169.92,198.68
28,5,4,Right Cheek,93.04,9.75,99.53,45.6,39.38,27.27,407.1,767.16
29,5,5,Crop Face,75.32,9.75,99.42,20.87,47.72,0.0,52.65,1123.15
30,6,0,Big Forehead,72.66,20.38,99.44,62.61,56.11,60.0,835.61,3054.22
31,6,1,Small Forehead,70.89,23.92,99.58,41.74,74.19,30.0,381.53,527.71
32,6,2,Cheeks and Nose,72.66,9.75,99.39,26.94,26.03,11.11,13.31,170.88
33,6,3,Left Cheek,73.54,9.75,99.39,25.56,63.4,10.0,275.24,544.59
34,6,4,Right Cheek,72.66,15.95,99.6,41.74,48.54,40.0,365.81,518.65
35,6,5,Crop Face,72.66,9.75,99.38,38.11,46.15,33.33,219.99,1298.19
