,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,73.53,9.75,98.67,86.74,62.14,18.18,638.2,651.2
1,1,1,Small Forehead,74.42,9.75,98.93,75.01,49.57,33.33,327.79,106.06
2,1,2,Cheeks and Nose,73.53,9.75,99.03,20.87,39.3,0.0,313.32,290.12
3,1,3,Left Cheek,74.42,9.75,99.0,20.87,39.3,0.0,268.85,1140.91
4,1,4,Right Cheek,74.42,9.75,99.2,48.95,36.42,40.0,113.3,290.75
5,1,5,Crop Face,73.53,9.75,98.93,14.76,30.51,0.0,136.6,723.9
6,2,0,Big Forehead,73.53,9.75,98.65,66.0,55.32,36.36,627.88,983.18
7,2,1,Small Forehead,58.47,9.75,98.91,37.23,40.62,27.27,262.26,312.16
8,2,2,Cheeks and Nose,73.53,23.92,99.05,39.05,42.68,30.0,146.1,271.08
9,2,3,Left Cheek,73.53,21.26,99.14,41.74,44.94,30.0,189.06,289.2
10,2,4,Right Cheek,73.53,9.75,99.3,56.28,47.37,45.45,76.75,687.87
11,2,5,Crop Face,73.53,9.75,98.84,41.74,43.82,20.0,439.88,1048.62
12,3,0,Big Forehead,70.88,21.26,99.05,17.23,58.86,0.0,1014.96,1563.39
13,3,1,Small Forehead,91.25,20.38,98.94,196.62,133.76,54.55,4262.37,1580.31
14,3,2,Cheeks and Nose,74.42,22.15,99.2,31.11,22.27,22.22,20.07,141.34
15,3,3,Left Cheek,76.19,9.75,99.22,63.19,43.45,22.22,478.04,389.98
16,3,4,Right Cheek,74.42,22.15,99.07,41.74,39.8,30.0,26.35,114.24
17,3,5,Crop Face,74.42,23.03,99.18,31.11,41.3,22.22,420.8,1532.73
18,4,0,Big Forehead,78.85,11.52,99.14,24.37,39.8,0.0,178.16,640.84
19,4,1,Small Forehead,77.96,17.72,99.1,160.23,128.57,36.36,3922.48,2249.53
20,4,2,Cheeks and Nose,73.53,10.63,99.2,34.61,44.5,20.0,34.59,617.99
21,4,3,Left Cheek,69.99,11.52,99.12,57.16,51.1,16.67,375.75,1188.18
22,4,4,Right Cheek,73.53,9.75,99.05,40.42,43.82,20.0,712.89,1842.58
23,4,5,Crop Face,72.65,9.75,99.18,59.03,61.66,40.0,898.34,2343.46
24,5,0,Big Forehead,71.76,9.75,98.64,47.82,55.93,20.0,517.32,1213.44
25,5,1,Small Forehead,70.88,9.75,98.96,90.97,61.66,50.0,41.3,385.76
26,5,2,Cheeks and Nose,72.65,9.75,99.14,44.0,24.35,33.33,2.88,166.49
27,5,3,Left Cheek,73.53,9.75,99.25,39.66,40.57,22.22,135.92,569.26
28,5,4,Right Cheek,73.53,9.75,99.34,19.05,34.08,0.0,37.69,311.78
29,5,5,Crop Face,72.65,15.06,98.84,31.11,27.17,0.0,3.45,202.71
30,6,0,Big Forehead,76.19,9.75,98.68,29.85,42.51,18.18,329.55,351.13
31,6,1,Small Forehead,77.08,9.75,98.94,31.46,49.67,18.18,78.78,131.75
32,6,2,Cheeks and Nose,74.42,9.75,99.14,63.19,55.66,44.44,85.64,592.48
33,6,3,Left Cheek,74.42,9.75,99.16,61.25,38.26,66.67,66.59,270.5
34,6,4,Right Cheek,74.42,9.75,99.4,36.48,35.47,22.22,295.61,488.35
35,6,5,Crop Face,75.3,9.75,98.86,33.0,22.25,20.0,96.74,132.09
36,7,0,Big Forehead,77.08,9.75,98.68,62.93,45.51,45.45,259.78,406.64
37,7,1,Small Forehead,91.25,23.03,98.96,83.84,75.06,54.55,723.64,1839.28
38,7,2,Cheeks and Nose,77.96,9.75,99.04,25.56,17.23,0.0,12.27,95.18
39,7,3,Left Cheek,79.73,23.92,99.24,33.0,27.07,20.0,145.49,621.23
40,7,4,Right Cheek,77.08,9.75,99.43,0.0,16.65,0.0,5.43,33.45
41,7,5,Crop Face,77.08,9.75,98.83,34.61,28.84,20.0,2.82,54.44
