,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,77.99,9.75,99.19,29.52,35.6,10.0,335.34,777.76
1,1,1,Small Forehead,77.1,9.75,99.07,23.33,22.25,0.0,32.2,394.99
2,1,2,Cheeks and Nose,77.99,21.27,99.29,43.03,27.43,30.0,64.64,154.02
3,1,3,Left Cheek,77.99,16.84,99.28,22.0,23.33,0.0,141.12,201.47
4,1,4,Right Cheek,78.87,21.27,99.44,25.56,33.3,0.0,61.66,462.22
5,1,5,Crop Face,77.99,21.27,99.21,34.61,34.47,10.0,26.72,336.4
6,2,0,Big Forehead,73.55,9.75,99.17,27.61,44.5,0.0,69.39,298.78
7,2,1,Small Forehead,72.67,9.75,99.28,53.21,55.75,30.0,78.62,416.81
8,2,2,Cheeks and Nose,72.67,9.75,99.24,14.76,44.94,0.0,419.31,605.42
9,2,3,Left Cheek,73.55,9.75,99.38,20.87,29.85,0.0,27.75,474.99
10,2,4,Right Cheek,72.67,9.75,99.41,34.79,30.32,22.22,12.78,55.36
11,2,5,Crop Face,72.67,9.75,99.21,25.56,39.3,0.0,76.75,485.76
12,3,0,Big Forehead,74.44,9.75,99.21,15.56,10.44,0.0,14.59,7.87
13,3,1,Small Forehead,75.33,9.75,99.27,64.14,41.74,22.22,84.5,319.51
14,3,2,Cheeks and Nose,73.55,9.75,99.26,0.0,0.0,0.0,0.0,0.0
15,3,3,Left Cheek,73.55,9.75,99.48,0.0,17.04,0.0,46.33,150.09
16,3,4,Right Cheek,73.55,20.38,99.41,24.6,27.17,0.0,86.03,149.77
17,3,5,Crop Face,73.55,9.75,99.28,0.0,0.0,0.0,0.0,0.0
18,4,0,Big Forehead,76.21,9.75,99.12,24.6,15.94,0.0,1.84,109.15
19,4,1,Small Forehead,76.21,12.41,99.1,22.0,15.94,0.0,12.8,145.3
20,4,2,Cheeks and Nose,76.21,17.72,99.17,0.0,13.91,0.0,27.85,51.16
21,4,3,Left Cheek,77.1,9.75,99.45,15.56,13.91,0.0,38.09,51.08
22,4,4,Right Cheek,77.1,17.72,99.38,15.56,15.94,0.0,69.54,112.75
23,4,5,Crop Face,76.21,15.95,99.1,0.0,17.04,0.0,4.2,109.09
24,5,0,Big Forehead,77.1,9.75,99.24,25.56,28.84,0.0,113.7,199.21
25,5,1,Small Forehead,75.33,16.84,99.04,14.76,47.3,0.0,288.66,348.45
26,5,2,Cheeks and Nose,77.1,10.63,99.1,40.42,38.54,30.0,346.97,333.4
27,5,3,Left Cheek,77.99,9.75,99.3,33.0,53.95,20.0,403.94,148.4
28,5,4,Right Cheek,77.1,9.75,99.26,18.07,41.26,0.0,360.05,1148.39
29,5,5,Crop Face,77.1,15.07,99.16,37.63,39.05,30.0,140.66,171.22
30,6,0,Big Forehead,75.33,9.75,99.17,0.0,22.0,0.0,61.7,204.82
31,6,1,Small Forehead,75.33,9.75,99.16,19.05,15.94,0.0,36.59,48.14
32,6,2,Cheeks and Nose,75.33,9.75,99.27,19.05,13.91,0.0,15.45,27.13
33,6,3,Left Cheek,74.44,9.75,99.41,22.0,13.91,0.0,9.07,84.28
34,6,4,Right Cheek,76.21,9.75,99.49,15.56,27.83,0.0,61.27,83.15
35,6,5,Crop Face,76.21,14.18,99.13,29.1,17.04,0.0,12.65,7.39
