,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,61.12,9.74,99.33,57.16,73.65,44.44,1553.74,2771.36
1,1,1,Small Forehead,62.01,21.26,99.25,51.59,78.21,33.33,1216.35,1653.92
2,1,2,Cheeks and Nose,60.24,9.74,99.15,29.01,67.92,12.5,482.1,1613.85
3,1,3,Left Cheek,60.24,20.37,98.89,19.05,76.85,0.0,992.73,1492.38
4,1,4,Right Cheek,60.24,23.92,99.25,59.98,81.22,25.0,1331.25,3090.33
5,1,5,Crop Face,61.12,9.74,99.19,49.92,79.51,37.5,705.66,1362.05
6,2,0,Big Forehead,62.01,9.74,99.24,37.57,23.75,25.0,64.75,233.69
7,2,1,Small Forehead,61.12,9.74,99.39,23.33,32.07,0.0,245.56,220.91
8,2,2,Cheeks and Nose,62.01,11.52,99.21,49.64,86.77,22.22,117.2,2096.64
9,2,3,Left Cheek,62.9,14.17,99.2,26.88,17.92,0.0,58.91,111.89
10,2,4,Right Cheek,62.9,9.74,99.52,36.15,48.95,20.0,87.28,36.37
11,2,5,Crop Face,62.01,9.74,99.22,40.93,40.03,25.0,31.9,610.16
12,3,0,Big Forehead,65.55,9.74,99.46,0.0,59.61,0.0,573.23,528.07
13,3,1,Small Forehead,67.33,22.15,99.56,57.16,70.5,70.0,813.73,1492.12
14,3,2,Cheeks and Nose,65.55,9.74,99.42,19.05,49.12,0.0,31.97,223.09
15,3,3,Left Cheek,64.67,13.29,99.21,60.68,58.83,33.33,316.27,740.71
16,3,4,Right Cheek,64.67,19.49,99.47,0.0,77.07,0.0,91.56,2413.78
17,3,5,Crop Face,65.55,9.74,99.45,33.0,50.64,11.11,463.22,1659.32
18,4,0,Big Forehead,68.21,23.03,99.36,44.0,26.94,22.22,71.74,266.13
19,4,1,Small Forehead,69.1,23.92,99.63,33.5,37.31,25.0,63.91,62.6
20,4,2,Cheeks and Nose,68.21,18.6,99.24,57.59,37.16,37.5,122.44,187.69
21,4,3,Left Cheek,60.24,9.74,99.33,56.2,51.32,40.0,805.36,1591.19
22,4,4,Right Cheek,69.1,23.03,99.41,14.76,84.07,0.0,1231.2,1104.15
23,4,5,Crop Face,67.33,9.74,99.24,45.35,42.46,44.44,399.48,1013.45
24,5,0,Big Forehead,66.44,9.74,99.49,50.73,78.92,27.27,658.01,1880.82
25,5,1,Small Forehead,67.33,9.74,99.55,60.85,42.91,30.0,265.81,828.56
26,5,2,Cheeks and Nose,66.44,20.37,99.3,44.27,72.85,20.0,341.66,1786.79
27,5,3,Left Cheek,62.01,20.37,99.27,57.16,74.19,30.0,100.68,3459.39
28,5,4,Right Cheek,80.61,13.29,99.34,82.17,77.07,60.0,329.41,98.49
29,5,5,Crop Face,66.44,23.03,99.33,44.0,36.32,33.33,127.65,75.44
30,6,0,Big Forehead,68.21,9.74,99.39,24.6,58.46,0.0,653.39,1971.26
31,6,1,Small Forehead,68.21,23.92,99.41,52.75,86.01,44.44,417.1,915.52
32,6,2,Cheeks and Nose,69.1,9.74,99.25,34.79,61.15,22.22,466.76,1289.35
33,6,3,Left Cheek,70.87,9.74,99.54,31.14,43.97,12.5,311.66,417.34
34,6,4,Right Cheek,65.55,9.74,99.27,81.2,56.74,55.56,171.48,474.33
35,6,5,Crop Face,68.21,23.92,99.13,0.0,23.33,0.0,137.89,430.18
36,7,0,Big Forehead,64.67,9.74,99.43,105.03,79.6,62.5,737.44,1267.0
37,7,1,Small Forehead,63.78,9.74,99.42,55.33,49.34,25.0,205.2,1163.52
38,7,2,Cheeks and Nose,64.67,9.74,99.25,29.01,42.31,12.5,423.83,421.94
39,7,3,Left Cheek,64.67,11.52,99.24,37.34,52.87,25.0,877.3,2970.01
40,7,4,Right Cheek,63.78,23.92,99.27,34.79,49.42,22.22,673.46,727.8
41,7,5,Crop Face,63.78,11.52,99.33,60.19,48.44,50.0,408.53,539.96
