,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,85.4,9.79,99.23,14.76,9.95,0.0,11.56,5.78
1,1,1,Small Forehead,84.51,9.79,99.37,26.32,28.58,0.0,166.13,223.13
2,1,2,Cheeks and Nose,84.51,23.13,99.16,0.0,0.0,0.0,0.0,0.0
3,1,3,Left Cheek,85.4,9.79,99.02,46.67,34.82,36.36,343.08,105.44
4,1,4,Right Cheek,84.51,23.13,99.21,14.76,13.35,0.0,26.77,38.3
5,1,5,Crop Face,85.4,9.79,99.12,14.76,9.95,0.0,11.56,5.78
6,2,0,Big Forehead,83.62,9.79,99.28,0.0,15.41,0.0,55.32,67.46
7,2,1,Small Forehead,83.62,9.79,99.33,19.9,26.17,0.0,113.83,363.27
8,2,2,Cheeks and Nose,83.62,9.79,99.22,14.07,29.71,0.0,102.69,402.37
9,2,3,Left Cheek,84.51,9.79,99.15,0.0,9.95,0.0,11.52,46.57
10,2,4,Right Cheek,83.62,9.79,99.37,19.9,26.32,0.0,15.46,174.12
11,2,5,Crop Face,83.62,9.79,99.26,24.37,29.29,0.0,33.84,304.0
12,3,0,Big Forehead,84.51,9.79,99.25,24.37,27.55,0.0,44.78,60.27
13,3,1,Small Forehead,83.62,9.79,99.4,28.14,26.17,0.0,215.64,440.46
14,3,2,Cheeks and Nose,84.51,23.13,99.08,0.0,0.0,0.0,0.0,0.0
15,3,3,Left Cheek,84.51,9.79,99.24,25.56,16.65,0.0,29.49,44.43
16,3,4,Right Cheek,83.62,23.13,99.33,0.0,16.65,0.0,46.14,138.07
17,3,5,Crop Face,84.51,19.57,99.13,14.76,9.95,0.0,11.56,5.78
18,4,0,Big Forehead,83.62,10.68,99.11,28.14,39.38,9.09,367.68,320.25
19,4,1,Small Forehead,83.62,16.01,99.19,28.14,29.29,9.09,52.87,121.58
20,4,2,Cheeks and Nose,84.51,15.12,99.08,50.05,30.83,20.0,90.64,53.49
21,4,3,Left Cheek,84.51,10.68,99.12,27.61,16.65,0.0,13.09,85.16
22,4,4,Right Cheek,84.51,9.79,99.37,29.52,16.65,0.0,4.24,4.95
23,4,5,Crop Face,84.51,15.12,99.11,18.07,24.77,0.0,25.67,21.5
24,5,0,Big Forehead,85.4,9.79,99.16,24.37,27.55,0.0,38.33,382.32
25,5,1,Small Forehead,84.51,9.79,99.3,24.37,28.14,0.0,142.16,74.88
26,5,2,Cheeks and Nose,84.51,9.79,98.9,19.9,27.55,0.0,27.28,178.43
27,5,3,Left Cheek,84.51,9.79,99.05,24.37,24.37,0.0,50.24,92.16
28,5,4,Right Cheek,83.62,9.79,99.19,14.07,29.29,0.0,109.07,421.51
29,5,5,Crop Face,84.51,9.79,98.89,24.37,27.55,0.0,65.16,47.35
30,6,0,Big Forehead,83.62,22.24,99.02,19.9,27.55,0.0,7.3,193.67
31,6,1,Small Forehead,84.51,20.46,99.2,29.85,24.87,0.0,16.76,49.18
32,6,2,Cheeks and Nose,84.51,21.35,98.78,19.9,33.99,0.0,31.95,107.16
33,6,3,Left Cheek,83.62,12.45,98.75,14.07,29.29,0.0,37.05,730.35
34,6,4,Right Cheek,83.62,14.23,99.17,19.9,31.46,0.0,108.76,380.76
35,6,5,Crop Face,84.51,21.35,98.68,19.9,30.94,0.0,89.89,78.17
