,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,69.99,10.63,99.37,41.16,27.17,22.22,76.37,387.11
1,1,1,Small Forehead,69.1,22.15,99.49,34.79,26.94,11.11,75.4,439.84
2,1,2,Cheeks and Nose,69.1,15.06,99.21,31.11,38.26,11.11,34.35,282.12
3,1,3,Left Cheek,69.1,11.52,99.27,44.0,34.79,33.33,1.78,340.6
4,1,4,Right Cheek,69.1,9.75,99.15,46.67,58.21,44.44,367.77,1839.0
5,1,5,Crop Face,69.1,15.06,99.21,46.67,38.73,44.44,43.89,643.99
6,2,0,Big Forehead,68.22,9.75,99.35,15.56,10.44,0.0,15.13,7.79
7,2,1,Small Forehead,68.22,9.75,99.48,34.79,22.27,22.22,80.92,45.52
8,2,2,Cheeks and Nose,69.1,11.52,99.17,22.0,18.73,0.0,5.5,60.43
9,2,3,Left Cheek,69.1,13.29,99.32,53.89,41.74,22.22,19.82,159.17
10,2,4,Right Cheek,69.1,14.18,99.46,0.0,0.0,0.0,0.0,0.0
11,2,5,Crop Face,69.1,10.63,99.2,26.94,15.94,0.0,12.98,69.95
12,3,0,Big Forehead,72.65,13.29,99.42,24.6,22.0,0.0,110.84,123.29
13,3,1,Small Forehead,71.76,14.18,99.54,29.1,20.87,11.11,45.85,179.64
14,3,2,Cheeks and Nose,72.65,9.75,99.21,19.05,22.27,0.0,92.38,95.3
15,3,3,Left Cheek,73.53,9.75,99.29,31.31,35.6,20.0,41.28,759.15
16,3,4,Right Cheek,72.65,23.92,99.44,36.48,30.32,22.22,67.27,285.31
17,3,5,Crop Face,72.65,9.75,99.3,19.05,15.94,0.0,62.82,25.03
18,4,0,Big Forehead,69.99,9.75,99.34,11.0,38.26,0.0,71.47,221.92
19,4,1,Small Forehead,70.88,9.75,99.46,34.79,30.32,11.11,85.3,81.83
20,4,2,Cheeks and Nose,71.76,9.75,98.51,33.0,38.73,11.11,45.64,336.99
21,4,3,Left Cheek,70.88,9.75,98.86,20.87,19.9,10.0,4.68,1.16
22,4,4,Right Cheek,70.88,10.63,99.24,22.0,41.3,0.0,10.78,315.36
23,4,5,Crop Face,70.88,12.4,98.42,22.0,31.31,0.0,119.04,712.76
24,5,0,Big Forehead,68.22,10.63,99.4,31.11,45.22,11.11,202.95,300.6
25,5,1,Small Forehead,68.22,12.4,99.54,34.79,65.63,22.22,1316.54,1380.73
26,5,2,Cheeks and Nose,69.1,9.75,99.09,36.48,28.89,22.22,42.3,625.79
27,5,3,Left Cheek,69.1,20.38,99.2,49.19,48.7,22.22,94.83,553.97
28,5,4,Right Cheek,69.99,9.75,99.45,39.66,55.66,22.22,78.36,1178.08
29,5,5,Crop Face,69.1,21.26,99.06,36.48,31.11,22.22,11.72,644.37
30,6,0,Big Forehead,70.88,15.06,99.48,59.24,49.8,44.44,487.12,1295.42
31,6,1,Small Forehead,71.76,13.29,99.56,69.57,60.75,66.67,358.87,1178.52
32,6,2,Cheeks and Nose,69.99,12.4,99.18,52.18,38.5,25.0,143.72,57.6
33,6,3,Left Cheek,69.99,14.18,99.37,93.78,54.46,62.5,489.51,300.5
34,6,4,Right Cheek,69.1,9.75,99.55,54.22,72.98,40.0,210.46,1472.54
35,6,5,Crop Face,69.99,13.29,99.38,68.52,52.74,25.0,276.44,1218.6
