,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,79.18,9.79,98.76,20.87,28.84,0.0,87.76,119.54
1,1,1,Small Forehead,80.07,9.79,98.73,20.87,27.07,0.0,93.42,215.16
2,1,2,Cheeks and Nose,80.07,9.79,99.11,20.87,22.25,0.0,15.08,283.72
3,1,3,Left Cheek,80.96,23.13,99.11,25.56,25.56,0.0,109.33,204.52
4,1,4,Right Cheek,80.07,19.57,98.91,20.87,24.77,0.0,65.37,40.06
5,1,5,Crop Face,80.07,9.79,98.97,20.87,32.39,0.0,280.08,215.17
6,2,0,Big Forehead,80.96,21.35,98.83,22.25,22.06,0.0,31.46,131.6
7,2,1,Small Forehead,81.85,19.57,98.91,24.37,16.99,0.0,39.89,63.64
8,2,2,Cheeks and Nose,81.85,18.68,99.05,19.9,31.46,0.0,104.06,98.08
9,2,3,Left Cheek,80.96,9.79,99.15,17.23,28.14,0.0,209.76,289.43
10,2,4,Right Cheek,81.85,9.79,99.17,24.37,29.71,0.0,80.88,422.18
11,2,5,Crop Face,81.85,19.57,98.98,19.9,31.46,0.0,168.5,294.07
12,3,0,Big Forehead,80.07,23.13,98.79,31.31,27.43,10.0,42.54,87.15
13,3,1,Small Forehead,80.96,23.13,99.06,33.0,19.9,10.0,14.08,145.05
14,3,2,Cheeks and Nose,80.07,12.46,99.0,29.52,22.25,10.0,6.85,203.24
15,3,3,Left Cheek,80.07,9.79,99.11,37.63,27.43,20.0,69.77,127.23
16,3,4,Right Cheek,80.07,9.79,99.1,27.61,22.69,0.0,12.91,159.45
17,3,5,Crop Face,80.07,19.57,98.82,31.31,24.77,10.0,100.51,128.13
18,4,0,Big Forehead,82.74,9.79,98.99,23.33,25.56,0.0,40.02,447.51
19,4,1,Small Forehead,82.74,9.79,99.07,23.33,25.56,0.0,38.65,110.75
20,4,2,Cheeks and Nose,82.74,12.46,99.06,23.33,16.65,0.0,9.14,147.09
21,4,3,Left Cheek,82.74,9.79,99.08,56.2,39.3,20.0,103.48,147.28
22,4,4,Right Cheek,82.74,22.24,99.11,24.37,24.87,0.0,55.5,117.05
23,4,5,Crop Face,82.74,9.79,99.12,23.33,15.41,0.0,7.19,54.63
24,5,0,Big Forehead,80.96,20.46,98.95,36.15,22.69,20.0,21.81,115.67
25,5,1,Small Forehead,80.07,9.79,99.15,34.61,36.15,20.0,228.14,172.18
26,5,2,Cheeks and Nose,80.07,22.24,99.18,36.15,22.69,10.0,35.77,27.8
27,5,3,Left Cheek,80.07,9.79,99.29,48.95,30.51,20.0,61.91,166.15
28,5,4,Right Cheek,80.96,9.79,99.23,36.15,22.69,20.0,124.47,105.54
29,5,5,Crop Face,80.07,22.24,99.14,27.61,19.9,0.0,29.75,88.33
30,6,0,Big Forehead,80.96,9.79,99.08,25.56,24.77,0.0,135.24,133.45
31,6,1,Small Forehead,80.96,23.13,99.26,25.56,16.65,0.0,20.57,102.41
32,6,2,Cheeks and Nose,80.96,9.79,99.06,18.07,26.7,0.0,4.51,372.75
33,6,3,Left Cheek,80.96,14.23,99.27,18.07,23.12,0.0,85.43,388.79
34,6,4,Right Cheek,80.96,22.24,99.19,0.0,22.69,0.0,48.79,65.46
35,6,5,Crop Face,80.96,9.79,99.19,18.07,24.77,0.0,48.76,409.18
36,7,0,Big Forehead,81.85,9.79,99.04,29.85,38.11,18.18,251.98,153.64
37,7,1,Small Forehead,81.85,9.79,99.22,48.95,32.39,20.0,55.44,50.0
38,7,2,Cheeks and Nose,82.74,9.79,98.99,28.14,32.5,9.09,330.7,250.58
39,7,3,Left Cheek,82.74,9.79,99.2,28.14,32.5,9.09,330.7,250.58
40,7,4,Right Cheek,82.74,9.79,99.14,26.32,34.47,9.09,460.48,526.37
41,7,5,Crop Face,81.85,9.79,99.18,24.37,30.94,9.09,435.19,476.53
