,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,64.91,11.56,99.13,67.81,48.7,33.33,33.31,87.97
1,1,1,Small Forehead,65.8,14.23,99.42,50.86,79.32,50.0,493.65,4815.27
2,1,2,Cheeks and Nose,65.8,9.78,98.88,102.01,71.37,44.44,382.5,372.66
3,1,3,Left Cheek,64.91,9.78,98.96,41.16,59.13,22.22,679.48,1179.21
4,1,4,Right Cheek,64.02,9.78,98.89,196.14,147.69,50.0,3138.58,2898.04
5,1,5,Crop Face,64.91,9.78,98.66,67.81,53.44,33.33,77.67,1274.67
6,2,0,Big Forehead,72.02,16.89,98.94,20.87,42.68,0.0,881.5,684.17
7,2,1,Small Forehead,72.02,18.67,99.19,20.87,33.3,0.0,418.6,298.82
8,2,2,Cheeks and Nose,71.13,16.89,99.18,25.56,44.94,10.0,470.07,753.35
9,2,3,Left Cheek,72.02,17.78,99.28,44.27,34.18,40.0,184.94,122.86
10,2,4,Right Cheek,71.13,16.01,99.29,39.05,39.8,30.0,142.96,240.55
11,2,5,Crop Face,71.13,16.89,98.98,39.05,39.8,20.0,499.44,274.95
12,3,0,Big Forehead,71.13,9.78,99.3,31.11,27.83,11.11,245.41,315.08
13,3,1,Small Forehead,71.13,18.67,99.49,55.22,64.94,50.0,374.23,1065.03
14,3,2,Cheeks and Nose,71.13,9.78,99.29,34.79,23.33,11.11,47.69,82.23
15,3,3,Left Cheek,70.24,19.56,99.41,33.0,49.15,10.0,102.69,427.4
16,3,4,Right Cheek,70.24,9.78,99.22,19.05,28.89,0.0,272.51,172.76
17,3,5,Crop Face,70.24,9.78,99.23,26.94,31.31,11.11,274.95,477.75
18,4,0,Big Forehead,68.47,9.78,98.74,41.74,42.91,40.0,92.86,168.26
19,4,1,Small Forehead,66.69,9.78,99.7,33.0,87.57,20.0,1631.77,2630.58
20,4,2,Cheeks and Nose,69.36,9.78,99.36,57.16,45.38,40.0,169.53,641.13
21,4,3,Left Cheek,69.36,9.78,99.07,29.52,66.75,20.0,648.65,1604.34
22,4,4,Right Cheek,69.36,9.78,99.4,39.05,55.75,30.0,444.99,626.08
23,4,5,Crop Face,69.36,23.12,99.07,55.22,54.13,40.0,335.54,627.79
24,5,0,Big Forehead,67.58,9.78,99.15,24.6,41.74,0.0,414.67,875.59
25,5,1,Small Forehead,69.36,9.78,99.15,38.11,36.32,22.22,244.7,344.62
26,5,2,Cheeks and Nose,67.58,9.78,99.3,49.19,38.11,55.56,254.11,258.94
27,5,3,Left Cheek,67.58,9.78,99.32,44.0,31.11,33.33,24.57,202.96
28,5,4,Right Cheek,67.58,9.78,99.24,38.11,31.11,22.22,69.69,721.89
29,5,5,Crop Face,67.58,9.78,99.14,41.16,44.14,33.33,580.66,748.69
30,6,0,Big Forehead,68.47,17.78,99.11,11.0,38.26,0.0,253.39,312.26
31,6,1,Small Forehead,56.02,17.78,99.3,59.03,67.91,60.0,1279.73,1445.08
32,6,2,Cheeks and Nose,65.8,11.56,99.33,26.94,60.35,0.0,1358.2,2072.09
33,6,3,Left Cheek,64.91,16.89,99.36,61.25,66.09,22.22,898.53,1905.09
34,6,4,Right Cheek,66.69,17.78,99.32,68.69,46.15,55.56,250.86,685.2
35,6,5,Crop Face,66.69,20.45,99.17,0.0,56.2,0.0,211.44,1048.12
