,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,58.72,15.13,99.49,64.14,81.79,44.44,564.74,894.39
1,1,1,Small Forehead,88.98,11.57,99.37,67.48,66.5,27.27,384.36,2138.08
2,1,2,Cheeks and Nose,59.61,11.57,99.58,58.8,58.55,50.0,1030.22,2493.5
3,1,3,Left Cheek,59.61,11.57,99.39,0.0,61.81,0.0,1668.81,5021.07
4,1,4,Right Cheek,58.72,9.79,99.33,74.52,81.44,20.0,1046.95,845.37
5,1,5,Crop Face,59.61,11.57,99.54,45.96,56.73,50.0,291.36,263.64
6,2,0,Big Forehead,54.28,22.24,99.33,75.97,80.59,50.0,916.25,1035.83
7,2,1,Small Forehead,54.28,21.35,99.41,77.07,88.81,36.36,1972.93,6121.66
8,2,2,Cheeks and Nose,54.28,9.79,99.42,141.24,126.09,87.5,4234.1,4233.79
9,2,3,Left Cheek,54.28,9.79,99.47,54.22,81.44,30.0,357.4,1927.52
10,2,4,Right Cheek,54.28,9.79,99.51,76.43,92.63,45.45,362.74,2044.99
11,2,5,Crop Face,54.28,9.79,99.45,105.84,62.21,85.71,528.3,965.53
12,3,0,Big Forehead,56.95,9.79,99.3,22.63,123.23,0.0,2226.43,4060.1
13,3,1,Small Forehead,56.06,9.79,99.36,34.61,42.68,20.0,28.19,583.67
14,3,2,Cheeks and Nose,56.95,9.79,99.45,0.0,99.94,0.0,506.04,3826.42
15,3,3,Left Cheek,57.84,21.35,99.47,52.18,81.15,25.0,1229.09,1798.83
16,3,4,Right Cheek,55.17,20.46,99.46,73.18,57.06,37.5,525.28,1091.32
17,3,5,Crop Face,56.95,9.79,99.49,59.24,80.65,44.44,509.32,851.4
18,4,0,Big Forehead,60.5,20.46,99.15,46.67,60.17,14.29,795.4,1753.4
19,4,1,Small Forehead,60.5,9.79,99.27,36.48,23.33,22.22,11.91,287.44
20,4,2,Cheeks and Nose,60.5,19.57,99.34,24.6,58.35,11.11,1131.81,2852.37
21,4,3,Left Cheek,60.5,22.24,99.44,11.31,67.88,0.0,174.12,3862.45
22,4,4,Right Cheek,60.5,21.35,99.41,101.23,80.76,37.5,264.05,1452.13
23,4,5,Crop Face,60.5,19.57,99.37,38.27,74.78,25.0,706.81,1776.9
24,5,0,Big Forehead,56.06,9.79,99.35,57.16,64.23,27.27,283.84,3054.77
25,5,1,Small Forehead,55.17,21.35,99.36,49.75,68.15,45.45,164.47,1534.88
26,5,2,Cheeks and Nose,56.06,21.35,99.4,41.58,46.32,12.5,24.98,1643.18
27,5,3,Left Cheek,55.17,9.79,99.37,101.82,105.22,50.0,2111.89,3216.02
28,5,4,Right Cheek,56.06,20.46,99.44,89.78,71.06,75.0,588.49,1086.59
29,5,5,Crop Face,56.06,22.24,99.5,95.65,65.81,75.0,482.37,3920.15
30,6,0,Big Forehead,57.84,9.79,99.22,55.0,51.82,22.22,97.9,1829.68
31,6,1,Small Forehead,75.63,21.35,99.38,43.37,58.58,27.27,392.8,3786.24
32,6,2,Cheeks and Nose,56.95,9.79,99.26,80.17,90.08,50.0,2381.99,5095.57
33,6,3,Left Cheek,57.84,17.8,99.31,56.28,76.37,45.45,659.26,1195.42
34,6,4,Right Cheek,58.72,9.79,99.33,34.47,61.87,18.18,52.35,162.55
35,6,5,Crop Face,57.84,9.79,99.43,30.6,88.05,12.5,3087.53,2800.79
36,7,0,Big Forehead,56.06,9.79,99.23,73.34,61.53,37.5,23.6,2563.32
37,7,1,Small Forehead,56.06,9.79,99.34,42.6,68.22,22.22,330.14,2404.39
38,7,2,Cheeks and Nose,56.06,23.13,99.32,22.0,72.98,0.0,311.99,507.66
39,7,3,Left Cheek,56.06,9.79,99.31,46.67,49.55,20.0,249.97,856.07
40,7,4,Right Cheek,56.06,20.46,99.45,20.87,37.49,0.0,152.91,216.75
41,7,5,Crop Face,56.06,9.79,99.47,49.89,42.3,57.14,705.83,1041.73
