,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,80.65,9.75,99.54,41.02,35.76,27.27,102.15,169.0
1,1,1,Small Forehead,80.65,9.75,99.68,61.34,49.67,36.36,44.73,453.46
2,1,2,Cheeks and Nose,81.54,11.52,99.08,24.37,34.82,0.0,202.76,96.89
3,1,3,Left Cheek,81.54,10.64,99.21,22.25,21.49,0.0,19.7,306.13
4,1,4,Right Cheek,80.65,12.41,99.18,24.37,28.58,0.0,199.87,79.6
5,1,5,Crop Face,81.54,13.29,99.35,19.9,26.17,0.0,31.81,147.28
6,2,0,Big Forehead,79.76,22.16,99.1,25.56,23.12,0.0,23.05,101.8
7,2,1,Small Forehead,80.65,19.5,99.31,18.07,30.83,0.0,4.33,156.96
8,2,2,Cheeks and Nose,79.76,20.38,99.04,20.87,42.91,0.0,389.21,241.59
9,2,3,Left Cheek,79.76,9.75,99.1,37.63,27.43,20.0,68.93,128.04
10,2,4,Right Cheek,79.76,9.75,99.11,38.11,41.89,22.22,148.55,264.7
11,2,5,Crop Face,79.76,9.75,99.02,39.05,32.39,10.0,76.62,191.15
12,3,0,Big Forehead,78.88,21.27,99.21,19.05,13.91,0.0,13.42,57.56
13,3,1,Small Forehead,80.65,21.27,99.38,27.61,25.95,0.0,273.44,266.06
14,3,2,Cheeks and Nose,78.88,22.16,98.99,34.47,37.56,18.18,231.58,669.46
15,3,3,Left Cheek,77.99,9.75,99.24,39.8,29.85,18.18,12.42,269.52
16,3,4,Right Cheek,77.99,9.75,99.13,0.0,33.99,0.0,279.98,649.9
17,3,5,Crop Face,78.88,21.27,99.06,40.42,35.6,30.0,72.0,961.54
18,4,0,Big Forehead,78.88,9.75,99.06,28.14,31.86,0.0,40.94,127.94
19,4,1,Small Forehead,77.99,9.75,99.27,24.37,32.87,0.0,306.19,208.87
20,4,2,Cheeks and Nose,78.88,9.75,99.02,0.0,32.5,0.0,217.97,154.93
21,4,3,Left Cheek,77.99,9.75,99.31,24.37,32.87,0.0,24.32,1044.23
22,4,4,Right Cheek,79.76,9.75,99.21,42.21,42.51,27.27,701.88,656.51
23,4,5,Crop Face,78.88,9.75,98.91,14.07,45.23,0.0,253.14,369.27
24,5,0,Big Forehead,85.97,20.38,99.36,14.07,30.94,0.0,122.12,240.18
25,5,1,Small Forehead,85.97,18.61,99.51,39.66,24.35,22.22,13.57,114.14
26,5,2,Cheeks and Nose,85.08,9.75,99.27,17.23,16.25,0.0,15.71,205.99
27,5,3,Left Cheek,85.97,9.75,99.15,24.37,17.23,0.0,31.55,33.72
28,5,4,Right Cheek,85.97,20.38,99.21,22.25,16.99,0.0,10.8,160.21
29,5,5,Crop Face,85.97,21.27,99.29,17.23,16.99,0.0,120.24,165.06
30,6,0,Big Forehead,76.22,21.27,99.48,44.27,49.15,40.0,46.97,157.77
31,6,1,Small Forehead,75.33,9.75,99.56,36.15,33.0,20.0,79.85,621.23
32,6,2,Cheeks and Nose,89.51,9.75,99.2,22.25,27.55,0.0,147.27,334.34
33,6,3,Left Cheek,72.67,13.29,99.32,37.63,62.93,20.0,670.16,2857.87
34,6,4,Right Cheek,67.36,11.52,99.17,31.31,37.23,10.0,128.73,646.86
35,6,5,Crop Face,73.56,9.75,99.36,34.47,44.12,27.27,36.05,763.22
