,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,76.21,21.27,98.67,0.0,0.0,0.0,0.0,0.0
1,1,1,Small Forehead,94.82,18.61,98.61,75.78,91.82,45.45,475.77,2479.05
2,1,2,Cheeks and Nose,77.1,9.75,99.12,24.37,50.41,9.09,252.53,1374.16
3,1,3,Left Cheek,76.21,9.75,99.29,52.65,56.87,36.36,86.41,1344.83
4,1,4,Right Cheek,76.21,23.04,99.35,64.61,65.44,33.33,128.79,2322.25
5,1,5,Crop Face,77.1,22.15,99.01,46.67,38.54,36.36,11.22,555.76
6,2,0,Big Forehead,80.64,9.75,98.9,46.67,39.38,45.45,24.85,131.69
7,2,1,Small Forehead,75.33,17.72,98.95,47.82,57.67,20.0,252.79,751.38
8,2,2,Cheeks and Nose,81.53,23.04,99.23,42.21,51.62,36.36,230.79,1122.45
9,2,3,Left Cheek,81.53,23.93,99.31,45.6,42.99,45.45,905.88,950.37
10,2,4,Right Cheek,80.64,15.95,99.36,42.21,38.43,27.27,75.52,418.23
11,2,5,Crop Face,81.53,17.72,99.2,43.37,50.73,36.36,109.81,135.45
12,3,0,Big Forehead,81.53,9.75,98.48,37.23,29.71,27.27,31.18,686.82
13,3,1,Small Forehead,67.35,9.75,98.72,38.11,66.49,25.0,17.76,1924.2
14,3,2,Cheeks and Nose,80.64,9.75,98.3,31.46,23.69,18.18,54.46,302.37
15,3,3,Left Cheek,81.53,9.75,98.35,34.47,27.55,18.18,42.03,60.32
16,3,4,Right Cheek,81.53,23.93,98.91,28.14,21.49,9.09,54.44,247.22
17,3,5,Crop Face,81.53,9.75,98.22,14.07,35.76,0.0,221.14,563.15
18,4,0,Big Forehead,83.3,9.75,98.63,116.2,92.7,50.0,860.52,1150.77
19,4,1,Small Forehead,84.19,23.93,98.51,133.64,105.49,20.0,2063.61,5653.8
20,4,2,Cheeks and Nose,84.19,9.75,99.12,48.95,38.54,20.0,254.37,479.79
21,4,3,Left Cheek,87.73,9.75,99.23,87.87,69.59,27.27,1047.5,942.42
22,4,4,Right Cheek,85.07,9.75,99.38,45.49,45.16,20.0,342.34,415.82
23,4,5,Crop Face,84.19,9.75,99.17,47.82,30.83,20.0,148.91,103.14
24,5,0,Big Forehead,82.42,16.84,98.81,39.8,34.82,27.27,153.57,544.06
25,5,1,Small Forehead,84.19,11.52,98.8,19.05,31.71,0.0,67.44,69.29
26,5,2,Cheeks and Nose,85.07,21.27,99.12,22.25,33.0,0.0,386.31,527.48
27,5,3,Left Cheek,83.3,19.5,99.28,26.32,39.8,9.09,17.48,350.77
28,5,4,Right Cheek,84.19,17.72,99.35,48.95,30.83,20.0,56.33,71.82
29,5,5,Crop Face,84.19,19.5,99.1,33.0,29.29,18.18,123.39,320.91
30,6,0,Big Forehead,77.1,9.75,98.74,14.76,23.12,0.0,22.62,79.32
31,6,1,Small Forehead,75.33,23.93,98.92,21.82,33.13,0.0,317.95,411.26
32,6,2,Cheeks and Nose,78.87,9.75,99.19,14.76,21.34,0.0,62.96,42.36
33,6,3,Left Cheek,80.64,9.75,99.37,20.87,27.43,0.0,23.16,191.64
34,6,4,Right Cheek,78.87,23.04,99.43,39.66,34.08,22.22,122.27,248.66
35,6,5,Crop Face,77.98,9.75,99.09,44.27,33.0,40.0,36.4,717.12
